method,inference_nstep,start,start_type,particles,iterations_requested,updates_completed,termination_reason,elapsed_seconds,output_selected_iteration,output_selected_elapsed_seconds,initial_pseudo_loglik,final_pseudo_loglik,minimum_ess,maximum_invalid_fraction,maximum_backward_fallbacks,total_backtracks,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,10,global-box,5000,5000,47,time-budget,805.9770612330176,41,712.7409666610183,-28539.273924562745,-4183.156730048606,1.0,0.5626,0,7,10.171684564433132,0.5842993409475918,30.000000000000004,-0.0067171182305961865,2.7975304488247636,0.5,1.198880554133851,4.8911451589176655,-3.9080123949874883,2.963244116352455,3.7858459606119426,3.1219076894580455,-5.552134209818149,-5.743508376553479,-10.0,-5.981747510678465,-8.483515247760991,-2.5294048961485256,0.3620986590167126,0.10037017085875319,0.09815626446441518,0.07727624664340632,0.3620986590167126,2.3196078368974837,-0.5373418573573607,3.4011973816621555,-0.6717118230596186,1.028737045443106,-0.6931471805599453,1.198880554133851,4.8911451589176655,-3.9080123949874883,2.963244116352455,3.7858459606119426,3.1219076894580455,-5.552134209818149,-5.743508376553479,-10.0,-5.981747510678465,-8.483515247760991,-2.5294048961485256,0.0,-1.2830516533007188,-1.3053559693140095,-1.5445300929681594,0.0
DS order-1.5 block Gaussian,20,11,global-box,5000,5000,47,time-budget,805.8802673739847,41,712.6592078489484,-6036.202448015153,-4021.3983542836195,1.001105136728902,0.5256,0,7,13.435271535133678,0.247759815601875,10.38390060532959,-0.004376815275910953,2.538100695393834,0.4532316196037061,1.5436242122499255,4.752721992992731,-3.9516478466046685,0.04835218324637849,4.774007413620827,2.1894399100198974,-4.902545139351039,-2.071005817629692,-6.984771060182466,-3.090468022333731,-9.95164784655119,-0.05315508645288233,0.22981608247735044,0.25986516402480325,0.08538667451921685,0.15219313749005525,0.27273894148857425,2.5978834528891674,-1.395295487578546,2.340256588010067,-0.4376815275910953,0.9314160436012334,-0.7913519826157679,1.5436242122499255,4.752721992992731,-3.9516478466046685,0.04835218324637849,4.774007413620827,2.1894399100198974,-4.902545139351039,-2.071005817629692,-6.984771060182466,-3.090468022333731,-9.95164784655119,-0.05315508645288233,-0.171235731758065,-0.04835218280322575,-1.161325026849825,-0.5833647237480738,0.0
DS order-1.5 block Gaussian,20,12,global-box,5000,5000,1,non-finite-path-or-score,28.969562974059954,1,28.969534791074693,-6981.7982615569035,-6476.003290971655,1.4317707799305097,0.2158,0,0,21.759265862717527,0.3053437475992887,26.217908091168166,-0.0029470035416647696,3.1168097171885654,0.3507477441426879,3.8380137780471917,4.746879613902238,3.5055431320123263,8.0,6.265762110021629,3.2536039423068814,-9.239000941671977,-3.6566467253572084,-7.617817854732324,-6.950465024304122,-8.62076032310541,-3.528893145864373,0.273654854791839,0.22404965341602018,0.07708920423555998,0.1515514327647419,0.273654854791839,3.080039683492021,-1.186317095699844,3.266442692207194,-0.29470035416647694,1.1368099521423551,-1.0476879915450164,3.8380137780471917,4.746879613902238,3.5055431320123263,8.0,6.265762110021629,3.2536039423068814,-9.239000941671977,-3.6566467253572084,-7.617817854732324,-6.950465024304122,-8.62076032310541,-3.528893145864373,0.0,-0.1999999639863214,-1.2669044104325784,-0.5909426007806757,0.0
DS order-1.5 block Gaussian,20,13,global-box,5000,5000,47,time-budget,806.9487714580027,40,700.000090359943,-5901.451085613004,-4241.206852992904,1.0000016292127065,0.5024,0,7,20.18715932303071,0.15129793404287797,11.164208803090064,-0.008026260498961282,3.3144496898807665,0.5,0.8430626302887146,4.618173648048691,1.291033132853386,0.42779732922362923,1.3210347003062322,4.498253015403826,-0.436903423660953,-6.228870383288511,-9.816697504733382,-3.2242567968303093,-1.4775411391332374,-1.181123447046786,0.2742620905406379,0.2742620905406379,0.10894125782099877,0.10930388068078074,0.23323068041694467,3.0050467252011344,-1.8885043129877421,2.412713018749805,-0.8026260498961283,1.1982916037881428,-0.6931471805599453,0.8430626302887146,4.618173648048691,1.291033132853386,0.42779732922362923,1.3210347003062322,4.498253015403826,-0.436903423660953,-6.228870383288511,-9.816697504733382,-3.2242567968303093,-1.4775411391332374,-1.181123447046786,0.0,0.0,-0.9232753661333472,-0.9199522846116138,-0.1620561755174141
DS order-1.5 block Gaussian,20,14,global-box,5000,5000,51,time-budget,802.541368375998,45,701.0910900849849,-25814.468218627335,-5867.430594627789,1.0,0.45119999999999993,0,0,18.338697910194167,0.2651207043895151,10.901769876855543,-0.004204144833591697,4.999999999999999,0.5,0.7166643464728994,5.767988111746999,3.0984487640708345,7.606014252383483,4.751509972323516,4.888531397323668,-5.893026031250547,-0.2741939606649699,-7.30542503592946,-0.47722072589902675,-5.468703139791734,-6.788087076708104,0.054228014286284154,0.2633329482645234,0.2157302167841604,0.3183296737868114,0.14837914687822068,2.9090134670447623,-1.327570068436883,2.3889251500773074,-0.42041448335916975,1.6094379124341003,-0.6931471805599453,0.7166643464728994,5.767988111746999,3.0984487640708345,7.606014252383483,4.751509972323516,4.888531397323668,-5.893026031250547,-0.2741939606649699,-7.30542503592946,-0.47722072589902675,-5.468703139791734,-6.788087076708104,-1.769889912123293,-0.18966836128361242,-0.38905892512039303,0.0,-0.7633167546179571
DS order-1.5 block Gaussian,20,15,global-box,5000,5000,51,time-budget,802.9652839329792,45,701.4715024490142,-16395.305634421336,-4196.322016428508,1.0000000002262368,0.5642,0,0,13.504279162638,0.43210350125308233,10.782611492245845,-0.01,4.4797192164322,0.43700420405492196,-0.3087090564009216,3.637635083829434,-0.42358852719614754,2.049864804908074,2.532438286048334,3.5309600353073236,-6.28408618610944,-1.0773961054949244,-2.5201212307527263,-9.957296904114218,-6.412630594071406,-2.2609649285825473,0.07462752659246744,0.01858587344000718,0.3610053187998622,0.49954802471741316,0.046233256450249983,2.6030066102286407,-0.8390901332002383,2.3779347895973086,-1.0,1.4995603695592132,-0.827812463669842,-0.3087090564009216,3.637635083829434,-0.42358852719614754,2.049864804908074,2.532438286048334,3.5309600353073236,-6.28408618610944,-1.0773961054949244,-2.5201212307527263,-9.957296904114218,-6.412630594071406,-2.2609649285825473,-1.9011943107222071,-3.2913019393614253,-0.3248110473053574,0.0,-2.3800043633322248
DS order-1.5 block Gaussian,20,16,global-box,5000,5000,51,time-budget,805.2908301639836,45,703.4292291629827,-642408.1614745953,-4214.068708686884,1.0,0.5338,0,0,10.000000000000002,0.6,5.384147065546635,-2.971670217652156e-05,3.132606956628974,0.3853758769815406,1.4516070007088702,2.0870788420907602,0.12885187386377622,0.7794379476521,3.243238912887786,3.039887237889658,-4.450258834683351,-7.441575655746222,-5.696689356355377,-5.771331602052984,-7.584120061136128,-4.918867849999345,0.2962069008219104,0.2962069008219104,0.0911659252151769,0.06130454637223008,0.25511572676877214,2.302585092994046,-0.5108256237659907,1.6834589072640653,-0.002971670217652156,1.1418655513804383,-0.9535361171208301,1.4516070007088702,2.0870788420907602,0.12885187386377622,0.7794379476521,3.243238912887786,3.039887237889658,-4.450258834683351,-7.441575655746222,-5.696689356355377,-5.771331602052984,-7.584120061136128,-4.918867849999345,0.0,0.0,-1.1783769991703068,-1.575204193274284,-0.14934092673375512
DS order-1.5 block Gaussian,20,17,global-box,5000,5000,51,time-budget,802.8773394520395,45,701.3714633090422,-151308.84451578616,-4167.770974762626,1.0,0.5932,0,0,10.000000000000002,0.6,18.802504089315725,-0.005906425266692666,4.237473925413632,0.4877951506877102,-3.3975233222330665,3.7535236852689113,0.1298629657859754,3.371864631498441,2.346594237412501,5.413370751564561,-0.7773830482614918,-4.412397558054833,-4.28425397846299,-10.0,-6.730958072684295,-7.88399135987726,0.3761857272808316,0.021288973322103357,0.11213097156958009,0.0923890480465373,0.3980052797809477,2.302585092994046,-0.5108256237659907,2.93399005720627,-0.5906425266692666,1.443967319392919,-0.7178597344393371,-3.3975233222330665,3.7535236852689113,0.1298629657859754,3.371864631498441,2.346594237412501,5.413370751564561,-0.7773830482614918,-4.412397558054833,-4.28425397846299,-10.0,-6.730958072684295,-7.88399135987726,-0.056382294009578574,-2.9282760167154747,-1.2667976938712864,-1.460456826989918,0.0
DS order-1.5 block Gaussian,20,18,global-box,5000,5000,51,time-budget,802.9182369380724,45,701.4388568310533,-53900.42654917034,-4193.227577600934,1.0,0.5382,0,0,10.000000000000002,0.6,25.300551955008906,-0.01,3.698425608594787,0.4586771176981887,-3.9269821641750386,2.0039733256274324,1.0231269285154203,0.2057499898318471,1.8988031430841343,4.553811071808252,-2.709145609201136,-3.9081664678984804,-6.414978011933362,-4.497082357251255,-8.215191712229458,-3.769883336954977,0.36950357497903097,0.32168767291073985,0.07213754237492509,0.04683790262230812,0.18983330711299606,2.302585092994046,-0.5108256237659907,3.2308262118990143,-1.0,1.3079072179040048,-0.779408763737357,-3.9269821641750386,2.0039733256274324,1.0231269285154203,0.2057499898318471,1.8988031430841343,4.553811071808252,-2.709145609201136,-3.9081664678984804,-6.414978011933362,-4.497082357251255,-8.215191712229458,-3.769883336954977,0.0,-0.13857930059715137,-1.6335858080657772,-2.065467655285821,-0.6660140594253269
DS order-1.5 block Gaussian,20,19,global-box,5000,5000,47,time-budget,805.979123297031,41,712.7552573860157,-8512.813922714018,-3920.021617659882,1.000000017324432,0.7928,0,7,29.858605829337336,0.07399823423305935,16.027770072830037,-0.0030642538105768546,2.8456742615514363,0.331147846282144,0.9192623925480911,6.342827331299607,-1.0039709950191351,4.487114150067672,3.38081216766128,4.959935656747755,0.0,-3.994326216025373,-6.082947741613175,-5.6306955422738865,-5.402812509958431,-4.653142119362646,0.022257850854144542,0.3309976648660631,0.026522255234014712,0.4807263956809267,0.13949583336485102,3.396473100777797,-2.6037140477780767,2.7743228473272317,-0.30642538105768546,1.045800038286369,-1.1051903378254493,0.9192623925480911,6.342827331299607,-1.0039709950191351,4.487114150067672,3.38081216766128,4.959935656747755,0.0,-3.994326216025373,-6.082947741613175,-5.6306955422738865,-5.402812509958431,-4.653142119362646,-3.0726034905623303,-0.37318696374899596,-2.8973140836238174,0.0,-1.237263551852836
DS order-1.5 block Gaussian,20,20,global-box,5000,5000,45,time-budget,800.7761675550137,40,720.8677250390174,-5770.292093652575,-4102.553079296191,1.000000650495496,0.6132,0,9,22.223806043667466,0.409482579620752,30.000000000000004,-0.003385959164464286,3.270891445013828,0.263536355806883,1.3756459310097988,5.38245187354588,-2.750796109434638,4.162091512887013,3.798878222981884,4.28564167690438,-3.520113894220466,-1.7811269509211358,-3.859213963444544,-7.41032143580173,-9.306519945494344,-9.039632906570843,0.021464810368119706,0.268403581861359,0.10636124317919694,0.20495590910227426,0.39881445548905003,3.1011640586371274,-0.8928609172025544,3.4011973816621555,-0.3385959164464286,1.185062560911024,-1.3335639478164345,1.3756459310097988,5.38245187354588,-2.750796109434638,4.162091512887013,3.798878222981884,4.28564167690438,-3.520113894220466,-1.7811269509211358,-3.859213963444544,-7.41032143580173,-9.306519945494344,-9.039632906570843,-2.9220814177274295,-0.3960045346512383,-1.3216550301801222,-0.6657014064397464,0.0
DS order-1.5 block Gaussian,20,21,global-box,5000,5000,51,time-budget,802.8983494519489,45,701.4194122649496,-280905.5096602411,-4020.9483466754714,1.0,0.5836,0,0,20.78424686128165,0.22001805253211756,11.333431169403157,-0.005570896308532774,3.8380618663274677,0.3529655189588438,0.9570645284240101,3.6067003283946244,-3.721853765957173,4.768800494768566,2.3339726789413073,4.212967253036125,-1.6117532368542504,-1.4557170105272186,-4.2585635332490375,-9.966153367306921,-3.206291814368584,-5.720842371291908,0.1691227445040303,0.1440858748144459,0.3341251084717811,0.3341251084717811,0.01854116373796163,3.034195337325069,-1.5140456790320933,2.4277568685051873,-0.5570896308532773,1.3449675168739001,-1.0413849068231178,0.9570645284240101,3.6067003283946244,-3.721853765957173,4.768800494768566,2.3339726789413073,4.212967253036125,-1.6117532368542504,-1.4557170105272186,-4.2585635332490375,-9.966153367306921,-3.206291814368584,-5.720842371291908,-0.6808907489672162,-0.8411060243969605,0.0,0.0,-2.891522171897684
