method,inference_nstep,evaluation_nstep,start,iteration,elapsed_seconds,pseudo_loglik,euler20_loglik,euler20_se,eval_particles,eval_replicates,evaluation_seed,evaluation_status
DS order-1.5 block Gaussian,20,20,13,30,544.6420361360069,-4321.369490627803,-4202.0399339354835,,5000,1,32644461,ok
DS order-1.5 block Gaussian,20,20,13,35,611.5001144519774,-4252.606135541312,-4186.2064428745025,,5000,1,32644466,ok
DS order-1.5 block Gaussian,20,20,13,40,700.000090359943,-4233.868611782145,-4178.91202322292,,5000,1,32644471,ok
DS order-1.5 block Gaussian,20,20,13,48,806.9487110089976,-4241.206852992904,-4195.081091841983,,5000,1,32644479,ok
DS order-1.5 block Gaussian,20,20,14,0,15.67966877296567,-25814.468218627335,-10850.234241777005,,5000,1,32645428,ok
DS order-1.5 block Gaussian,20,20,14,7,108.88080520299263,-13464.578247758234,-6277.266819157312,,5000,1,32645435,ok
DS order-1.5 block Gaussian,20,20,14,13,210.34146845596842,-5926.65379923604,-5867.18716332214,,5000,1,32645441,ok
DS order-1.5 block Gaussian,20,20,14,20,325.10681510390714,-6063.832514932526,-6084.063904417709,,5000,1,32645448,ok
DS order-1.5 block Gaussian,20,20,14,26,404.9940319729503,-6103.270511337207,-6121.635229170105,,5000,1,32645454,ok
DS order-1.5 block Gaussian,20,20,14,32,506.44630814890843,-6019.30181369584,-6039.842715617679,,5000,1,32645460,ok
DS order-1.5 block Gaussian,20,20,14,40,634.5212149838917,-5932.970372095333,-5958.904713365235,,5000,1,32645468,ok
DS order-1.5 block Gaussian,20,20,14,45,701.0910900849849,-5928.47327382852,-5951.384899353478,,5000,1,32645473,ok
DS order-1.5 block Gaussian,20,20,14,51,802.5412577429088,-5867.430594627789,-5895.744858725468,,5000,1,32645479,ok
DS order-1.5 block Gaussian,20,20,15,0,15.64776644599624,-16395.305634421336,-8153.404337855495,,5000,1,32646425,ok
DS order-1.5 block Gaussian,20,20,15,7,108.91113227896858,-4588.869662551242,-4331.158243345806,,5000,1,32646432,ok
DS order-1.5 block Gaussian,20,20,15,13,210.42949670203961,-4522.821519837992,-4335.620320449526,,5000,1,32646438,ok
DS order-1.5 block Gaussian,20,20,15,20,325.2716669710353,-4476.615022356376,-4322.983057203867,,5000,1,32646445,ok
DS order-1.5 block Gaussian,20,20,15,26,405.20347127399873,-4453.164808009954,-4303.849597369449,,5000,1,32646451,ok
DS order-1.5 block Gaussian,20,20,15,32,506.7166306669824,-4407.075839712639,-4259.87675781666,,5000,1,32646457,ok
DS order-1.5 block Gaussian,20,20,15,40,634.871904173051,-4297.959979173566,-4194.886415399461,,5000,1,32646465,ok
DS order-1.5 block Gaussian,20,20,15,45,701.4715024490142,-4255.441960312779,-4165.976218940209,,5000,1,32646470,ok
DS order-1.5 block Gaussian,20,20,15,51,802.9652138060192,-4196.322016428508,-4123.165115629537,,5000,1,32646476,ok
DS order-1.5 block Gaussian,20,20,16,0,15.645586867001839,-642408.1614745953,-10620.10518975802,,5000,1,32647422,ok
DS order-1.5 block Gaussian,20,20,16,7,108.91105535207316,-4808.853307131992,-4366.8540395598975,,5000,1,32647429,ok
DS order-1.5 block Gaussian,20,20,16,13,210.59477311605588,-4402.853147478771,-4170.199538258201,,5000,1,32647435,ok
DS order-1.5 block Gaussian,20,20,16,20,325.87242799205706,-4258.635470059224,-4129.550466323942,,5000,1,32647442,ok
DS order-1.5 block Gaussian,20,20,16,26,406.0992998239817,-4225.250833567399,-4114.6276003484,,5000,1,32647448,ok
DS order-1.5 block Gaussian,20,20,16,32,507.97239278408233,-4214.972184117165,-4113.34950882096,,5000,1,32647454,ok
DS order-1.5 block Gaussian,20,20,16,39,601.5606216520537,-4220.930515739157,-4114.543619443976,,5000,1,32647461,ok
DS order-1.5 block Gaussian,20,20,16,45,703.4292291629827,-4218.394350120183,-4112.673592574372,,5000,1,32647467,ok
DS order-1.5 block Gaussian,20,20,16,51,805.2907545920461,-4214.068708686884,-4108.682848449853,,5000,1,32647473,ok
DS order-1.5 block Gaussian,20,20,17,0,15.717351212049834,-151308.84451578616,-12582.590744907517,,5000,1,32648419,ok
DS order-1.5 block Gaussian,20,20,17,7,108.92613727902062,-5691.279285879286,-5937.173279283155,,5000,1,32648426,ok
DS order-1.5 block Gaussian,20,20,17,13,210.3935796850128,-5086.829945047361,-5099.981515088446,,5000,1,32648432,ok
DS order-1.5 block Gaussian,20,20,17,20,325.22431483794935,-4553.252606128194,-4192.65119937097,,5000,1,32648439,ok
DS order-1.5 block Gaussian,20,20,17,26,405.14556349103805,-4361.516208054721,-4212.350915079057,,5000,1,32648445,ok
DS order-1.5 block Gaussian,20,20,17,32,506.6200624370249,-4385.874118047453,-4225.356970664393,,5000,1,32648451,ok
DS order-1.5 block Gaussian,20,20,17,40,634.7525884440402,-4251.9149828535965,-4046.6379661343376,,5000,1,32648459,ok
DS order-1.5 block Gaussian,20,20,17,45,701.3714633090422,-4280.5733045665875,-4019.069373547256,,5000,1,32648464,ok
DS order-1.5 block Gaussian,20,20,17,51,802.8772823020117,-4167.770974762626,-3983.9726428517424,,5000,1,32648470,ok
DS order-1.5 block Gaussian,20,20,18,0,15.658962334971875,-53900.42654917034,-8221.750510012149,,5000,1,32649416,ok
DS order-1.5 block Gaussian,20,20,18,7,108.91256830201019,-4560.9243482562615,-4381.544153008668,,5000,1,32649423,ok
DS order-1.5 block Gaussian,20,20,18,13,210.4150270629907,-4436.032853229563,-4287.024618024935,,5000,1,32649429,ok
DS order-1.5 block Gaussian,20,20,18,20,325.24346557899844,-4458.4383477718475,-4254.630408946249,,5000,1,32649436,ok
DS order-1.5 block Gaussian,20,20,18,26,405.17210581107065,-4419.921332839504,-4229.92117079047,,5000,1,32649442,ok
DS order-1.5 block Gaussian,20,20,18,32,506.68487462203484,-4398.9831950356875,-4210.501208561181,,5000,1,32649448,ok
DS order-1.5 block Gaussian,20,20,18,40,634.8365316779818,-4348.913522689285,-4174.70162967931,,5000,1,32649456,ok
DS order-1.5 block Gaussian,20,20,18,45,701.4388568310533,-4266.216920506114,-4125.854944778455,,5000,1,32649461,ok
DS order-1.5 block Gaussian,20,20,18,51,802.9181690959958,-4193.227577600934,-4070.078006942662,,5000,1,32649467,ok
DS order-1.5 block Gaussian,20,20,19,0,15.689743887982331,-8512.813922714018,-11715.229351760197,,5000,1,32650413,ok
DS order-1.5 block Gaussian,20,20,19,7,108.93355817999691,-4252.737415434599,-4266.88965256994,,5000,1,32650420,ok
DS order-1.5 block Gaussian,20,20,19,13,210.43090307200328,-4105.577601027818,-4199.193546368024,,5000,1,32650426,ok
DS order-1.5 block Gaussian,20,20,19,20,325.2300730550196,-4121.576044208465,-4112.106511871295,,5000,1,32650433,ok
DS order-1.5 block Gaussian,20,20,19,26,405.13401359296404,-4374.749276751887,-4277.195280473827,,5000,1,32650439,ok
DS order-1.5 block Gaussian,20,20,19,30,544.6899302329402,-4116.028883382278,-4113.394312451233,,5000,1,32650443,ok
DS order-1.5 block Gaussian,20,20,19,35,611.282464785967,-4001.2887000996325,-3969.6454274062103,,5000,1,32650448,ok
DS order-1.5 block Gaussian,20,20,19,41,712.7552573860157,-3924.213957619325,-3905.9670031784044,,5000,1,32650454,ok
DS order-1.5 block Gaussian,20,20,19,48,805.9790611340431,-3920.021617659882,-3834.076790218407,,5000,1,32650461,ok
DS order-1.5 block Gaussian,20,20,20,0,15.654908659984358,-5770.292093652575,-5733.2339370943655,,5000,1,32651410,ok
DS order-1.5 block Gaussian,20,20,20,7,108.87041734205559,-4464.613410404155,-4298.783267325522,,5000,1,32651417,ok
DS order-1.5 block Gaussian,20,20,20,13,210.33275590406265,-4501.894106338544,-4233.784635433422,,5000,1,32651423,ok
DS order-1.5 block Gaussian,20,20,20,20,325.1404454440344,-4045.6156865984085,-3933.5835996721557,,5000,1,32651430,ok
DS order-1.5 block Gaussian,20,20,20,26,405.03499915404245,-4356.246001980913,-4154.3468093017555,,5000,1,32651436,ok
DS order-1.5 block Gaussian,20,20,20,30,544.5599972500931,-4048.2208289380956,-3932.8051891070086,,5000,1,32651440,ok
DS order-1.5 block Gaussian,20,20,20,35,611.1391034700209,-4143.041740302735,-4042.1582257023733,,5000,1,32651445,ok
DS order-1.5 block Gaussian,20,20,20,40,720.8677250390174,-4034.0346490781476,-3871.1221758119063,,5000,1,32651450,ok
DS order-1.5 block Gaussian,20,20,20,46,800.7761104020756,-4102.553079296191,-4122.502656241986,,5000,1,32651456,ok
DS order-1.5 block Gaussian,20,20,21,0,15.637676395010203,-280905.5096602411,-11380.644787436931,,5000,1,32652407,ok
DS order-1.5 block Gaussian,20,20,21,7,108.8962759730639,-4650.23692780835,-4340.177241831242,,5000,1,32652414,ok
DS order-1.5 block Gaussian,20,20,21,13,210.40317004197277,-4430.605697656652,-4248.460872128738,,5000,1,32652420,ok
DS order-1.5 block Gaussian,20,20,21,20,325.2448745049769,-4300.6186077438,-4150.905501370945,,5000,1,32652427,ok
DS order-1.5 block Gaussian,20,20,21,26,405.1876949199941,-4210.893021471189,-4101.154429284814,,5000,1,32652433,ok
DS order-1.5 block Gaussian,20,20,21,32,506.6939264560351,-4130.694915241989,-4062.9778412547744,,5000,1,32652439,ok
DS order-1.5 block Gaussian,20,20,21,40,634.8235899930587,-4071.5912882131192,-4024.835566420505,,5000,1,32652447,ok
DS order-1.5 block Gaussian,20,20,21,45,701.4194122649496,-4059.881587284569,-4022.731962529209,,5000,1,32652452,ok
DS order-1.5 block Gaussian,20,20,21,51,802.8982858220115,-4020.9483466754714,-4012.893040662602,,5000,1,32652458,ok
DS order-1.5 block Gaussian,20,20,22,0,15.64540026593022,-17390.374960296216,-14579.993993695112,,5000,1,32653404,ok
DS order-1.5 block Gaussian,20,20,22,7,108.85580314998515,-4691.95793341764,-4650.39960054469,,5000,1,32653411,ok
DS order-1.5 block Gaussian,20,20,22,13,210.32842191297095,-4581.62897536612,-4572.315503793494,,5000,1,32653417,ok
DS order-1.5 block Gaussian,20,20,22,20,325.11171334795654,-4484.639504095708,-4389.466059932919,,5000,1,32653424,ok
DS order-1.5 block Gaussian,20,20,22,26,405.00706243596505,-4315.540042008917,-4323.217943081358,,5000,1,32653430,ok
DS order-1.5 block Gaussian,20,20,22,32,506.46584327495657,-4096.6218262657385,-4016.726461403738,,5000,1,32653436,ok
DS order-1.5 block Gaussian,20,20,22,40,634.5677539869212,-3933.4561132550934,-3902.798654894513,,5000,1,32653444,ok
DS order-1.5 block Gaussian,20,20,22,45,701.153409802937,-3950.788696591969,-4087.443106589525,,5000,1,32653449,ok
DS order-1.5 block Gaussian,20,20,22,51,802.6173293169122,-3849.5441620433676,-3828.9869829049744,,5000,1,32653455,ok
DS order-1.5 block Gaussian,20,20,23,0,15.662245914922096,-8580.036354230204,-24636.50959088967,,5000,1,32654401,ok
DS order-1.5 block Gaussian,20,20,23,1,28.977840225910768,-7088.004257811284,-24630.997353447132,,5000,1,32654402,ok
DS order-1.5 block Gaussian,20,20,24,0,15.666892278008163,-7185.902933041312,-6674.015478943242,,5000,1,32655398,ok
DS order-1.5 block Gaussian,20,20,24,7,108.91579058300704,-4423.504994338525,-4207.758125459352,,5000,1,32655405,ok
DS order-1.5 block Gaussian,20,20,24,13,210.4053658390185,-4256.533052556377,-4181.257775790785,,5000,1,32655411,ok
DS order-1.5 block Gaussian,20,20,24,20,325.17840763309505,-4303.313719026214,-4197.18782439359,,5000,1,32655418,ok
DS order-1.5 block Gaussian,20,20,24,26,405.06403923605103,-4206.297206868878,-4128.3941791587085,,5000,1,32655424,ok
DS order-1.5 block Gaussian,20,20,24,32,506.52494821103755,-4117.917234359112,-4078.599927418616,,5000,1,32655430,ok
DS order-1.5 block Gaussian,20,20,24,40,634.6427142160246,-4044.3726880855083,-3969.2941785252497,,5000,1,32655438,ok
DS order-1.5 block Gaussian,20,20,24,45,701.2255930760875,-3961.0527844894423,-3912.661206595467,,5000,1,32655443,ok
DS order-1.5 block Gaussian,20,20,24,51,802.6815364620415,-3935.471424175646,-3920.658510205683,,5000,1,32655449,ok
DS order-1.5 block Gaussian,20,20,25,0,15.66305656498298,-25689.08008314945,-9362.108883882993,,5000,1,32656395,ok
DS order-1.5 block Gaussian,20,20,25,7,108.88832409400493,-7432.491374697103,-5484.273434203169,,5000,1,32656402,ok
DS order-1.5 block Gaussian,20,20,25,13,210.37129686796106,-6489.93729929332,-5167.447091970559,,5000,1,32656408,ok
DS order-1.5 block Gaussian,20,20,25,20,389.8871596789686,-5906.377438064692,-5304.829484610774,,5000,1,32656415,ok
DS order-1.5 block Gaussian,20,20,25,21,403.2065889519872,-5539.236910258279,-5278.868443258073,,5000,1,32656416,ok
DS order-1.5 block Gaussian,20,20,25,29,509.7772346899146,-4701.103104468408,-4445.388941622106,,5000,1,32656424,ok
DS order-1.5 block Gaussian,20,20,25,35,611.2737180539407,-4305.196985949839,-4224.096128455006,,5000,1,32656430,ok
DS order-1.5 block Gaussian,20,20,25,41,712.9795141709037,-4161.900863147551,-4150.5646906651245,,5000,1,32656436,ok
DS order-1.5 block Gaussian,20,20,25,48,806.5878849399742,-4155.083392689434,-4202.933433553527,,5000,1,32656443,ok
DS order-1.5 block Gaussian,20,20,26,0,15.680953209055588,-83346.13682621837,-12053.739460905268,,5000,1,32657392,ok
DS order-1.5 block Gaussian,20,20,26,7,108.77722903504036,-6081.203257240113,-5957.644722093054,,5000,1,32657399,ok
DS order-1.5 block Gaussian,20,20,26,13,210.70430598699022,-5077.7155520776105,-4743.92718542107,,5000,1,32657405,ok
DS order-1.5 block Gaussian,20,20,26,20,325.9851115120109,-4518.225187306327,-4464.202695894589,,5000,1,32657412,ok
DS order-1.5 block Gaussian,20,20,26,26,406.2107659840258,-4472.95914247707,-4367.291513617628,,5000,1,32657418,ok
DS order-1.5 block Gaussian,20,20,26,32,508.0922495389823,-4385.023705393445,-4276.628715038549,,5000,1,32657424,ok
DS order-1.5 block Gaussian,20,20,26,39,601.6989093760494,-4284.144651826798,-4178.481136317988,,5000,1,32657431,ok
DS order-1.5 block Gaussian,20,20,26,45,703.5971398190595,-4200.873575285214,-4099.963238933453,,5000,1,32657437,ok
DS order-1.5 block Gaussian,20,20,26,51,805.4792704139836,-4125.905800002563,-4022.7165555378288,,5000,1,32657443,ok
DS order-1.5 block Gaussian,20,20,27,0,15.685344454017468,-9631.851073692216,-13770.380452593035,,5000,1,32658389,ok
DS order-1.5 block Gaussian,20,20,27,7,108.60536594397854,-4820.994236252587,-4688.089835853854,,5000,1,32658396,ok
DS order-1.5 block Gaussian,20,20,27,13,210.33194837498013,-4476.625220679467,-4351.057291916309,,5000,1,32658402,ok
DS order-1.5 block Gaussian,20,20,27,20,325.6021093169693,-4389.945549878223,-4235.102946899464,,5000,1,32658409,ok
DS order-1.5 block Gaussian,20,20,27,26,405.8429262440186,-4359.289196361617,-4198.0713848139385,,5000,1,32658415,ok
DS order-1.5 block Gaussian,20,20,27,32,507.73120636097156,-4336.260099316187,-4180.577432323099,,5000,1,32658421,ok
DS order-1.5 block Gaussian,20,20,27,39,601.3461179820588,-4322.72686589198,-4161.64358864293,,5000,1,32658428,ok
DS order-1.5 block Gaussian,20,20,27,45,703.2452246580506,-4322.693764765438,-4172.734271449213,,5000,1,32658434,ok
DS order-1.5 block Gaussian,20,20,27,51,805.1471228939481,-4330.000659174131,-4164.721225799126,,5000,1,32658440,ok
DS order-1.5 block Gaussian,20,20,28,0,15.69797603006009,-5901.493338900798,-5955.709324035895,,5000,1,32659386,ok
DS order-1.5 block Gaussian,20,20,28,7,108.5464512630133,-5119.177376705811,-5076.780967926286,,5000,1,32659393,ok
DS order-1.5 block Gaussian,20,20,28,13,209.62131777999457,-5160.522052546888,-5075.171201452107,,5000,1,32659399,ok
DS order-1.5 block Gaussian,20,20,28,20,388.71911046502646,-5067.276264167989,-5000.450160024488,,5000,1,32659406,ok
DS order-1.5 block Gaussian,20,20,28,21,402.08744848601054,-5007.523193754103,-4941.643759657572,,5000,1,32659407,ok
DS order-1.5 block Gaussian,20,20,28,29,509.02260987309273,-4778.2302062879335,-4737.772526629246,,5000,1,32659415,ok
DS order-1.5 block Gaussian,20,20,28,35,610.8718611900695,-4833.83954564174,-4756.002891128346,,5000,1,32659421,ok
DS order-1.5 block Gaussian,20,20,28,40,764.2995417970233,-4774.025114356781,-4712.028324089603,,5000,1,32659426,ok
DS order-1.5 block Gaussian,20,20,28,43,804.3987256310647,-4733.564124411818,-4678.084292832124,,5000,1,32659429,ok
DS order-1.5 block Gaussian,20,20,29,0,15.687664196942933,-23457.332127564092,-6129.656418645331,,5000,1,32660383,ok
DS order-1.5 block Gaussian,20,20,29,7,108.60140807495918,-4716.4863103042535,-4514.408734299655,,5000,1,32660390,ok
DS order-1.5 block Gaussian,20,20,29,13,210.21221866901033,-4378.1554507400115,-4211.639964872762,,5000,1,32660396,ok
DS order-1.5 block Gaussian,20,20,29,20,325.3108436379116,-4209.207818218216,-4090.228800434549,,5000,1,32660403,ok
DS order-1.5 block Gaussian,20,20,29,26,405.42526265699416,-4033.1477663720243,-3939.0395151527455,,5000,1,32660409,ok
DS order-1.5 block Gaussian,20,20,29,32,507.1364317529369,-3971.767822784999,-3986.3173651115576,,5000,1,32660415,ok
DS order-1.5 block Gaussian,20,20,29,39,600.566780451918,-3937.946546188987,-3948.1290150907453,,5000,1,32660422,ok
DS order-1.5 block Gaussian,20,20,29,45,702.2600855269702,-3957.8873130826883,-3935.4967791983445,,5000,1,32660428,ok
