method,inference_nstep,evaluation_nstep,start,iteration,elapsed_seconds,pseudo_loglik,euler20_loglik,euler20_se,eval_particles,eval_replicates,evaluation_seed,evaluation_status
DS order-1.5 block Gaussian,20,20,7,280,802.6772437070031,-3967.7949330030087,-3957.84463722499,3.542470026153734,1000,4,32638729,ok
DS order-1.5 block Gaussian,20,20,8,0,4.732627445016988,-9329.62127233223,-8389.37804750717,19.727101815046353,1000,4,32639446,ok
DS order-1.5 block Gaussian,20,20,8,34,100.83762510999804,-3980.0962206332306,-3930.620241122506,0.23866908419901528,1000,4,32639480,ok
DS order-1.5 block Gaussian,20,20,8,70,202.23876609205035,-4104.898644726478,-4021.8754941128273,2.9288129461901304,1000,4,32639516,ok
DS order-1.5 block Gaussian,20,20,8,105,301.60318270203425,-3898.7054817189837,-3859.1025362158225,0.5247471241816911,1000,4,32639551,ok
DS order-1.5 block Gaussian,20,20,8,140,400.9465292080422,-3898.1463796570906,-3878.5572974886877,0.47554327609097097,1000,4,32639586,ok
DS order-1.5 block Gaussian,20,20,8,175,500.6678349270369,-4172.902710238321,-4052.115292739294,6.0145170545828925,1000,4,32639621,ok
DS order-1.5 block Gaussian,20,20,8,210,600.9119699860457,-4520.461207860729,-4230.236741042467,1.5411750450590125,1000,4,32639656,ok
DS order-1.5 block Gaussian,20,20,8,246,702.2017762820469,-4542.787940845184,-4280.6064311824175,1.4736994135477277,1000,4,32639692,ok
DS order-1.5 block Gaussian,20,20,8,281,802.6861159230466,-4097.660091423991,-4041.4290921472043,0.707938943109949,1000,4,32639727,ok
DS order-1.5 block Gaussian,20,20,9,0,5.050414815021213,-9351.689565014018,-6265.704277644244,16.18794367478722,1000,4,32640443,ok
DS order-1.5 block Gaussian,20,20,9,34,101.79265106801176,-4185.9967691197,-4101.724927296233,1.48956742128725,1000,4,32640477,ok
DS order-1.5 block Gaussian,20,20,9,69,200.90696340601426,-4116.853701698126,-4033.8941163231257,4.639113318054548,1000,4,32640512,ok
DS order-1.5 block Gaussian,20,20,9,104,301.65224822901655,-4131.139842279031,-4076.373224339295,0.8934701087286901,1000,4,32640547,ok
DS order-1.5 block Gaussian,20,20,9,139,401.8425487059867,-4083.6390646092136,-4042.667383196078,2.827737376924472,1000,4,32640582,ok
DS order-1.5 block Gaussian,20,20,9,173,500.02616757398937,-4085.1174476829283,-4041.1414268862018,1.1960909941242701,1000,4,32640616,ok
DS order-1.5 block Gaussian,20,20,9,208,600.4247467810055,-4092.500289756289,-4026.77220324602,2.2037614833637886,1000,4,32640651,ok
DS order-1.5 block Gaussian,20,20,9,243,700.2762255719863,-4058.0640382837028,-3991.111758765181,9.27510834480745,1000,4,32640686,ok
DS order-1.5 block Gaussian,20,20,9,278,801.539674945001,-4034.342033654654,-3988.9412432362387,0.8453138429269862,1000,4,32640721,ok
