method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,complete_pseudologlik,score_norm,minimum_ess,maximum_invalid_fraction,unique_initial_ancestors,backward_fallbacks,accepted_step_size,backtrack_count,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,10,47.73772409593221,-4350.099658365221,33091.56584371454,409.299715372114,2.0187077608237307,0.44999999999999996,1,0,0.18,0,10.000000000000002,0.6,30.000000000000004,-0.0022740119285602593,3.701715126949878,0.5,0.8259455461965541,3.979948655477901,-3.7109743186419295,3.8097069422120047,3.5813658653836367,1.5625975492241182,-4.3153553480600735,-3.8239244707186693,-2.0315429170675725,-7.8124781637863405,-7.9853950351615195,-9.73362986136539,0.20740404695826198,0.1015447462509481,0.250258228370088,0.23526295213351,0.20553002628719202,2.302585092994046,-0.5108256237659907,3.4011973816621555,-0.22740119285602595,1.3087962600693677,-0.6931471805599453,0.8259455461965541,3.979948655477901,-3.7109743186419295,3.8097069422120047,3.5813658653836367,1.5625975492241182,-4.3153553480600735,-3.8239244707186693,-2.0315429170675725,-7.8124781637863405,-7.9853950351615195,-9.73362986136539,-0.18782448983239478,-0.9019937471553564,0.0,-0.06178946441402852,-0.19690116167208016
DS order-1.5 block Gaussian,20,0,11,51.63779404293746,-4299.313344930903,33681.92970296932,356.9358451890662,2.002336694835487,0.41000000000000003,1,0,0.18,0,10.000000000000002,0.6,30.000000000000004,-0.0007234917898045989,3.4589116475678807,0.5,0.8675810330189958,4.032681620840305,-3.8633685471420995,3.659827804893928,3.4426193047395874,1.5611606744060498,-4.200119833832693,-3.9623873367024918,-2.1921354211492514,-7.972244591868383,-8.121807461258765,-9.617207356364997,0.20083748837699084,0.08956948823520554,0.2544541355629365,0.2544541355629365,0.20068475226193067,2.302585092994046,-0.5108256237659907,3.4011973816621555,-0.0723491789804599,1.2409539868615014,-0.6931471805599453,0.8675810330189958,4.032681620840305,-3.8633685471420995,3.659827804893928,3.4426193047395874,1.5611606744060498,-4.200119833832693,-3.9623873367024918,-2.1921354211492514,-7.972244591868383,-8.121807461258765,-9.617207356364997,-0.2366245403552652,-1.0441058769549112,0.0,0.0,-0.2373853257213961
DS order-1.5 block Gaussian,20,0,12,55.53853136289399,-4284.756773984308,34051.660989975004,1224.2471301781848,1.199864496674859,0.374,1,0,0.18,0,10.000000000000002,0.6,30.000000000000004,0.0,3.219793100437436,0.4764393831767994,0.954820743941549,4.131135895834657,-4.0,3.5096203611098775,3.3196996933005307,1.6301556259408316,-4.06680866108312,-4.084142165431121,-2.3600929260888126,-8.139752002380511,-8.26332035517264,-9.48218377009487,0.1931682037457042,0.08112065202912096,0.2658286303680507,0.2658286303680507,0.1940538834890735,2.302585092994046,-0.5108256237659907,3.4011973816621555,0.0,1.1693171029693712,-0.7414147766205994,0.954820743941549,4.131135895834657,-4.0,3.5096203611098775,3.3196996933005307,1.6301556259408316,-4.06680866108312,-4.084142165431121,-2.3600929260888126,-8.139752002380511,-8.26332035517264,-9.48218377009487,-0.31929052308037636,-1.1869142767840422,0.0,0.0,-0.31471598398731215
DS order-1.5 block Gaussian,20,0,13,59.4380374919856,-4277.40854647639,34322.69692929585,362.9563442727613,1.0032900787595302,0.348,1,0,0.18,0,10.000000000000002,0.6,30.000000000000004,0.0,3.031073625011357,0.45677651455404683,1.06341990636178,4.241077482224968,-4.0,3.3735548799531396,3.219333241176276,1.7177370270439944,-3.925736131865723,-4.197957807981363,-2.5223139090336826,-8.297832245994563,-8.391072384745112,-9.333919348381992,0.18604018779966902,0.07313920022938784,0.2766120487533266,0.2766120487533266,0.1875965144642898,2.302585092994046,-0.5108256237659907,3.4011973816621555,0.0,1.108916888447547,-0.7835610349347809,1.06341990636178,4.241077482224968,-4.0,3.3735548799531396,3.219333241176276,1.7177370270439944,-3.925736131865723,-4.197957807981363,-2.5223139090336826,-8.297832245994563,-8.391072384745112,-9.333919348381992,-0.3966532646752553,-1.3302515006187225,0.0,0.0,-0.3883225217043328
DS order-1.5 block Gaussian,20,0,14,63.33809775696136,-4252.016124509256,34521.92738838696,3060.5514649336756,2.1309424934295698,0.358,1,0,0.18,0,10.000000000000002,0.6,30.000000000000004,0.0,3.015474145710868,0.4389115816442446,1.1944476627311458,4.360093994137988,-4.0,3.257181078042209,3.1850881531304203,1.8334265887436878,-3.773024355134999,-4.32769219728051,-2.6925366378502753,-8.464375891705547,-8.50582003631282,-9.192981351421656,0.17595397697628154,0.06763067987266484,0.2893764907815265,0.2893764907815265,0.17766236158800064,2.302585092994046,-0.5108256237659907,3.4011973816621555,0.0,1.1037570800737304,-0.8234572947476441,1.1944476627311458,4.360093994137988,-4.0,3.257181078042209,3.1850881531304203,1.8334265887436878,-3.773024355134999,-4.32769219728051,-2.6925366378502753,-8.464375891705547,-8.50582003631282,-9.192981351421656,-0.4975061101664755,-1.4536668521930987,0.0,0.0,-0.48784367256389527
DS order-1.5 block Gaussian,20,0,15,67.23793713096529,-4243.1371335683925,34594.60006306356,614.8596367538833,1.0018909113286836,0.376,1,0,0.18,0,10.000000000000002,0.6,30.000000000000004,0.0,3.0009726746542253,0.42395106971380486,1.3192452176262657,4.474378970576188,-4.0,3.152329071738344,3.1585329800935456,1.9450756171917887,-3.6357660371822025,-4.447356700997717,-2.849530265249221,-8.617167796624754,-8.608989050755506,-9.067384992748673,0.1658157259324864,0.06365024985905643,0.3016671740813895,0.3016671740813895,0.16719967604567815,2.302585092994046,-0.5108256237659907,3.4011973816621555,0.0,1.0989364610033219,-0.8581372320278432,1.3192452176262657,4.474378970576188,-4.0,3.152329071738344,3.1585329800935456,1.9450756171917887,-3.6357660371822025,-4.447356700997717,-2.849530265249221,-8.617167796624754,-8.608989050755506,-9.067384992748673,-0.5984472500561027,-1.5559210865570272,0.0,0.0,-0.5901355739452814
DS order-1.5 block Gaussian,20,0,16,71.13667572394479,-4188.669160881958,34565.64369775967,2710.0827129957916,1.0016935937144453,0.388,1,0,0.18,0,10.000000000000002,0.6,30.000000000000004,0.0,3.020913445500337,0.4084718988907404,1.4035475083681628,4.525638246630235,-4.0,3.0607289281230896,3.1664804717255297,2.077416783201069,-3.5585461472748054,-4.580191433429641,-3.0067979479799596,-8.766118500081737,-8.694028520086968,-8.936602099863425,0.1570381597091098,0.05925855734535023,0.3126628920804445,0.3126628920804445,0.15837749878465096,2.302585092994046,-0.5108256237659907,3.4011973816621555,0.0,1.105559251050804,-0.8953321580134261,1.4035475083681628,4.525638246630235,-4.0,3.0607289281230896,3.1664804717255297,2.077416783201069,-3.5585461472748054,-4.580191433429641,-3.0067979479799596,-8.766118500081737,-8.694028520086968,-8.936602099863425,-0.6886367567407113,-1.663215390671682,0.0,0.0,-0.6801441718652397
DS order-1.5 block Gaussian,20,0,17,75.03687518299557,-4191.772955053308,34518.715430132,2054.02955627455,1.8884842548555616,0.41000000000000003,1,0,0.18,0,10.000000000000002,0.6,30.000000000000004,-1.8920509565985322e-05,3.047317916026093,0.3966103067387311,1.4760516803711903,4.569529546123782,-4.0,2.980037548210776,3.180080800996816,2.2059760435566114,-3.4908624522889564,-4.705081724767917,-3.1525724165116684,-8.902457841459098,-8.768856630636297,-8.816067080032122,0.14764110578723783,0.05568671745994376,0.32405666444039666,0.32405666444039666,0.14855884787202508,2.302585092994046,-0.5108256237659907,3.4011973816621555,-0.0018920509565985323,1.1142618319503992,-0.9248010754914768,1.4760516803711903,4.569529546123782,-4.0,2.980037548210776,3.180080800996816,2.2059760435566114,-3.4908624522889564,-4.705081724767917,-3.1525724165116684,-8.902457841459098,-8.768856630636297,-8.816067080032122,-0.7861340228614904,-1.7611767379633465,0.0,0.0,-0.7799372290386581
DS order-1.5 block Gaussian,20,0,18,78.9368216219591,-4166.385097815872,34619.715117835956,2015.0892863684362,1.9443432629496253,0.402,1,0,0.18,0,10.000000000000002,0.6,30.000000000000004,-0.00011290612046102598,3.0681301751456496,0.38562231877126113,1.5293230692884452,4.598848421260715,-4.0,2.90856199049609,3.201061286718119,2.3340710345027267,-3.438451848071278,-4.825200579354936,-3.2891937661970196,-9.028981720898702,-8.834805599355981,-8.703038829833659,0.1398642258309665,0.05239322228976651,0.33352011916075236,0.33352011916075236,0.14070231355776236,2.302585092994046,-0.5108256237659907,3.4011973816621555,-0.011290612046102598,1.121068312574131,-0.9528968372899017,1.5293230692884452,4.598848421260715,-4.0,2.90856199049609,3.201061286718119,2.3340710345027267,-3.438451848071278,-4.825200579354936,-3.2891937661970196,-9.028981720898702,-8.834805599355981,-8.703038829833659,-0.8690310543137663,-1.8509259535086686,0.0,0.0,-0.8630567836728958
DS order-1.5 block Gaussian,20,0,19,82.83727473497856,-4149.479353848323,34618.09051765913,1074.5742149373662,1.1833285192968195,0.42000000000000004,1,0,0.18,0,10.000000000000002,0.6,30.000000000000004,-0.00026291505025876683,3.0960481908543005,0.37708372483954405,1.5691355951972732,4.622338172611869,-4.0,2.846436097686502,3.23009999999904,2.4624481544906436,-3.3975065647310374,-4.938676827765469,-3.415799735637758,-9.144181252594604,-8.889271506284793,-8.602388774411168,0.1343633396647133,0.04928440340449197,0.3403938316323966,0.3403938316323966,0.1355645936660015,2.302585092994046,-0.5108256237659907,3.4011973816621555,-0.026291505025876682,1.130126521127754,-0.9752880343881353,1.5691355951972732,4.622338172611869,-4.0,2.846436097686502,3.23009999999904,2.4624481544906436,-3.3975065647310374,-4.938676827765469,-3.415799735637758,-9.144181252594604,-8.889271506284793,-8.602388774411168,-0.9295556550675126,-1.9324956055638214,0.0,0.0,-0.9206550428424392
DS order-1.5 block Gaussian,20,0,20,89.25436938798521,-4114.724964322926,34611.30619063444,1158.3319490651634,1.5682758065318314,0.43399999999999994,1,0,0.18,0,10.000000000000002,0.6,30.000000000000004,-0.0002998728990209555,3.1204370012516796,0.3690313021471106,1.5663126769802336,4.607876480472049,-4.0,2.7982240711841295,3.274334286678933,2.5966114620278864,-3.375474175951049,-5.049419335929737,-3.5323054648858183,-9.24751409308068,-8.930485792253961,-8.503806502508303,0.12970042660622919,0.04673199863814595,0.34611390767553296,0.34611390767553296,0.13133975940455891,2.302585092994046,-0.5108256237659907,3.4011973816621555,-0.02998728990209555,1.1379730565170176,-0.9968738088724762,1.5663126769802336,4.607876480472049,-4.0,2.7982240711841295,3.274334286678933,2.5966114620278864,-3.375474175951049,-5.049419335929737,-3.5323054648858183,-9.24751409308068,-8.930485792253961,-8.503806502508303,-0.9815405533203276,-2.0023388081009896,0.0,0.0,-0.9689803849049496
DS order-1.5 block Gaussian,20,0,21,93.15389349393081,-4087.3412882639177,34581.77297344222,853.8434615111373,2.7243591403407414,0.45799999999999996,1,0,0.18,0,10.000000000000002,0.6,30.000000000000004,-0.0005858748438988653,3.1511096984482103,0.35825022556034747,1.530820703527365,4.585666137350853,-4.0,2.760181117889987,3.329291493337549,2.7302289007537026,-3.369169363339137,-5.157680538499142,-3.6417012083763582,-9.342777988683206,-8.961012140598715,-8.418129796635759,0.12422354036782793,0.04445288847326625,0.35269752170561547,0.35269752170561547,0.1259285277476748,2.302585092994046,-0.5108256237659907,3.4011973816621555,-0.05858748438988653,1.1477546760213266,-1.0265235826568944,1.530820703527365,4.585666137350853,-4.0,2.760181117889987,3.329291493337549,2.7302289007537026,-3.369169363339137,-5.157680538499142,-3.6417012083763582,-9.342777988683206,-8.961012140598715,-8.418129796635759,-1.0435281230691407,-2.07118086820738,0.0,0.0,-1.0298963046695655
DS order-1.5 block Gaussian,20,0,22,97.0534971129382,-4067.227222944127,34687.60979159046,702.8444036419322,2.9897006844097906,0.478,1,0,0.18,0,10.000000000000002,0.6,30.000000000000004,-0.0011659177425309714,3.1170640762650104,0.34867974452526457,1.4573223256719114,4.516898876372632,-4.0,2.7339910413801856,3.3935604934743413,2.865079526192957,-3.3811133610699837,-5.271643903658955,-3.7472211061516614,-9.431943591058086,-8.981786891803802,-8.3302352156352,0.12188874585849317,0.043183990116299246,0.3553172470822027,0.3553172470822027,0.12429276986080208,2.302585092994046,-0.5108256237659907,3.4011973816621555,-0.11659177425309715,1.1368915576047094,-1.0536014155301379,1.4573223256719114,4.516898876372632,-4.0,2.7339910413801856,3.3935604934743413,2.865079526192957,-3.3811133610699837,-5.271643903658955,-3.7472211061516614,-9.431943591058086,-8.981786891803802,-8.3302352156352,-1.0699023346680063,-2.107541216755836,0.0,0.0,-1.050371214180344
DS order-1.5 block Gaussian,20,0,23,100.95421226799954,-4035.731177377386,34646.46404462423,842.641903032141,1.8371411035799912,0.45999999999999996,1,0,0.18,0,10.000000000000002,0.6,30.000000000000004,-0.0019126803169461396,3.026617855483491,0.3413169291861256,1.3562533161117625,4.4459356529610705,-4.0,2.720554243998866,3.4649780586800154,2.993678023167469,-3.400418451308997,-5.385293748528362,-3.8503331428494447,-9.51484801851304,-8.990186216012683,-8.26169263798628,0.12364956772448038,0.04491734881943704,0.34595220105353075,0.3583457940752577,0.12713508832729428,2.302585092994046,-0.5108256237659907,3.4011973816621555,-0.19126803169461395,1.1074457767721506,-1.0749438222306882,1.3562533161117625,4.4459356529610705,-4.0,2.720554243998866,3.4649780586800154,2.993678023167469,-3.400418451308997,-5.385293748528362,-3.8503331428494447,-9.51484801851304,-8.990186216012683,-8.26169263798628,-1.0640469274517725,-2.0766743173722166,-0.03519780718217208,0.0,-1.0362482166923037
DS order-1.5 block Gaussian,20,0,24,104.85358511796221,-4025.047622278873,34821.876016851915,932.8799955869082,7.3260905149375155,0.42999999999999994,1,0,0.18,0,10.000000000000002,0.6,30.000000000000004,-0.002731185150687031,2.894814785418717,0.3382403420599805,1.2545561916340666,4.453016175394395,-4.0,2.7162946656344915,3.54385266030897,3.1224595676513514,-3.400305199238413,-5.480287896705978,-3.952441220987472,-9.594467875288393,-8.98453953172816,-8.188558761591763,0.1271120278095766,0.048819100828212766,0.32974667178588235,0.3628132277361365,0.13150897184019159,2.302585092994046,-0.5108256237659907,3.4011973816621555,-0.2731185150687031,1.062921131575456,-1.0839985650070774,1.2545561916340666,4.453016175394395,-4.0,2.7162946656344915,3.54385266030897,3.1224595676513514,-3.400305199238413,-5.480287896705978,-3.952441220987472,-9.594467875288393,-8.98453953172816,-8.188558761591763,-1.0488193713428615,-2.005766531016784,-0.09556347930616682,0.0,-1.01481310149693
DS order-1.5 block Gaussian,20,0,25,108.75357709499076,-4009.18798677196,35102.88615326376,1044.7024665864392,6.587927007816873,0.41400000000000003,1,0,0.18,0,10.000000000000002,0.6,30.000000000000004,-0.0035390435660487803,2.7202162054563215,0.3379413722683534,1.1495693453174445,4.499568059784588,-4.0,2.716680830204598,3.6215714964022725,3.2400535052070736,-3.392057972730862,-5.561689687623046,-4.051614365349205,-9.669673886671633,-8.971988634626554,-8.119451994087568,0.13352144342472091,0.05286197183195902,0.30825309624639,0.3661344511284951,0.1392290373684349,2.302585092994046,-0.5108256237659907,3.4011973816621555,-0.353904356604878,1.0007113644490762,-1.0848828533715034,1.1495693453174445,4.499568059784588,-4.0,2.716680830204598,3.6215714964022725,3.2400535052070736,-3.392057972730862,-5.561689687623046,-4.051614365349205,-9.669673886671633,-8.971988634626554,-8.119451994087568,-1.0087385289081565,-1.9353164073609508,-0.1720794321649921,0.0,-0.9668802908232128
DS order-1.5 block Gaussian,20,0,26,112.65363235492259,-3998.125896257968,35189.76118996753,653.8193243067998,2.5381945669817605,0.40800000000000003,1,0,0.18,0,10.000000000000002,0.6,30.000000000000004,-0.0043033881134743905,2.5163773862815497,0.33932019571746774,1.0368546194446708,4.5686673385648255,-4.0,2.7168017569652623,3.6890325095420495,3.3381984757084813,-3.3808647354329726,-5.632850236224975,-4.147280550807653,-9.740648777097588,-8.95671804098593,-8.063341574934482,0.14072356172157427,0.05692729332323767,0.28630815515117775,0.36811977440471305,0.14792121539929734,2.302585092994046,-0.5108256237659907,3.4011973816621555,-0.43033881134743907,0.9228203221376524,-1.080811087249572,1.0368546194446708,4.5686673385648255,-4.0,2.7168017569652623,3.6890325095420495,3.3381984757084813,-3.3808647354329726,-5.632850236224975,-4.147280550807653,-9.740648777097588,-8.95671804098593,-8.063341574934482,-0.9616109483315629,-1.8666334612514262,-0.2513396628056245,0.0,-0.9117285554957009
DS order-1.5 block Gaussian,20,0,27,116.55259727092925,-3999.2853421771906,35343.40431259589,1458.83262163146,8.890385428414158,0.31999999999999995,1,0,0.18,0,10.000000000000002,0.6,30.000000000000004,-0.004718318956273175,2.301573357226771,0.34042555922097656,0.9151677563542074,4.658054622705047,-4.0,2.7179278974881065,3.7454018352439347,3.4180809710487208,-3.3704873386541654,-5.69423813395661,-4.238176476775215,-9.807708019664293,-8.945072660642111,-8.017908494748252,0.15090597825699728,0.06088224101612137,0.2600520048204385,0.3678456501179669,0.16031412578847593,2.302585092994046,-0.5108256237659907,3.4011973816621555,-0.47183189562731753,0.833592957426458,-1.077558799258662,0.9151677563542074,4.658054622705047,-4.0,2.7179278974881065,3.7454018352439347,3.4180809710487208,-3.3704873386541654,-5.69423813395661,-4.238176476775215,-9.807708019664293,-8.945072660642111,-8.017908494748252,-0.8910064388250595,-1.7987218978976935,-0.3467817916020749,0.0,-0.8305282444724341
