method,inference_nstep,start,start_type,particles,iterations_requested,updates_completed,termination_reason,elapsed_seconds,initial_pseudo_loglik,final_pseudo_loglik,minimum_ess,maximum_invalid_fraction,maximum_backward_fallbacks,total_backtracks,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,global-box,100,5000,25,time-budget,201.5480589279905,-6230.911775516043,-4410.996589098762,1.000349698952266,0.43999999999999995,0,0,10.68192885375458,0.48322030676562316,17.65959171838801,-0.00791594191246661,2.8178232547925406,0.5,1.3310681013707324,4.426120905512571,-3.019262046708014,4.071355158728711,4.177717635797426,2.0599989676222825,-4.425472636502295,-3.163240004127101,-1.344046760508769,-7.176961055264475,-7.45919156111237,-9.978773109793593,0.26787948241026843,0.14406023951904334,0.17764014914252005,0.141832870096242,0.2685872588319262,2.368553421509195,-0.7272826076534747,2.8712790759044893,-0.7915941912466611,1.0359646914216876,-0.6931471805599453,1.3310681013707324,4.426120905512571,-3.019262046708014,4.071355158728711,4.177717635797426,2.0599989676222825,-4.425472636502295,-3.163240004127101,-1.344046760508769,-7.176961055264475,-7.45919156111237,-9.978773109793593,-0.002638660621079099,-0.6229443053971824,-0.4134159774900458,-0.6385264542174062,0.0
