method,inference_nstep,evaluation_nstep,start,iteration,elapsed_seconds,pseudo_loglik,euler20_loglik,euler20_se,eval_particles,eval_replicates,evaluation_seed,evaluation_status
DS order-1.5 block Gaussian,20,20,0,0,10.118737327982672,-6230.911775516043,-6206.219004616724,0.7869880439743229,1000,4,32631470,ok
DS order-1.5 block Gaussian,20,20,0,12,102.168568263005,-5053.662130324997,-5391.062765577364,7.557415461010076,1000,4,32631482,ok
DS order-1.5 block Gaussian,20,20,0,25,201.62537165597314,-4410.996589098762,-4348.645807092724,1.418745670520349,1000,4,32631495,ok
DS order-1.5 block Gaussian,20,20,0,38,302.338673302962,-4276.074886985038,-4176.042545378142,1.4149826468440632,1000,4,32631508,ok
DS order-1.5 block Gaussian,20,20,0,51,407.3504014569917,-4144.604280385527,-4070.2871502192206,0.8830506711084223,1000,4,32631521,ok
DS order-1.5 block Gaussian,20,20,0,64,507.3433021249948,-4009.749256123576,-3975.3269473257333,1.7485086828093015,1000,4,32631534,ok
DS order-1.5 block Gaussian,20,20,0,77,606.8169842929929,-3973.711500050754,-3905.0594834287854,0.5127689640436437,1000,4,32631547,ok
DS order-1.5 block Gaussian,20,20,0,90,718.7097277430003,-3952.679052205157,-3927.4633379402308,0.26084739486784525,1000,4,32631560,ok
DS order-1.5 block Gaussian,20,20,0,100,805.2704240930034,-3957.4646720784867,-3929.637788091864,0.9603693797462783,1000,4,32631570,ok
