method,inference_nstep,start,start_type,particles,iterations_requested,updates_completed,termination_reason,elapsed_seconds,initial_pseudo_loglik,final_pseudo_loglik,minimum_ess,maximum_invalid_fraction,maximum_backward_fallbacks,total_backtracks,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,global-box,100,5000,98,time-budget,805.270519845013,-6230.911775516043,-3957.4646720784867,1.0001471683651004,0.51,0,14,13.578314690032016,0.5614975875445417,25.483517038436656,-0.006383759416845996,2.0181255890416465,0.41347378375733335,0.7063071814389289,5.632732191825982,-3.7007278282198235,2.976035129539928,3.9654395246863996,3.3586922290630534,-3.046518051004569,-4.896211549598406,-4.1601018733594595,-9.647290959595612,-8.17767716507273,-7.099552199863674,0.23642782285647052,0.11723465430878939,0.20927672023349794,0.20256810564557964,0.23449269695566244,2.608474012075167,-0.577147801260702,3.238031852514333,-0.6383759416845997,0.7021691544060596,-0.8831611673570066,0.7063071814389289,5.632732191825982,-3.7007278282198235,2.976035129539928,3.9654395246863996,3.3586922290630534,-3.046518051004569,-4.896211549598406,-4.1601018733594595,-9.647290959595612,-8.17767716507273,-7.099552199863674,0.0,-0.7014654539196231,-0.12198557610597419,-0.15456681840685402,-0.008218528229688124
