method,inference_nstep,start,start_type,particles,iterations_requested,updates_completed,termination_reason,elapsed_seconds,initial_pseudo_loglik,final_pseudo_loglik,minimum_ess,maximum_invalid_fraction,maximum_backward_fallbacks,total_backtracks,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,global-box,5000,5000,21,time-budget,802.3711629379541,-6215.478468627196,-4567.3738346209575,2.0339771052553433,0.3692,0,0,10.093680028010258,0.6,30.000000000000004,-0.007209240442083015,3.0119362665094105,0.5,1.1187925083641606,4.267398253883962,-3.137429099995109,4.2227471770706195,4.321440383550284,1.9559250403471162,-4.622577840235281,-3.2711195890523372,-1.4432572104769505,-7.256810150816551,-7.462559006543641,-10.0,0.31088268982798783,0.1501133223269761,0.12646245465026107,0.10165884336678714,0.31088268982798783,2.311909488189392,-0.5108256237659907,3.4011973816621555,-0.7209240442083015,1.1025831498563408,-0.6931471805599453,1.1187925083641606,4.267398253883962,-3.137429099995109,4.2227471770706195,4.321440383550284,1.9559250403471162,-4.622577840235281,-3.2711195890523372,-1.4432572104769505,-7.256810150816551,-7.462559006543641,-10.0,0.0,-0.728025146851715,-0.8994701749651197,-1.1177931034069566,0.0
