method,inference_nstep,evaluation_nstep,start,iteration,elapsed_seconds,pseudo_loglik,euler20_loglik,euler20_se,eval_particles,eval_replicates,evaluation_seed,evaluation_status
DS order-1.5 block Gaussian,20,20,19,60,505.7412041479256,-4060.783209211712,-3957.323554612604,,5000,1,32650473,ok
DS order-1.5 block Gaussian,20,20,19,71,604.7842213119147,-4044.7827870653123,-3960.521038095036,,5000,1,32650484,ok
DS order-1.5 block Gaussian,20,20,19,83,703.3149185149232,-4159.805859793768,-3942.765212917403,,5000,1,32650496,ok
DS order-1.5 block Gaussian,20,20,19,94,802.342065143981,-3948.7579387991755,-3886.7258893111184,,5000,1,32650507,ok
DS order-1.5 block Gaussian,20,20,20,0,10.706410699989647,-5785.05831477136,-5733.2339370943655,,5000,1,32651410,ok
DS order-1.5 block Gaussian,20,20,20,11,101.21094026300125,-5212.803036194078,-5132.931698606058,,5000,1,32651421,ok
DS order-1.5 block Gaussian,20,20,20,24,207.65154548396822,-4796.620145426778,-4655.602580582343,,5000,1,32651434,ok
DS order-1.5 block Gaussian,20,20,20,36,306.14523592893966,-4229.517822455406,-4115.865475445441,,5000,1,32651446,ok
DS order-1.5 block Gaussian,20,20,20,48,404.6394615470199,-4012.2424273720726,-3941.4746445649453,,5000,1,32651458,ok
DS order-1.5 block Gaussian,20,20,20,60,514.3961811269401,-4011.514147564808,-3931.824943822158,,5000,1,32651470,ok
DS order-1.5 block Gaussian,20,20,20,70,605.3937742119888,-4008.753107912454,-3932.037932818965,,5000,1,32651480,ok
DS order-1.5 block Gaussian,20,20,20,81,704.3789284279337,-3976.954393786068,-3930.945922525519,,5000,1,32651491,ok
DS order-1.5 block Gaussian,20,20,20,92,803.3229671099689,-3990.8014866808494,-3943.6007712261207,,5000,1,32651502,ok
DS order-1.5 block Gaussian,20,20,21,0,10.494043732061982,-309584.00772141095,-11380.644787436931,,5000,1,32652407,ok
DS order-1.5 block Gaussian,20,20,21,11,101.01202641101554,-7369.444006348892,-4849.867454152738,,5000,1,32652418,ok
DS order-1.5 block Gaussian,20,20,21,24,207.44166789704468,-5117.030030979022,-4468.629567974731,,5000,1,32652431,ok
DS order-1.5 block Gaussian,20,20,21,36,305.9400275130756,-4633.092147580193,-4294.501302407658,,5000,1,32652443,ok
DS order-1.5 block Gaussian,20,20,21,48,404.48155600903556,-4483.23241340118,-4210.119491759055,,5000,1,32652455,ok
DS order-1.5 block Gaussian,20,20,21,60,505.79450056306086,-4447.179373790248,-4175.795733038039,,5000,1,32652467,ok
DS order-1.5 block Gaussian,20,20,21,72,604.3443108880892,-4361.5724868959505,-4123.270626226917,,5000,1,32652479,ok
DS order-1.5 block Gaussian,20,20,21,84,702.8587970080553,-4315.247654376972,-4092.025980681733,,5000,1,32652491,ok
DS order-1.5 block Gaussian,20,20,21,96,801.340953906998,-4306.307481268792,-4089.287930538839,,5000,1,32652503,ok
DS order-1.5 block Gaussian,20,20,22,0,10.473971103900112,-21061.16792286442,-14579.993993695112,,5000,1,32653404,ok
DS order-1.5 block Gaussian,20,20,22,11,100.97596127691213,-7079.260973070143,-6826.300821878989,,5000,1,32653415,ok
DS order-1.5 block Gaussian,20,20,22,23,207.93174914293922,-7037.81683499871,-6626.802808893934,,5000,1,32653427,ok
