method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,complete_pseudologlik,score_norm,minimum_ess,maximum_invalid_fraction,unique_initial_ancestors,backward_fallbacks,accepted_step_size,backtrack_count,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,0,15.642575871082954,-6213.326621917971,28117.75002755609,14737.781124246592,161.7496320539406,0.0033999999999999586,3,0,0.1,0,12.204439319925953,0.40694085741223185,15.776105071350697,-0.009654575819763804,1.285275956517952,0.4046354317852725,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.30016229191247606,0.12847598067816407,0.16178485054093505,0.1308026974351881,0.27877417943323657,2.501799764233874,-0.899087417582029,2.7584964580403506,-0.9654575819763804,0.25097344744528827,-0.904768785701927,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.0,-0.8485813353537146,-0.6180559319568264,-0.8306332400209862,-0.07392124005080869
DS order-1.5 block Gaussian,20,0,1,28.966648344998248,-5809.701073395376,28096.171259134764,55810.56522743373,82.0693734576315,0.01859999999999995,1,0,0.1,0,13.48799140763003,0.3682153147205666,14.27481018044779,-0.01,1.4204496072875048,0.4471913115999441,1.9519699916383542,5.057343477402475,-2.3294251460488424,4.762077688474988,4.900225609092306,2.762000629161608,-3.8594382495891466,-2.4527504752204443,-0.6265467846599075,-6.452280422963922,-6.710966108508938,-9.521106288573113,0.29805899010159675,0.14099297746881306,0.14536320734334038,0.11752583498465309,0.29805899010159675,2.601799764221191,-0.9990874175648022,2.6584964581120025,-1.0,0.35097344634845506,-0.8047687857737568,1.9519699916383542,5.057343477402475,-2.3294251460488424,4.762077688474988,4.900225609092306,2.762000629161608,-3.8594382495891466,-2.4527504752204443,-0.6265467846599075,-6.452280422963922,-6.710966108508938,-9.521106288573113,0.0,-0.7485813363241601,-0.7180559316041919,-0.9306332386506105,0.0
DS order-1.5 block Gaussian,20,0,2,42.28967599803582,-5485.008914517379,29323.152701836098,40541.23332353631,50.409046142956,0.034599999999999964,1,0,0.1,0,13.515648266723108,0.37381648039749193,14.547899433730935,-0.01,1.5696421595662675,0.48362663473308753,1.8664059325984388,4.972228626774781,-2.414113584708342,4.6787951060412185,4.815644749669385,2.6755676454360584,-3.943759162793231,-2.538892630850864,-0.7150952812557256,-6.54161696599565,-6.803089602436509,-9.610726615168938,0.29997112780933133,0.15147037494092458,0.1373252408538368,0.11126212858657601,0.29997112780933133,2.6038481450392563,-0.9839902961217178,2.6774466143795776,-1.0,0.45084766953848826,-0.7264420858005405,1.8664059325984388,4.972228626774781,-2.414113584708342,4.6787951060412185,4.815644749669385,2.6755676454360584,-3.943759162793231,-2.538892630850864,-0.7150952812557256,-6.54161696599565,-6.803089602436509,-9.610726615168938,0.0,-0.6832961685055855,-0.7813340962655663,-0.9917972932822894,0.0
DS order-1.5 block Gaussian,20,0,3,55.64748633408453,-5214.947643974964,30165.6182775691,27213.860254529947,34.066333814883656,0.050799999999999956,1,0,0.1,0,13.229861979253235,0.3883048058316772,15.531818715206787,-0.01,1.7303427856301843,0.5,1.7849803384055083,4.892455332023223,-2.4987681248329157,4.5897869325323954,4.729015558664228,2.5913329076986016,-4.020784329669851,-2.62338337995187,-0.805634367832282,-6.6338272538665555,-6.8893567869610575,-9.702851779954207,0.3010956821181095,0.1576143313956898,0.132464834549749,0.10772946981834218,0.3010956821181095,2.5824765456652834,-0.9459646657265203,2.7428907401046017,-1.0,0.548319530864923,-0.6931471805599453,1.7849803384055083,4.892455332023223,-2.4987681248329157,4.5897869325323954,4.729015558664228,2.5913329076986016,-4.020784329669851,-2.62338337995187,-0.805634367832282,-6.6338272538665555,-6.8893567869610575,-9.702851779954207,0.0,-0.6472769864852848,-0.821110884449515,-1.0278049195254586,0.0
DS order-1.5 block Gaussian,20,0,4,69.06471428601071,-4988.689053492266,30709.73406046717,2760.109788345415,17.519447764418775,0.07919999999999994,1,0,0.1,0,12.93348839385631,0.4034910541709202,15.38457589136365,-0.01,1.9006885088825878,0.5,1.7050598702324062,4.811679252462931,-2.5880280281768275,4.496568028635139,4.637549811316885,2.504243964289665,-4.0983437555018085,-2.713297843026828,-0.8998535232120519,-6.727205375526604,-6.966601740241647,-9.769251876508195,0.30151862426490195,0.15809676373012224,0.1311684022199852,0.10769758552008868,0.30151862426490195,2.559819947104942,-0.907600962098028,2.7333654420218423,-1.0,0.6422161936272205,-0.6931471805599453,1.7050598702324062,4.811679252462931,-2.5880280281768275,4.496568028635139,4.637549811316885,2.504243964289665,-4.0983437555018085,-2.713297843026828,-0.8998535232120519,-6.727205375526604,-6.966601740241647,-9.769251876508195,0.0,-0.6456245120415992,-0.8323497755160727,-1.029504620940555,0.0
DS order-1.5 block Gaussian,20,0,5,82.48325490404386,-4920.122714129894,30672.829649463794,6503.391077423465,10.21858151847861,0.11080000000000001,1,0,0.1,0,12.561770042534523,0.4246693943262822,15.721428050157485,-0.009459337786666326,2.0310045774306444,0.5,1.6277568285185995,4.7387738545804785,-2.659584421935562,4.430873318159731,4.571689297123517,2.4290969274001313,-4.167888980689623,-2.78193928248267,-0.9669108721280502,-6.790062813744148,-7.025456170624884,-9.831512272265389,0.3023411450316804,0.16608118883222323,0.1254244087049479,0.10381211239946812,0.3023411450316804,2.530658078064168,-0.8564443084784468,2.7550246257604316,-0.9459337786666325,0.7085305363774137,-0.6931471805599453,1.6277568285185995,4.7387738545804785,-2.659584421935562,4.430873318159731,4.571689297123517,2.4290969274001313,-4.167888980689623,-2.78193928248267,-0.9669108721280502,-6.790062813744148,-7.025456170624884,-9.831512272265389,0.0,-0.5990792410031768,-0.8798527431177348,-1.0689733454382546,0.0
DS order-1.5 block Gaussian,20,0,6,95.90262099506799,-4765.00701258088,31239.692615904383,4034.454157724695,26.983285845209476,0.1402,1,0,0.1,0,12.175564692591976,0.4473296446492905,15.529278378745213,-0.008822478309344142,2.1757353756109135,0.5,1.5500069456181909,4.666450675559581,-2.7364289533566577,4.358092962919951,4.499598662512648,2.3498540883380037,-4.224749850861023,-2.8539280432687066,-1.0393556386791927,-6.858533913225047,-7.090074057137842,-9.866172978928155,0.30314084221383103,0.17287646213219077,0.1203845273578271,0.10045732608232016,0.30314084221383103,2.499431049214796,-0.8044594960931009,2.742727169805745,-0.8822478309344143,0.7773667111256173,-0.6931471805599453,1.5500069456181909,4.666450675559581,-2.7364289533566577,4.358092962919951,4.499598662512648,2.3498540883380037,-4.224749850861023,-2.8539280432687066,-1.0393556386791927,-6.858533913225047,-7.090074057137842,-9.866172978928155,0.0,-0.5616202756081475,-0.9235065090000374,-1.1044645020716777,0.0
DS order-1.5 block Gaussian,20,0,7,109.32200475106947,-4651.629066752908,31545.138111379747,5625.949724510849,32.69118862271972,0.1963999999999999,1,0,0.1,0,12.09730792808323,0.4576379563221622,15.669981184756915,-0.008118364421045273,2.351103942148801,0.5,1.471984285871345,4.588194299249694,-2.8195577703018997,4.277741254799032,4.420239971557554,2.270291869921045,-4.270210868883692,-2.9322688140082414,-1.1191566888843427,-6.935136443175633,-7.162900801313489,-9.875067539474502,0.3033091625706013,0.17276110670832656,0.1193581182351875,0.10126244991528346,0.3033091625706013,2.4929829425667958,-0.7816768958481988,2.7517468556497175,-0.8118364421045272,0.8548849804686638,-0.6931471805599453,1.471984285871345,4.588194299249694,-2.8195577703018997,4.277741254799032,4.420239971557554,2.270291869921045,-4.270210868883692,-2.9322688140082414,-1.1191566888843427,-6.935136443175633,-7.162900801313489,-9.875067539474502,0.0,-0.5628428697177408,-0.9326242529593725,-1.0970369632809958,0.0
DS order-1.5 block Gaussian,20,0,8,122.74138896306977,-4564.811630197279,31808.286902083564,9254.911053078129,13.133263945555338,0.249,1,0,0.1,0,11.982687549968588,0.46888456835817305,16.139974395494285,-0.007366367170763982,2.5406259320143634,0.5,1.3979617302426597,4.515282063343763,-2.9012483212341373,4.198515895584752,4.34241258209822,2.1915258587720823,-4.301807535274601,-3.0099567308894324,-1.1994247377714145,-7.009353152168323,-7.22781123628053,-9.85131496855547,0.2965243962377896,0.16936560661589875,0.1226055838516694,0.10590259219385775,0.30560182110078454,2.4834629039190257,-0.7573986637327524,2.7812990764399426,-0.7366367170763982,0.932410480598493,-0.6931471805599453,1.3979617302426597,4.515282063343763,-2.9012483212341373,4.198515895584752,4.34241258209822,2.1915258587720823,-4.301807535274601,-3.0099567308894324,-1.1994247377714145,-7.009353152168323,-7.22781123628053,-9.85131496855547,-0.030153520586594814,-0.5902232853723076,-0.9133104486262951,-1.0597632863149968,0.0
DS order-1.5 block Gaussian,20,0,9,136.16125657910015,-4491.063622893058,31877.484688777982,2963.0463933644596,70.35671666572001,0.2799999999999999,1,0,0.1,0,12.069035736414937,0.4721885564076068,16.250625008481077,-0.006633566614588998,2.7317329235957355,0.5,1.331510729972877,4.4497281477330795,-2.980007614600573,4.120694452631678,4.2656020430259876,2.1166406391055745,-4.325416140473992,-3.082675166587811,-1.2782397905479017,-7.0836285532009375,-7.292310290007776,-9.834901624678974,0.28798813807449164,0.16512202228549078,0.1279252081199293,0.11234119320283738,0.306623438317251,2.4906431426401547,-0.7503768892546149,2.7881313700964743,-0.6633566614588998,1.0049361783631487,-0.6931471805599453,1.331510729972877,4.4497281477330795,-2.980007614600573,4.120694452631678,4.2656020430259876,2.1166406391055745,-4.325416140473992,-3.082675166587811,-1.2782397905479017,-7.0836285532009375,-7.292310290007776,-9.834901624678974,-0.0627011173835547,-0.6189356798432102,-0.8741746278498986,-1.0040798010286858,0.0
