method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,complete_pseudologlik,score_norm,minimum_ess,maximum_invalid_fraction,unique_initial_ancestors,accepted_step_size,backtrack_count,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,0,3.8027754069771618,-6230.759840059395,28017.851439052014,48630.58707937617,8.939339331212832,-2.0816681711721685e-17,1,0.05,0,12.204439319925953,0.40694085741223185,15.776105071350697,-0.009654575819763804,1.285275956517952,0.4046354317852725,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.30016229191247606,0.12847598067816407,0.16178485054093503,0.1308026974351881,0.27877417943323657,2.501799764233874,-0.899087417582029,2.7584964580403506,-0.9654575819763804,0.25097344744528827,-0.904768785701927,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.0,-0.8485813353537146,-0.6180559319568264,-0.8306332400209862,-0.07392124005080869
DS order-1.5 block Gaussian,20,0,1,9.969597478979267,-6027.653079520716,27953.134412473686,49842.39159028167,4.142685439470059,-2.0816681711721685e-17,1,,0,12.830174304401382,0.3870941176056429,15.006695348005998,-0.01,1.3511734614652005,0.4253815339553812,2.0019699920029446,5.107343477865392,-2.279425145213246,4.812077689146596,4.950225610887711,2.812000629567817,-3.809438236952812,-2.402750473530296,-0.5765467841207491,-6.402280420330056,-6.660966093452941,-9.471106145822883,0.29120152608358096,0.12464057805506937,0.17346218426653842,0.1402437952011253,0.2704519163936858,2.5517997642251578,-0.9490874175727846,2.708496458048499,-1.0,0.30097344560305994,-0.8547687858197227,2.0019699920029446,5.107343477865392,-2.279425145213246,4.812077689146596,4.950225610887711,2.812000629567817,-3.809438236952812,-2.402750473530296,-0.5765467841207491,-6.402280420330056,-6.660966093452941,-9.471106145822883,0.0,-0.8485813370713415,-0.5180559394677795,-0.7306332545464863,-0.0739212327436213
