method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,gradient_norm,minimum_ess,median_ess,resampling_count,maximum_invalid_fraction,learning_rate,incumbent_pseudo_loglik,restart_count,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
Corenflos DPF,20,4,0,3.0254817829700187,-11052.136731324712,25543.340039137045,1.0000000000001315,53.990382030899184,287,0.93,0.02,-11052.136731324712,0,24.214281062976966,0.3580815985401582,2.381229416753962,-0.009877190622179857,3.7565973442732203,0.23003454753868038,2.080316866412839,4.055784952714765,2.611698907788444,0.009247947093431463,7.146427570857983,4.795752208689171,-0.2199555776744635,-6.918954441448173,-5.019868229624852,-7.2132387623366885,-9.322873336924197,-2.92970793953788,0.019912385694508726,0.1857073088921001,0.15081814906808277,0.31433247010534343,0.3292296862399649,3.1869425856757263,-1.0269943896701548,0.8676169159726648,-0.9877190622179857,1.3235135860473561,-1.4695257746489223,2.080316866412839,4.055784952714765,2.611698907788444,0.009247947093431463,7.146427570857983,4.795752208689171,-0.2199555776744635,-6.918954441448173,-5.019868229624852,-7.2132387623366885,-9.322873336924197,-2.92970793953788,-2.8054137068199188,-0.572583815466283,-0.7806808414083362,-0.0463043939076877,0.0
Corenflos DPF,20,4,1,6.766749282949604,-9738.569239660019,54292.58167960504,1.0000000000000107,47.40537525080633,303,0.9400000000000001,0.01996007984031936,-9738.569239660019,0,23.734806174152393,0.3509911078265399,2.4293334418781187,-0.01,3.8324856444995876,0.23468155364900178,2.1003168663394693,4.075784952640664,2.631698907679401,0.02924794685155882,7.1264275712729255,4.815752208406169,-0.19995557774214284,-6.898954441554757,-4.999868229689338,-7.19323876241539,-9.302873337479143,-2.9097079397402603,0.019541427888294032,0.182247672929986,0.1540488213814609,0.32106577902676836,0.3230962987734908,3.166942585723988,-1.0469943896646996,0.8876169159704406,-1.0,1.3435135860293772,-1.4495257746591848,2.1003168663394693,4.075784952640664,2.631698907679401,0.02924794685155882,7.1264275712729255,4.815752208406169,-0.19995557774214284,-6.898954441554757,-4.999868229689338,-7.19323876241539,-9.302873337479143,-2.9097079397402603,-2.80541369831802,-0.5725838151582876,-0.7406808432754642,-0.006304396182315385,0.0
Corenflos DPF,20,4,2,9.960656555951573,-8975.939124564195,10234.386900160593,1.0000000000017408,44.96680940168312,317,0.93,0.0199203187250996,-8975.939124564195,0,23.367518637940012,0.3512923902524992,2.4373253905886165,-0.01,3.9082791025757087,0.23897901617030567,2.120303756435565,4.0953740413380695,2.651672520319835,0.024295594065649694,7.110431255788912,4.822487047444318,-0.17997214801614514,-6.878989473640987,-4.983615948140376,-7.179722230143159,-9.29651307451597,-2.8898410977947524,0.019170851440944943,0.17897265997369746,0.15634944438573706,0.3233163113105158,0.3221907328891046,3.1513469656752253,-1.0461363816230285,0.8909012866936714,-1.0,1.3630971498943727,-1.4313795293557399,2.120303756435565,4.0953740413380695,2.651672520319835,0.024295594065649694,7.110431255788912,4.822487047444318,-0.17997214801614514,-6.878989473640987,-4.983615948140376,-7.179722230143159,-9.29651307451597,-2.8898410977947524,-2.825240164659455,-0.5913980794140308,-0.7265376057715114,0.0,-0.0034874276657803622
Corenflos DPF,20,4,3,13.023395741009153,-9018.172177281653,56860.127709058615,1.000000000000309,50.10023998383694,300,0.92,0.019880715705765408,-8975.939124564195,0,22.97229850460133,0.34798278441675373,2.4495914388001685,-0.009956706293428676,3.9781884654128663,0.24327151568064256,2.1380427600864578,4.1121675924626935,2.668584646503394,0.0350505533612444,7.108937296989032,4.836169594643108,-0.16234375210393542,-6.861285629011321,-4.965794024918482,-7.163271296610291,-9.284240092560061,-2.871615919019976,0.018874902094506832,0.17614205943931785,0.15930958173416093,0.32402078436234044,0.3216526723696741,3.134289077197676,-1.0556022704981465,0.8959212509772947,-0.9956706293428677,1.3808265562358406,-1.413577110930789,2.1380427600864578,4.1121675924626935,2.668584646503394,0.0350505533612444,7.108937296989032,4.836169594643108,-0.16234375210393542,-6.861285629011321,-4.965794024918482,-7.163271296610291,-9.284240092560061,-2.871615919019976,-2.842974554925696,-0.6095168376331151,-0.7099582989038725,0.0,-0.007335356863360584
Corenflos DPF,20,4,4,16.141555328969844,-8915.342368985419,56140.49808010584,1.0000000000213696,48.112205254604355,307,0.92,0.01984126984126984,-8915.342368985419,0,22.56077164100783,0.3476019290580737,2.4506068212042553,-0.00997129712637995,4.044379329867479,0.24719388877289375,2.1555238170112974,4.129166005242579,2.685351605400371,0.044485953782554724,7.106524072267571,4.850215732700352,-0.14547203847209364,-6.844384938981752,-4.94970631851226,-7.148619049092344,-9.272870371005894,-2.854377080157298,0.018687699475782735,0.1744441521848439,0.16109242274097907,0.3244830202886751,0.32129270530971915,3.116212629990299,-1.0566973359570655,0.8963356760126681,-0.9971297126379951,1.3973280974188322,-1.397582275496691,2.1555238170112974,4.129166005242579,2.685351605400371,0.044485953782554724,7.106524072267571,4.850215732700352,-0.14547203847209364,-6.844384938981752,-4.94970631851226,-7.148619049092344,-9.272870371005894,-2.854377080157298,-2.854367683624997,-0.6206285633770847,-0.7002549544381853,0.0,-0.009880646817683105
Corenflos DPF,20,4,5,19.275400441954844,-8219.099961540918,15564.26139893596,1.0000000000000817,47.65693450080542,309,0.96,0.019801980198019802,-8219.099961540918,0,22.14301809769834,0.3493954299328318,2.452247341521581,-0.009936234238641825,4.103437749269744,0.2509228770155476,2.1711922294786516,4.144436241145315,2.7006466747830906,0.05473037419076119,7.107513821113995,4.865243717312301,-0.12989222620488397,-6.828617626311715,-4.934785544700784,-7.1350051881475425,-9.261731961248376,-2.8385826450790996,0.018608397250271566,0.1738341203486764,0.162224664350095,0.3248197507324702,0.3205130673184869,3.097522236765827,-1.051550961124929,0.8970048863640679,-0.9936234238641826,1.411825097817753,-1.3826096499515301,2.1711922294786516,4.144436241145315,2.7006466747830906,0.05473037419076119,7.107513821113995,4.865243717312301,-0.12989222620488397,-6.828617626311715,-4.934785544700784,-7.1350051881475425,-9.261731961248376,-2.8385826450790996,-2.8596574714362974,-0.6251689021683693,-0.6942882238783613,0.0,-0.013347368149996357
Corenflos DPF,20,4,6,22.42185200599488,-7815.969768255696,31183.03327114689,1.0000000000006146,47.17643212910043,311,0.89,0.019762845849802372,-7815.969768255696,0,21.728126263679655,0.35167286590978286,2.44073611983135,-0.009897352867011442,4.167336585900656,0.25496989460705005,2.186713550596509,4.159644767461876,2.7154926983416203,0.055021591751409464,7.099350186078124,4.872041025999354,-0.11360718630719432,-6.812057829036436,-4.9207867985397575,-7.123904951653784,-9.25682438579485,-2.8222964310134726,0.01842604165108044,0.17192047882210432,0.16348252104517988,0.32443924075590697,0.3217317177257284,3.078607562463951,-1.045053893715977,0.8922996822617705,-0.9897352867011442,1.427277123332485,-1.366609801157894,2.186713550596509,4.159644767461876,2.7154926983416203,0.055021591751409464,7.099350186078124,4.872041025999354,-0.11360718630719432,-6.812057829036436,-4.9207867985397575,-7.123904951653784,-9.25682438579485,-2.8222964310134726,-2.8683333078957003,-0.6350662415562089,-0.6853921993313231,0.0,-0.008380255534861802
Corenflos DPF,20,4,7,23.221544359927066,-24556.967023071695,903.2511147665522,1.058592894753406,100.0000000000004,6,1.0,0.0,-7815.969768255696,0,21.485422680193114,0.3517587148741077,2.43833210941911,-0.009796321559894615,4.224264980254177,0.25900266724461846,2.1985836306701105,4.169829382096801,2.725566032101355,0.053083965468183586,7.091083220905655,4.876993262242377,-0.0994930177792804,-6.79745648436292,-4.908235976006263,-7.1137805573070105,-9.252175881039808,-2.8083710781143925,0.01830537591136255,0.17065127449320872,0.16476087887152455,0.32421625791776,0.32206621280614417,3.0673746903028447,-1.0448098075330525,0.8913142438568021,-0.9796321559894615,1.4408452765041369,-1.3509169190938557,2.1985836306701105,4.169829382096801,2.725566032101355,0.053083965468183586,7.091083220905655,4.876993262242377,-0.0994930177792804,-6.79745648436292,-4.908235976006263,-7.1137805573070105,-9.252175881039808,-2.8083710781143925,-2.8742159734923787,-0.641788612059487,-0.6769155520406468,0.0,-0.006653601609063249
Corenflos DPF,20,4,8,26.374274658970535,-7960.072389892047,28774.459284217424,1.0000000002876384,45.253056966635604,312,0.96,0.00984251968503937,-7815.969768255696,1,21.728126263679655,0.35167286590978286,2.44073611983135,-0.009897352867011442,4.167336585900656,0.25496989460705005,2.186713550596509,4.159644767461876,2.7154926983416203,0.055021591751409464,7.099350186078124,4.872041025999354,-0.11360718630719432,-6.812057829036436,-4.9207867985397575,-7.123904951653784,-9.25682438579485,-2.8222964310134726,0.01842604165108044,0.17192047882210432,0.16348252104517988,0.32443924075590697,0.3217317177257284,3.078607562463951,-1.045053893715977,0.8922996822617705,-0.9897352867011442,1.427277123332485,-1.366609801157894,2.186713550596509,4.159644767461876,2.7154926983416203,0.055021591751409464,7.099350186078124,4.872041025999354,-0.11360718630719432,-6.812057829036436,-4.9207867985397575,-7.123904951653784,-9.25682438579485,-2.8222964310134726,-2.8683333078957003,-0.6350662415562089,-0.6853921993313231,0.0,-0.008380255534861802
Corenflos DPF,20,4,9,29.527857652981766,-7875.974968043733,11128.333612292323,1.0000000002008562,48.28087145094351,312,0.9400000000000001,0.009823182711198428,-7815.969768255696,1,21.51531576699508,0.35515130322578936,2.464877725353713,-0.009995778062998822,4.208556197906669,0.2574918315594563,2.1965560702671354,4.16948728713878,2.7253352180059567,0.06486411141022087,7.10919270574998,4.881883545642829,-0.10376466664637904,-6.802215309395104,-4.910944278963763,-7.114062432067422,-9.24698186650186,-2.8124539114295826,0.018611805142734254,0.17365370846460154,0.16191186422275913,0.3213221935113795,0.32450042865852563,3.0687650427803566,-1.0352113740369855,0.902142201945338,-0.9995778062998821,1.437119643009509,-1.3567672814807015,2.1965560702671354,4.16948728713878,2.7253352180059567,0.06486411141022087,7.10919270574998,4.881883545642829,-0.10376466664637904,-6.802215309395104,-4.910944278963763,-7.114062432067422,-9.24698186650186,-2.8124539114295826,-2.858490792639868,-0.6252237221904466,-0.6952347179479534,-0.009842519279063804,0.0
Corenflos DPF,20,4,10,32.65101417992264,-7412.265116859692,35005.925000328556,1.0000000000005826,47.00844880651577,308,0.98,0.00980392156862745,-7412.265116859692,1,21.321549750461802,0.35309119010898615,2.4739443681166824,-0.009956729880783565,4.248295092897787,0.2598719839541819,2.2062323525263317,4.179270822278721,2.735160403565254,0.07095638742481666,7.112300372751413,4.89153579653,-0.09425947955875318,-6.792692908071427,-4.901223934455836,-7.104270514154721,-9.237145390840086,-2.8029822239720232,0.018645033210752462,0.17408320844549138,0.16263280097869837,0.3216403491609269,0.32299860820413095,3.059718286639992,-1.04102892648937,0.9058137871033547,-0.9956729880783565,1.4465177478400035,-1.3475661386272213,2.2062323525263317,4.179270822278721,2.735160403565254,0.07095638742481666,7.112300372751413,4.89153579653,-0.09425947955875318,-6.792692908071427,-4.901223934455836,-7.104270514154721,-9.237145390840086,-2.8029822239720232,-2.8520682194037015,-0.6181146198821605,-0.686153109442213,-0.0042140210040960005,0.0
Corenflos DPF,20,4,11,35.79185641196091,-7233.69167838555,24372.437862156432,1.000000000004789,46.699428847274454,310,0.97,0.009784735812133072,-7233.69167838555,1,21.22775017469818,0.35059236260268634,2.4902718933617116,-0.009897281218994466,4.283887300042034,0.2621469402639666,2.2149402953659245,4.188187229166684,2.743875266568669,0.07771845658904983,7.1173755276013,4.9005682087185845,-0.08589731350297192,-6.784123529225396,-4.892404722114463,-7.095401651968292,-9.227847705535769,-2.794881194303912,0.018764898924826662,0.17521587083278972,0.16329986632353052,0.32111169002565876,0.3216076738931944,3.055309296227572,-1.0481310905238124,0.9123918986365415,-0.9897281218994466,1.4548608450597318,-1.3388500917312463,2.2149402953659245,4.188187229166684,2.743875266568669,0.07771845658904983,7.1173755276013,4.9005682087185845,-0.08589731350297192,-6.784123529225396,-4.892404722114463,-7.095401651968292,-9.227847705535769,-2.794881194303912,-2.8413443524226594,-0.6073136372836307,-0.677744217246659,-0.0015433920116134968,0.0
