method,inference_nstep,start,start_type,particles,updates_completed,termination_reason,elapsed_seconds,output_selected_iteration,output_selected_elapsed_seconds,initial_pseudo_loglik,selected_pseudo_loglik,terminal_pseudo_loglik,minimum_ess,maximum_invalid_fraction,restarts,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
Corenflos DPF,20,4,global-box,100,294,time-budget,802.3563206118997,244,672.9065520139411,-11052.136731324712,-4561.337542858951,-4553.540584076967,1.0000000000000107,1.0,2,19.34626892141613,0.2776804488987424,2.926587880741555,-0.0036814614078158636,4.999999999999999,0.5,2.694396113614045,4.447475934470654,2.5306358883815423,0.0,7.00872876492486,5.061596393737352,0.0,-6.142381780789934,-4.197459865029532,-6.049183144144363,-8.590416429586739,-2.317149516319969,0.011927520906189313,0.12947378752659727,0.30300008421562663,0.3022460269036594,0.25335258044792736,2.9624995802848595,-1.2812842908253956,1.0738371985965955,-0.36814614078158636,1.6094379124341003,-0.6931471805599453,2.694396113614045,4.447475934470654,2.5306358883815423,0.0,7.00872876492486,5.061596393737352,0.0,-6.142381780789934,-4.197459865029532,-6.049183144144363,-8.590416429586739,-2.317149516319969,-3.2348846722699958,-0.8502546357193891,0.0,-0.002491739106657486,-0.17895096627006887
