method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,complete_pseudologlik,score_norm,minimum_ess,maximum_invalid_fraction,unique_initial_ancestors,accepted_step_size,backtrack_count,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,0,11.97267584799556,-6230.759840061139,28017.861003087866,48633.21484901108,8.939339259228845,0.0,1,0.05,0,12.204439319925953,0.40694085741223185,15.776105071350697,-0.009654575819763804,1.285275956517952,0.4046354317852725,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.30016229191247606,0.12847598067816407,0.16178485054093505,0.1308026974351881,0.27877417943323657,2.501799764233874,-0.899087417582029,2.7584964580403506,-0.9654575819763804,0.25097344744528827,-0.904768785701927,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.0,-0.8485813353537146,-0.6180559319568264,-0.8306332400209862,-0.07392124005080869
DS order-1.5 block Gaussian,20,0,1,18.21814099000767,-6027.653079522668,27953.129886053077,49851.716449213,4.142685434637564,0.0,1,0.05,0,12.830174304401384,0.38709411760564283,15.006695348006005,-0.01,1.3511734614644195,0.42538153395537853,2.0019699920030076,5.107343477865457,-2.279425145213038,4.812077689146878,4.950225610888508,2.8120006295678976,-3.809438236951675,-2.4027504735300447,-0.5765467841206198,-6.402280420329672,-6.660966093445165,-9.471106145807953,0.2912015260836071,0.12464057805507116,0.17346218426648718,0.1402437952010313,0.27045191639380317,2.5517997642251578,-0.9490874175727848,2.7084964580484994,-1.0,0.3009734456024822,-0.854768785819729,2.0019699920030076,5.107343477865457,-2.279425145213038,4.812077689146878,4.950225610888508,2.8120006295678976,-3.809438236951675,-2.4027504735300447,-0.5765467841206198,-6.402280420329672,-6.660966093445165,-9.471106145807953,0.0,-0.8485813370714169,-0.5180559394681646,-0.7306332545472464,-0.07392123274327735
DS order-1.5 block Gaussian,20,0,2,27.238571833993774,-5843.481614350374,27970.465194960918,21879.92739425157,10.28224218388866,0.010000000000000009,1,0.05,0,13.482753333273156,0.3683196645773205,14.274331010936995,-0.01,1.4183350132635981,0.4469449817952214,1.951963509476627,5.057445876508092,-2.3294567936557167,4.764219617494657,4.90545421834257,2.76195766573327,-3.8589421222333975,-2.4526803675802187,-0.6265279821839183,-6.452326537743064,-6.711020643365246,-9.520337065369581,0.29133352163851794,0.12510754430409282,0.17185961523295817,0.13793088409639323,0.2737684347280378,2.601411337837489,-0.9988040641318083,2.658462890061207,-1.0,0.349483657796196,-0.8053197751760978,1.951963509476627,5.057445876508092,-2.3294567936557167,4.764219617494657,4.90545421834257,2.76195766573327,-3.8589421222333975,-2.4526803675802187,-0.6265279821839183,-6.452326537743064,-6.711020643365246,-9.520337065369581,0.0,-0.8452950115013732,-0.5277907803011117,-0.7477160135298757,-0.06218611300802613
DS order-1.5 block Gaussian,20,0,3,35.63124630198581,-5648.413074471953,28031.391541521734,18979.06693713699,6.283782525044645,0.010000000000000009,1,0.03298769776932236,0,14.171929115969242,0.3503741536587368,13.616145209063381,-0.01,1.4858765946787693,0.4694492672518968,1.9040889334643816,5.008781720374284,-2.37711906226284,4.718693654080079,4.862772214880602,2.716597566958904,-3.906578214076265,-2.4990165349801794,-0.6725871874758375,-6.4980007783938625,-6.753816480198751,-9.566701132227676,0.2875070387414673,0.12309828686193655,0.17551498419677233,0.14126692208810102,0.2726127681117228,2.6512631852950665,-1.0487536850299293,2.6112562363645884,-1.0,0.39600489754346063,-0.7561950431438604,1.9040889334643816,5.008781720374284,-2.37711906226284,4.718693654080079,4.862772214880602,2.716597566958904,-3.906578214076265,-2.4990165349801794,-0.6725871874758375,-6.4980007783938625,-6.753816480198751,-9.566701132227676,0.0,-0.848264226060554,-0.4935229232168873,-0.7105961772722763,-0.053194986083665304
DS order-1.5 block Gaussian,20,0,4,41.53447341598803,-5565.406311769599,28101.030366673727,34315.231561458364,10.15522753690064,0.010000000000000009,1,0.025864092898589333,0,14.425411983188031,0.34506273904252116,13.495820470084007,-0.01,1.5293899469774452,0.4850733387697059,1.871889301450028,4.976293229945425,-2.4091572858150947,4.687546933932687,4.833807569071514,2.685552408759216,-3.9384806538844144,-2.5303128369934997,-0.7035350047710447,-6.528361445252521,-6.783669643726938,-9.598151532333405,0.28706762395576135,0.12424107116190866,0.17287633375862008,0.13917482104816287,0.2766401500755471,2.6689913723459795,-1.0640290261867391,2.602380042701425,-1.0,0.4248689284256893,-0.7234551855181756,1.871889301450028,4.976293229945425,-2.4091572858150947,4.687546933932687,4.833807569071514,2.685552408759216,-3.9384806538844144,-2.5303128369934997,-0.7035350047710447,-6.528361445252521,-6.783669643726938,-9.598151532333405,0.0,-0.8374940110254298,-0.5071413064268941,-0.7239869632797183,-0.03700024711513469
DS order-1.5 block Gaussian,20,0,5,47.224305573967285,-5468.380894929423,28262.675480659054,31016.07189622789,3.4164716632867598,0.010000000000000009,1,,0,14.66886350068799,0.3397746026948352,13.340169447147968,-0.01,1.5650833977210057,0.4971831623783974,1.8475028615332647,4.951648649827868,-2.4338681453898285,4.6628188832129815,4.8102702269812845,2.661316512776751,-3.9625350003705706,-2.554416560713086,-0.7280026276156718,-6.55270050257942,-6.807731201526938,-9.621651613266108,0.2873521209849116,0.12415484048404045,0.17337436859637517,0.1392417219527487,0.2758769479819241,2.685727118171445,-1.0794728144598256,2.5907797425918107,-1.0,0.4479391118508913,-0.6987967848055793,1.8475028615332647,4.951648649827868,-2.4338681453898285,4.6628188832129815,4.8102702269812845,2.661316512776751,-3.9625350003705706,-2.554416560713086,-0.7280026276156718,-6.55270050257942,-6.807731201526938,-9.621651613266108,0.0,-0.8391788659247572,-0.5052551293258025,-0.7244969364530891,-0.04075344046093154
