method,inference_nstep,start,start_type,particles,updates_completed,termination_reason,elapsed_seconds,output_selected_iteration,output_selected_elapsed_seconds,initial_pseudo_loglik,selected_pseudo_loglik,terminal_pseudo_loglik,minimum_ess,maximum_invalid_fraction,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
Corenflos DPF,20,0,global-box,100,8,maximum-updates,12.979873236035928,8,12.979873236035928,-6231.270667517555,-6110.133740717853,-6110.133740717853,15.479920645881041,0.0,10.000000000000002,0.5144725977771346,19.94217423418449,-0.00973746746679471,1.097775782072107,0.5,2.2627127443950603,5.344806082037265,-2.004878832252388,5.100801738182861,5.239451192868208,3.096756042983328,-3.931737722124608,-2.557509342533386,-0.7135179286751061,-6.263709705372503,-6.378415908813726,-9.348094621840472,0.2972121417117294,0.1809433973334853,0.1452524213042737,0.11841463740531423,0.25817740224519736,2.302585092994046,-0.6646129850347795,2.992836797415093,-0.973746746679471,0.09328611647139481,-0.6931471805599453,2.2627127443950603,5.344806082037265,-2.004878832252388,5.100801738182861,5.239451192868208,3.096756042983328,-3.931737722124608,-2.557509342533386,-0.7135179286751061,-6.263709705372503,-6.378415908813726,-9.348094621840472,0.0,-0.49626190523881314,-0.715973100180478,-0.9202538241396753,-0.14079921145176136
