method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,complete_pseudologlik,score_norm,minimum_ess,maximum_invalid_fraction,unique_initial_ancestors,backward_fallbacks,accepted_step_size,backtrack_count,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,0,15.643968884949572,-6213.326621917971,28117.75002755609,14737.781124246592,161.7496320539406,0.0033999999999999586,3,0,0.4,0,12.204439319925953,0.40694085741223185,15.776105071350697,-0.009654575819763804,1.285275956517952,0.4046354317852725,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.30016229191247606,0.12847598067816407,0.16178485054093505,0.1308026974351881,0.27877417943323657,2.501799764233874,-0.899087417582029,2.7584964580403506,-0.9654575819763804,0.25097344744528827,-0.904768785701927,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.0,-0.8485813353537146,-0.6180559319568264,-0.8306332400209862,-0.07392124005080869
DS order-1.5 block Gaussian,20,0,1,28.96907581097912,-4638.904103390723,30929.294559115082,33569.50943685765,8.096635852831364,0.08019999999999994,1,0,0.4,0,18.20688399740608,0.2727806142931463,10.575039480721765,-0.01,1.917406406805688,0.5,1.6519699940616932,4.757343480450297,-2.629425138848519,4.462077690947313,4.60022561052747,2.4620006311816374,-4.159438223819456,-2.752750466799083,-0.9265467792607252,-6.752280409496186,-7.010965709134013,-9.821105904110551,0.3037724687169542,0.19396885865244667,0.10975197337784504,0.0887342305357999,0.3037724687169542,2.9017997641831412,-1.299087417513122,2.358496458326958,-1.0,0.6509734430579555,-0.6931471805599453,1.6519699940616932,4.757343480450297,-2.629425138848519,4.462077690947313,4.60022561052747,2.4620006311816374,-4.159438223819456,-2.752750466799083,-0.9265467792607252,-6.752280409496186,-7.010965709134013,-9.821105904110551,0.0,-0.44858133923549665,-1.0180559305462886,-1.2306332345394837,0.0
DS order-1.5 block Gaussian,20,0,2,42.29503321100492,-5042.397698953428,30694.773482523236,60877.62987202695,1.2353773400564954,0.2829999999999999,1,0,0.4,0,25.5674669684053,0.19018668732542798,7.575213467484926,-0.008219947803354902,2.854515325740373,0.5,1.455548543932586,4.586586941124923,-2.9683314729862795,4.064929626203337,4.224806196889005,2.169425648343191,-4.220376204027168,-3.0600060634187383,-1.3211919371816665,-7.148575206295325,-7.331501521949859,-9.826478501490476,0.29471606824218466,0.2772993253605038,0.07486891386106553,0.05839962429406128,0.29471606824218466,3.241320721760374,-1.6597491243518723,2.024881531524432,-0.8219947803354902,1.0489020653831969,-0.6931471805599453,1.455548543932586,4.586586941124923,-2.9683314729862795,4.064929626203337,4.224806196889005,2.169425648343191,-4.220376204027168,-3.0600060634187383,-1.3211919371816665,-7.148575206295325,-7.331501521949859,-9.826478501490476,0.0,-0.06091489259102251,-1.3702736431836002,-1.618702955830425,0.0
DS order-1.5 block Gaussian,20,0,3,55.620888435980305,-4868.13573562525,31166.222733750572,727296.9025971275,1.0000000048942894,0.386,1,0,0.4,0,26.372154429391703,0.1889073763719817,5.537703704753608,-0.005702107142480013,4.182128528107585,0.5,1.4931678202054333,4.677209709789819,-3.134388252734796,3.7584519376591,3.9899625103448897,2.0858699692733813,-4.018432100642928,-3.072283460890299,-1.6392643241549172,-7.483460099302625,-7.586103956993983,-9.58889397198484,0.2966784268237447,0.2966784268237447,0.06070860811352587,0.04925611141524016,0.2966784268237447,3.272308697042785,-1.666498456152994,1.7115799211061373,-0.5702107142480013,1.4308203341801762,-0.6931471805599453,1.4931678202054333,4.677209709789819,-3.134388252734796,3.7584519376591,3.9899625103448897,2.0858699692733813,-4.018432100642928,-3.072283460890299,-1.6392643241549172,-7.483460099302625,-7.586103956993983,-9.58889397198484,0.0,0.0,-1.5865633121791367,-1.7956153646821469,0.0
DS order-1.5 block Gaussian,20,0,4,68.94618034397718,-5064.2539162676385,31223.4295723094,47249.01840896002,1.0000012457780085,0.4032,1,0,0.4,0,26.938665016617353,0.1885866629497743,5.457903844402738,-0.0036258239065770493,4.999999999999999,0.5,1.5322608845863277,4.759952646495442,-3.266094798159789,3.5102771037588485,3.8035253326814216,2.0262890916073744,-3.8432827198962567,-3.0753279777262152,-1.8996129490871472,-7.757689230254524,-7.792726426416989,-9.38234189872869,0.3013231129592397,0.3013231129592397,0.052030654851991605,0.044000006270289216,0.3013231129592397,3.293562615805507,-1.6681976273502233,1.697064804762461,-0.3625823906577049,1.6094379124341003,-0.6931471805599453,1.5322608845863277,4.759952646495442,-3.266094798159789,3.5102771037588485,3.8035253326814216,2.0262890916073744,-3.8432827198962567,-3.0753279777262152,-1.8996129490871472,-7.757689230254524,-7.792726426416989,-9.38234189872869,0.0,0.0,-1.7563500927088431,-1.9239933775533777,0.0
DS order-1.5 block Gaussian,20,0,5,82.27224695496261,-6634.550440467217,29974.44763645387,604246.2006211403,1.0000297752969165,0.3476,1,0,0.4,0,30.600943350187737,0.16457832659261656,5.602412200292551,-0.00216593584486569,4.999999999999999,0.5,1.6589932891475265,4.910242014451425,-3.314126793395615,3.363130059138436,3.76663154620185,2.124589408226354,-3.606336351725764,-3.0016660596251654,-2.109081339507822,-7.968494189983627,-7.92677124966081,-9.10306436877709,0.31969501030399516,0.31969501030399516,0.04422603028710569,0.03696763993617711,0.2794163091687269,3.4210308369206563,-1.8043686726007233,1.7231972550471737,-0.21659358448656899,1.6094379124341003,-0.6931471805599453,1.6589932891475265,4.910242014451425,-3.314126793395615,3.363130059138436,3.76663154620185,2.124589408226354,-3.606336351725764,-3.0016660596251654,-2.109081339507822,-7.968494189983627,-7.92677124966081,-9.10306436877709,0.0,0.0,-1.9780539122512468,-2.157324514869835,-0.13466463127847061
DS order-1.5 block Gaussian,20,0,6,95.59605564794037,-10411.788293000474,27274.533896701974,245833.32792465138,1.000000000000341,0.2882,1,0,0.4,0,34.17760789559607,0.14593342901577513,5.0612697579550145,-0.001009795218546898,4.999999999999999,0.5,1.7816733786184484,5.049814403532167,-3.347326850827341,3.2475562106361306,3.754286550656973,2.233025152916905,-3.3908009542836757,-2.9295781030033874,-2.2856222562486113,-8.145193103231707,-8.034774347610252,-8.840411506847362,0.3359293907714897,0.3359293907714897,0.03821912386231238,0.0315256645918597,0.2583964300028485,3.5315706897379378,-1.9246047269031212,1.6216173921264367,-0.10097952185468981,1.6094379124341003,-0.6931471805599453,1.7816733786184484,5.049814403532167,-3.347326850827341,3.2475562106361306,3.754286550656973,2.233025152916905,-3.3908009542836757,-2.9295781030033874,-2.2856222562486113,-8.145193103231707,-8.034774347610252,-8.840411506847362,0.0,0.0,-2.173564976356237,-2.3660990283141468,-0.2624060353313503
DS order-1.5 block Gaussian,20,0,7,108.92042851296719,-18707.727489552035,20247.789829732337,228511.97773468215,1.0,0.22639999999999993,1,0,0.4,0,38.61207794203558,0.12678149159897553,4.246326417392698,-0.0006643680704212373,4.999999999999999,0.5,1.9431880558382897,5.207260651637889,-3.342284561899167,3.2062125936595463,3.8391432848223555,2.4229375260442194,-3.164074007652288,-2.8364584010513747,-2.422127259809299,-8.275986917568336,-8.087132605815587,-8.538870254505728,0.34401822337385934,0.34401822337385934,0.033601308936318894,0.02779466734730943,0.25056757696865295,3.6535651275805083,-2.0652902129407478,1.446054236772924,-0.06643680704212374,1.6094379124341003,-0.6931471805599453,1.9431880558382897,5.207260651637889,-3.342284561899167,3.2062125936595463,3.8391432848223555,2.4229375260442194,-3.164074007652288,-2.8364584010513747,-2.422127259809299,-8.275986917568336,-8.087132605815587,-8.538870254505728,0.0,0.0,-2.326129608245848,-2.5158504506371244,-0.31696597841236607
DS order-1.5 block Gaussian,20,0,8,122.24519121390767,-9560.197365669606,28729.601260729094,390380.3977703451,1.0000000003354899,0.32119999999999993,1,0,0.4,0,38.28453175296532,0.12489160919664706,3.6763810260643344,-0.0020803475906250577,4.999999999999999,0.5,2.169541172075327,5.402003065055934,-3.2739672619300784,3.3002183355586343,4.040477598708698,2.681891511463897,-2.9047535786228664,-2.708783887717257,-2.5069099185732644,-8.340428315897993,-8.035876298409523,-8.224178225792956,0.3551580359679446,0.3551580359679446,0.029911864916163728,0.024557263091981585,0.23521480005596548,3.6450459439291154,-2.080309044278254,1.301928851478907,-0.20803475906250576,1.6094379124341003,-0.6931471805599453,2.169541172075327,5.402003065055934,-3.2739672619300784,3.3002183355586343,4.040477598708698,2.681891511463897,-2.9047535786228664,-2.708783887717257,-2.5069099185732644,-8.340428315897993,-8.035876298409523,-8.224178225792956,0.0,0.0,-2.474307640533546,-2.6715552027101546,-0.41206372270379543
DS order-1.5 block Gaussian,20,0,9,135.57050166092813,-5243.577261883414,31709.022696629458,2621435.58297558,1.0108848571476576,0.4312,1,0,0.4,0,35.34984693687871,0.13291395373712994,3.0765362074911686,-0.003724623564072771,4.999999999999999,0.5,2.398829347093988,5.594731788968575,-3.184835360494961,3.4240997083013567,4.25600447470524,2.9460338747640886,-2.6565099768958063,-2.5794161201356527,-2.563794919889986,-8.372687422364978,-7.963773050380909,-7.917082595574506,0.3640408540970711,0.3640408540970711,0.026889901179247527,0.021943088142079493,0.22308530248453076,3.565294062400498,-2.01805332451463,1.1238043561820277,-0.3724623564072771,1.6094379124341003,-0.6931471805599453,2.398829347093988,5.594731788968575,-3.184835360494961,3.4240997083013567,4.25600447470524,2.9460338747640886,-2.6565099768958063,-2.5794161201356527,-2.563794919889986,-8.372687422364978,-7.963773050380909,-7.917082595574506,0.0,0.0,-2.605515302595179,-2.8088138989579505,-0.489711877199856
