method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,complete_pseudologlik,score_norm,minimum_ess,maximum_invalid_fraction,unique_initial_ancestors,backward_fallbacks,accepted_step_size,backtrack_count,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,10,170.5157617200166,-4177.279470003532,28479.81742285008,10005.200841189993,1.2364465842969932,0.4464,1,0,0.15,0,28.229675372346694,0.1451457913625253,13.371018109517989,-0.0032596585595271858,4.515928441649044,0.5,2.181512698158957,5.328726512961067,-2.660642132071223,3.7287316946257456,3.994687013041641,2.816899435604479,-3.4975134155991117,-2.4287372414543,-1.6969558485320042,-7.501112626063875,-7.683723404410612,-9.035197414152421,0.30966475444597513,0.18836096193896448,0.10695930623865174,0.08535022293043347,0.30966475444597513,3.3403737428137568,-1.9300165840229744,2.593089537019315,-0.3259658559527186,1.5076108006457192,-0.6931471805599453,2.181512698158957,5.328726512961067,-2.660642132071223,3.7287316946257456,3.994687013041641,2.816899435604479,-3.4975134155991117,-2.4287372414543,-1.6969558485320042,-7.501112626063875,-7.683723404410612,-9.035197414152421,0.0,-0.4971301427532039,-1.063041828435938,-1.2887272138400254,0.0
DS order-1.5 block Gaussian,20,0,11,183.9362410249887,-4133.639210711218,28044.246199063884,6994.932995793518,2.4283261376877263,0.49859999999999993,1,0,0.15,0,28.42191275914514,0.1382947667787838,13.20754774229483,-0.002375311764641801,4.999999999999999,0.5,2.2849854510582954,5.421877759655156,-2.5794482266680365,3.6951379352573626,4.0261023404653296,2.9379902332628953,-3.4077824170437814,-2.34305270156018,-1.757385744277413,-7.54823851013491,-7.715757591367559,-8.932078535928028,0.3101155735604679,0.1912767113350567,0.10492006418232812,0.0835720773616794,0.3101155735604679,3.347160423681641,-1.9783678806601612,2.580788464836462,-0.2375311764641801,1.6094379124341003,-0.6931471805599453,2.2849854510582954,5.421877759655156,-2.5794482266680365,3.6951379352573626,4.0261023404653296,2.9379902332628953,-3.4077824170437814,-2.34305270156018,-1.757385744277413,-7.54823851013491,-7.715757591367559,-8.932078535928028,0.0,-0.48322391587133656,-1.0837462792120156,-1.3112355844882908,0.0
DS order-1.5 block Gaussian,20,0,12,197.35780931892805,-4109.2924198354885,27643.75689513119,13209.387140655721,22.28288691799489,0.5007999999999999,3,0,0.15,0,28.751670740144352,0.13101765448103161,13.444067402068791,-0.0016503055900006698,4.999999999999999,0.5,2.383053579991452,5.505529147746131,-2.49996254202568,3.672853058307131,4.071390304207118,3.0634522553768555,-3.325829908074192,-2.266737757465079,-1.8129256807168723,-7.5864348733785665,-7.737581629066509,-8.83273512260398,0.31059437843469256,0.19426041288981033,0.10281344473987418,0.08173738550093039,0.31059437843469256,3.358695878255555,-2.0324231978304703,2.598537923393046,-0.16503055900006697,1.6094379124341003,-0.6931471805599453,2.383053579991452,5.505529147746131,-2.49996254202568,3.672853058307131,4.071390304207118,3.0634522553768555,-3.325829908074192,-2.266737757465079,-1.8129256807168723,-7.5864348733785665,-7.737581629066509,-8.83273512260398,0.0,-0.46928821807820514,-1.1055716816228465,-1.3349763194276003,0.0
DS order-1.5 block Gaussian,20,0,13,210.78009125997778,-4091.9316008524693,27325.87143612724,5368.753528585061,15.952367695061247,0.5242,1,0,0.15,0,28.543447125616424,0.12728439861396093,13.956717052933213,-0.0009448743389636026,4.999999999999999,0.5,2.471883769185073,5.580633006469834,-2.42591564462594,3.6542047714375308,4.116882701139447,3.183184874311575,-3.2521953124362026,-2.1975755495295077,-1.860657199522441,-7.615829083021873,-7.753600192986894,-8.743451304048964,0.3110136466018044,0.19676271048123345,0.10106069295020687,0.08014930336495085,0.3110136466018044,3.3514273870121585,-2.0613313369862496,2.635960901549873,-0.09448743389636026,1.6094379124341003,-0.6931471805599453,2.471883769185073,5.580633006469834,-2.42591564462594,3.6542047714375308,4.116882701139447,3.183184874311575,-3.2521953124362026,-2.1975755495295077,-1.860657199522441,-7.615829083021873,-7.753600192986894,-8.743451304048964,0.0,-0.4578383035624486,-1.1241155343050797,-1.3559456035886108,0.0
DS order-1.5 block Gaussian,20,0,14,224.2008709779475,-4090.245598141916,27037.80409308044,10029.65798031986,10.10928801555453,0.5196,3,0,0.15,0,28.69181491897579,0.12232628882532857,14.073540768911903,-0.0005491027346819268,4.999999999999999,0.5,2.5444437709540617,5.634193920853768,-2.3654273467387186,3.637267074094728,4.170802496705442,3.306498663073526,-3.1878420930270948,-2.1396927969539776,-1.903779191969684,-7.636194964654157,-7.764646683567468,-8.66062276401346,0.3112943020225526,0.19900678850569292,0.09957891535824726,0.07882569209095465,0.3112943020225526,3.3566118876291275,-2.1010633057878283,2.6442964932629476,-0.05491027346819268,1.6094379124341003,-0.6931471805599453,2.5444437709540617,5.634193920853768,-2.3654273467387186,3.637267074094728,4.170802496705442,3.306498663073526,-3.1878420930270948,-2.1396927969539776,-1.903779191969684,-7.636194964654157,-7.764646683567468,-8.66062276401346,0.0,-0.447399836228978,-1.1397883244754685,-1.3734997879784143,0.0
DS order-1.5 block Gaussian,20,0,15,237.6221628820058,-4097.856969564884,26961.730714631947,3565.625558541745,3.987023313415046,0.5534,1,0,0.15,0,28.69579537035611,0.11856177427504298,14.527595578543037,-0.00016045586172363236,4.999999999999999,0.5,2.606218768813867,5.67886677692578,-2.307991672696191,3.6234396041825394,4.221929348302071,3.4227091364020925,-3.131577573779626,-2.088159245666625,-1.9420932054336122,-7.652311579558967,-7.7700107212088705,-8.587932053654999,0.31138703799877687,0.20292442599672506,0.09741951806875662,0.0768819799369646,0.31138703799877687,3.356750609257947,-2.1323211523384855,2.6760499840914482,-0.016045586172363235,1.6094379124341003,-0.6931471805599453,2.606218768813867,5.67886677692578,-2.307991672696191,3.6234396041825394,4.221929348302071,3.4227091364020925,-3.131577573779626,-2.088159245666625,-1.9420932054336122,-7.652311579558967,-7.7700107212088705,-8.587932053654999,0.0,-0.42820300961407914,-1.1620100521873291,-1.3987651156769354,0.0
DS order-1.5 block Gaussian,20,0,16,251.04278244194575,-4110.266764642958,26488.79599686132,2102.713372353551,3.1074171557016417,0.5529999999999999,3,0,0.15,0,28.70212553375427,0.11563020785765973,15.285711301630444,-0.00011717395314416949,4.999999999999999,0.5,2.642181736923377,5.694683773224174,-2.2927734502410373,3.613699367011407,4.271278098370959,3.5331889645009777,-3.0906611324539104,-2.063888757678476,-1.9787332474009167,-7.658686846847468,-7.76589384753681,-8.531339274407163,0.311053034514695,0.21063900427584975,0.09374721205664543,0.07350771463811477,0.311053034514695,3.356971180432795,-2.157358043232749,2.7269184901861356,-0.01171739531441695,1.6094379124341003,-0.6931471805599453,2.642181736923377,5.694683773224174,-2.2927734502410373,3.613699367011407,4.271278098370959,3.5331889645009777,-3.0906611324539104,-2.063888757678476,-1.9787332474009167,-7.658686846847468,-7.76589384753681,-8.531339274407163,0.0,-0.3898176385871557,-1.1993615002810905,-1.442573064853427,0.0
DS order-1.5 block Gaussian,20,0,17,264.46431443595793,-4104.9054790024775,26481.259826073172,3127.8272779692975,15.85484504153572,0.5516,5,0,0.15,0,28.558028140831933,0.11383865774997355,15.629880406912818,-8.777915924511015e-05,4.886007269832424,0.4859019957552333,2.630146363435771,5.668020461125474,-2.300079853511331,3.6106260287117986,4.309601941044729,3.6248790815136767,-3.070383773710215,-2.0623148720582147,-2.0227643563893762,-7.658648077838792,-7.745962565808197,-8.49974914538635,0.3105172270737358,0.21756911845240848,0.09069501545339864,0.07070141194672125,0.3105172270737358,3.35193809239987,-2.1729731159414003,2.7491844928950155,-0.008777915924511015,1.5863754607248275,-0.7217483302413341,2.630146363435771,5.668020461125474,-2.300079853511331,3.6106260287117986,4.309601941044729,3.6248790815136767,-3.070383773710215,-2.0623148720582147,-2.0227643563893762,-7.658648077838792,-7.745962565808197,-8.49974914538635,0.0,-0.3557227955198843,-1.2307369823548673,-1.4797738378924579,0.0
DS order-1.5 block Gaussian,20,0,18,277.88647497596685,-4077.0623005631223,26679.857404359773,8649.85050127042,22.92906638386555,0.5442,5,0,0.15,0,28.86768000506353,0.11092649519008198,15.631096046965512,-0.0005036590697627135,4.680292981086579,0.4632543847796854,2.596435326840338,5.616951196404301,-2.3383769554540472,3.596172973724956,4.333291615046209,3.7021849757252863,-3.0582425511812894,-2.0731676753538837,-2.056994083267715,-7.643665596675999,-7.726304864498776,-8.482380389059488,0.3092824456070019,0.22775889602837204,0.0865953313232128,0.0670808814344114,0.3092824456070019,3.362722630385653,-2.1988875025194625,2.7492622665407045,-0.050365906976271343,1.5433607107663596,-0.7694789486058012,2.596435326840338,5.616951196404301,-2.3383769554540472,3.596172973724956,4.333291615046209,3.7021849757252863,-3.0582425511812894,-2.0731676753538837,-2.056994083267715,-7.643665596675999,-7.726304864498776,-8.482380389059488,0.0,-0.305967326974206,-1.273009019551479,-1.5283558459326712,0.0
DS order-1.5 block Gaussian,20,0,19,291.30699900491163,-4050.192641614858,26909.217378016852,4366.48270053622,2.275780520948521,0.5408,2,0,0.15,0,29.63941143830104,0.10682989991948647,15.348623917615468,-0.0009776518718283248,4.474640539759762,0.44089510793400255,2.5592531969318837,5.563238301509893,-2.378062657395193,3.580921644415295,4.345154703965658,3.768372127721803,-3.0448186106028445,-2.0781848004891446,-2.083513201292984,-7.623133394068458,-7.703295440610645,-8.466024016112039,0.30786989573021173,0.23777356148365753,0.08275149802929248,0.06373514902662655,0.30786989573021173,3.3891049432233458,-2.236517429845088,2.7310258229537867,-0.09776518718283247,1.4984260221898202,-0.818948282315995,2.5592531969318837,5.563238301509893,-2.378062657395193,3.580921644415295,4.345154703965658,3.768372127721803,-3.0448186106028445,-2.0781848004891446,-2.083513201292984,-7.623133394068458,-7.703295440610645,-8.466024016112039,0.0,-0.25835847882587054,-1.3138351601039227,-1.5749410768153629,0.0
DS order-1.5 block Gaussian,20,0,20,326.45885819895193,-4026.726535365671,27055.020598206163,7630.532752799204,5.120794916543366,0.5278,2,0,0.15,0,29.797045754595533,0.10539851328075558,15.346141665420328,-0.0015885295506761776,4.232030888633612,0.41624650061082086,2.5105545481286535,5.50190939235337,-2.3977442126285684,3.56899042540339,4.3273121056210755,3.811047089304274,-3.0390350633123453,-2.086790391358352,-2.0947131719167627,-7.587789771200277,-7.670008145670269,-8.45774045825523,0.30704378625580697,0.24437029999511797,0.08009160506907499,0.06145052242419312,0.30704378625580697,3.3944092528452576,-2.250006748470036,2.7308640851360577,-0.15885295506761776,1.44268199335583,-0.876477644663793,2.5105545481286535,5.50190939235337,-2.3977442126285684,3.56899042540339,4.3273121056210755,3.811047089304274,-3.0390350633123453,-2.086790391358352,-2.0947131719167627,-7.587789771200277,-7.670008145670269,-8.45774045825523,0.0,-0.22830566585932754,-1.3438193207051614,-1.6087580260673415,0.0
DS order-1.5 block Gaussian,20,0,21,339.8791158859385,-4017.2745859044526,27462.05739095555,6460.46960436903,1.4975720295367094,0.5238,2,0,0.15,0,30.689506673719443,0.10145745296918174,15.242939810740193,-0.0021838012008392254,4.000224740201304,0.3934403420151366,2.4608385343256076,5.444865713038208,-2.393543154086009,3.5571596655061004,4.295216584879633,3.8424531172290814,-3.034862170498564,-2.0906571533066716,-2.093202141526195,-7.540914890209881,-7.632749594980479,-8.452424490435774,0.3066418092902902,0.24876532433176796,0.07817246172122168,0.05977859536642992,0.3066418092902902,3.4239207940065035,-2.288115750951506,2.724116432622705,-0.21838012008392255,1.3863505445918958,-0.9328258312203649,2.4608385343256076,5.444865713038208,-2.393543154086009,3.5571596655061004,4.295216584879633,3.8424531172290814,-3.034862170498564,-2.0906571533066716,-2.093202141526195,-7.540914890209881,-7.632749594980479,-8.452424490435774,0.0,-0.2091703419325992,-1.366762887798923,-1.6350326615619906,0.0
DS order-1.5 block Gaussian,20,0,22,353.29797992599197,-4055.2450080887693,27689.53269289173,17913.52358918446,1.2313819293496275,0.5112,1,0,0.15,0,31.72456930996195,0.09726302323375834,14.845425345463228,-0.002742283902219639,3.801784544888494,0.37259069485335355,2.4180831358778367,5.399749222511307,-2.3575322839952286,3.5484430686373765,4.257777959716949,3.872010666688747,-3.0294439304661154,-2.0860970872525653,-2.0816959915174955,-7.486723672055911,-7.591951145083434,-8.446781940307169,0.30682520404253166,0.25032115604308985,0.0771700448902325,0.05885839098161424,0.30682520404253166,3.4570914377781805,-2.330336390449309,2.6976917602446724,-0.27422839022196394,1.3354705735726715,-0.9872747946816368,2.4180831358778367,5.399749222511307,-2.3575322839952286,3.5484430686373765,4.257777959716949,3.872010666688747,-3.0294439304661154,-2.0860970872525653,-2.0816959915174955,-7.486723672055911,-7.591951145083434,-8.446781940307169,0.0,-0.20353349988513567,-1.3802668553209938,-1.6511438114284143,0.0
DS order-1.5 block Gaussian,20,0,23,366.7170585389249,-4089.411142217407,27828.546578649923,6107.2648041469065,1.0090656299756418,0.5064,1,0,0.15,0,32.18490543107505,0.09500501981428598,14.757550093870641,-0.0032818505714348255,3.6307295242341127,0.35403704156822036,2.3808399672367195,5.361644700112877,-2.308436273960525,3.545364942829893,4.22175362832929,3.899504533277235,-3.023581987594388,-2.0759297414074824,-2.063341185207436,-7.430031697777466,-7.5503887603392155,-8.441134338506773,0.30697808092222073,0.2516718392997005,0.07630414278104469,0.05806785607481328,0.30697808092222073,3.471497567208358,-2.353825548627209,2.691754822595565,-0.32818505714348256,1.2894335989482126,-1.0383537341240898,2.3808399672367195,5.361644700112877,-2.308436273960525,3.545364942829893,4.22175362832929,3.899504533277235,-3.023581987594388,-2.0759297414074824,-2.063341185207436,-7.430031697777466,-7.5503887603392155,-8.441134338506773,0.0,-0.19865033351233616,-1.3920491146235525,-1.6651640883574994,0.0
DS order-1.5 block Gaussian,20,0,24,380.1342434899416,-4049.1636965607418,27903.979333119565,8232.806943535803,1.1946286088942288,0.5105999999999999,1,0,0.15,0,31.6917639777333,0.09478275042265902,14.563311047366165,-0.00380601311884231,3.523380980864114,0.33783805351312607,2.357809809101859,5.346627768434328,-2.2204569052286596,3.575712392768676,4.206244835029728,3.935449286625466,-3.009907350911409,-2.0445783842111123,-2.0237686671878574,-7.352976897685165,-7.490253751756878,-8.428879340999812,0.30764564527845706,0.25108786173746567,0.07595441659339668,0.057666431112223596,0.30764564527845706,3.456056835698427,-2.3561678438443354,2.6785054240147894,-0.380601311884231,1.2594210345466585,-1.0851886299373197,2.357809809101859,5.346627768434328,-2.2204569052286596,3.575712392768676,4.206244835029728,3.935449286625466,-3.009907350911409,-2.0445783842111123,-2.0237686671878574,-7.352976897685165,-7.490253751756878,-8.428879340999812,0.0,-0.20314569365249993,-1.3988152396155,-1.6742733972328228,0.0
DS order-1.5 block Gaussian,20,0,25,393.55273655301426,-3989.4462553613916,27978.98327603833,5076.018673044949,1.238931553805443,0.5246,1,0,0.15,0,30.762214378272137,0.09549892805636284,14.64987582980741,-0.004307437283971103,3.463196214116829,0.32402106857347146,2.3458798415502566,5.345768343083102,-2.111122326934283,3.6220840793415503,4.19386971534299,3.9712480284786884,-2.9924084782117784,-2.004299678738091,-1.9705008451322688,-7.261087931467476,-7.418126361104774,-8.411475587526063,0.3088234082130963,0.24836925450104239,0.07619366486867866,0.057790264204086346,0.3088234082130963,3.426287130936879,-2.3486402560991513,2.6844318596460925,-0.4307437283971103,1.2421919239701775,-1.1269467388426047,2.3458798415502566,5.345768343083102,-2.111122326934283,3.6220840793415503,4.19386971534299,3.9712480284786884,-2.9924084782117784,-2.004299678738091,-1.9705008451322688,-7.261087931467476,-7.418126361104774,-8.411475587526063,0.0,-0.2178530508282669,-1.3994912980464336,-1.6759492969613872,0.0
DS order-1.5 block Gaussian,20,0,26,406.97238422802184,-3933.180640692396,27772.506397682486,1406.5525569534288,2.6655819662103264,0.5374,2,0,,0,29.477873890434235,0.0970499603981797,14.987222877466543,-0.00463218300467678,3.431268922450949,0.3117604664758463,2.343975274722435,5.361069070455456,-1.9854132086348906,3.680856647272963,4.189259796607112,4.007301312573899,-2.964382722731617,-1.9437218585179656,-1.9041936627219263,-7.160673839205574,-7.337138307672765,-8.383095046548055,0.30909268019223834,0.24148559649891044,0.07813295564879882,0.05930282463494217,0.31198594302511024,3.38363994431444,-2.3325293774230516,2.7071980299385854,-0.4632183004676779,1.2329301410003006,-1.1655201216869369,2.343975274722435,5.361069070455456,-1.9854132086348906,3.680856647272963,4.189259796607112,4.007301312573899,-2.964382722731617,-1.9437218585179656,-1.9041936627219263,-7.160673839205574,-7.337138307672765,-8.383095046548055,-0.009316964564626294,-0.256148302900279,-1.3845461972111708,-1.6603011945515538,0.0
