method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,complete_pseudologlik,score_norm,minimum_ess,maximum_invalid_fraction,unique_initial_ancestors,backward_fallbacks,accepted_step_size,backtrack_count,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,10,402.4210818220163,-4385.9944461637215,31182.46717707393,9619.601566972355,1.0818159958610667,0.38939999999999997,1,0,0.2,0,20.61004995001609,0.2819849155368973,12.71566556204373,-0.006643228236309383,3.9165992783258843,0.5,1.443675794842845,4.8860968494484895,-4.0,3.75862119111623,3.8794998845174953,1.6193306453597127,-3.4954325312558585,-4.049118625288796,-2.372871267073872,-8.114046482456185,-8.119206376842907,-9.180039769166116,0.3124508725031695,0.269895679234611,0.05772556288499317,0.047477012874056874,0.3124508725031695,3.0257788184809975,-1.2659017004786284,2.5428347421399136,-0.6643228236309383,1.3652237462402246,-0.6931471805599453,1.443675794842845,4.8860968494484895,-4.0,3.75862119111623,3.8794998845174953,1.6193306453597127,-3.4954325312558585,-4.049118625288796,-2.372871267073872,-8.114046482456185,-8.119206376842907,-9.180039769166116,0.0,-0.14641173769625582,-1.6887471424875458,-1.8842015944175807,0.0
DS order-1.5 block Gaussian,20,0,11,435.8816010589944,-4714.818285885656,31056.42553606828,9628.448086476843,1.0036156643836645,0.3668,1,0,0.2,0,23.237679149180448,0.24998430458995097,12.349378334834267,-0.005403631922848183,4.011164577503237,0.5,1.5837510737028624,5.032890772570212,-4.0,3.626302035205431,3.7822559232043367,1.7154866212728728,-3.3359193783020653,-4.0835827156151545,-2.524720181853936,-8.254694369080957,-8.223299033363059,-9.018919507556072,0.3159972241538584,0.26284897677816116,0.05767236814529111,0.04748420676883103,0.3159972241538584,3.145775062503824,-1.3863571447309364,2.5136057245466406,-0.5403631922848183,1.389081617485222,-0.6931471805599453,1.5837510737028624,5.032890772570212,-4.0,3.626302035205431,3.7822559232043367,1.7154866212728728,-3.3359193783020653,-4.0835827156151545,-2.524720181853936,-8.254694369080957,-8.223299033363059,-9.018919507556072,0.0,-0.18415379476477747,-1.7009552587111794,-1.895336262548491,0.0
DS order-1.5 block Gaussian,20,0,12,469.2525456530275,-5359.407372572561,30250.079139041733,8953.763883748285,1.0082457970502718,0.3545999999999999,1,0,0.2,0,26.44314518525973,0.21853303477190275,12.307649910218194,-0.0043022641825979065,4.355477480412825,0.5,1.7413931715610427,5.193891174077001,-4.0,3.5330270572389537,3.7469958666425467,1.8441148468295594,-3.169106778224555,-4.065510294625862,-2.65765450837503,-8.371859777329014,-8.300857287287817,-8.845328636497356,0.3201862446377552,0.25250484747502533,0.058636904573827184,0.048485758675637106,0.3201862446377552,3.274996963478414,-1.5208180869869534,2.510221012971585,-0.4302264182597907,1.4714342438841124,-0.6931471805599453,1.7413931715610427,5.193891174077001,-4.0,3.5330270572389537,3.7469958666425467,1.8441148468295594,-3.169106778224555,-4.065510294625862,-2.65765450837503,-8.371859777329014,-8.300857287287817,-8.845328636497356,0.0,-0.23747239452998165,-1.6975385717370857,-1.8876327217118078,0.0
DS order-1.5 block Gaussian,20,0,13,502.688418579055,-5403.922996390769,29548.88327160347,19586.14627778678,1.0067324043766508,0.3827999999999999,1,0,0.2,0,28.371318058630862,0.19687007623094216,12.458692064897015,-0.0033965231745449044,4.914063825171371,0.5,1.9109467129436544,5.36807098720163,-3.999698250071755,3.4863414671169086,3.7794926245573075,1.99037054903012,-2.992120138935259,-3.9983061261481025,-2.7668399724209003,-8.45865118054287,-8.346530485972789,-8.66438800423669,0.3239093487944242,0.24344226540650798,0.05945256302754197,0.04928647397710177,0.3239093487944242,3.3453787073337518,-1.6252112793355966,2.5224185371349708,-0.3396523174544904,1.5921012624500008,-0.6931471805599453,1.9109467129436544,5.36807098720163,-3.999698250071755,3.4863414671169086,3.7794926245573075,1.99037054903012,-2.992120138935259,-3.9983061261481025,-2.7668399724209003,-8.45865118054287,-8.346530485972789,-8.66438800423669,0.0,-0.28558387761701,-1.6952849544434605,-1.8828140070875228,0.0
DS order-1.5 block Gaussian,20,0,14,536.037682178081,-5162.16304135095,29329.79000110724,11551.644697202844,1.0000033681047233,0.40559999999999996,1,0,0.2,0,29.46109871157489,0.18196963757913512,13.068048047915338,-0.0025800497302671697,4.999999999999999,0.5,2.0842069218580237,5.540787187211493,-3.9800874185681963,3.461222612564123,3.8367433843406142,2.14894635677477,-2.825023418172048,-3.9243872495211196,-2.8603252050599925,-8.528956156275358,-8.376542677373907,-8.484877322099779,0.32728552497140784,0.2350798113190264,0.06028194760180858,0.0500671911363494,0.32728552497140784,3.3830707053687394,-1.7039154323106966,2.5701701704932627,-0.258004973026717,1.6094379124341003,-0.6931471805599453,2.0842069218580237,5.540787187211493,-3.9800874185681963,3.461222612564123,3.8367433843406142,2.14894635677477,-2.825023418172048,-3.9243872495211196,-2.8603252050599925,-8.528956156275358,-8.376542677373907,-8.484877322099779,0.0,-0.3309078758409864,-1.6918002724705998,-1.8774670289271107,0.0
DS order-1.5 block Gaussian,20,0,15,569.4993403140688,-5171.807256997969,28861.4926723863,17394.794085816906,1.004545052714597,0.42999999999999994,1,0,0.2,0,31.117634177909498,0.16455281124343923,13.607600019519282,-0.0019815426233011166,4.999999999999999,0.5,2.2654732117471057,5.709927492940466,-3.934717202125262,3.465696742609389,3.926103032147828,2.322185075083306,-2.6654265494469485,-3.839986206531063,-2.936831612208455,-8.581177923514602,-8.388665501048397,-8.301465266431707,0.33004701946304604,0.22968902024960464,0.06025033483847463,0.049966605985828715,0.33004701946304604,3.4377746738595807,-1.8045237193057917,2.6106284616221354,-0.19815426233011169,1.6094379124341003,-0.6931471805599453,2.2654732117471057,5.709927492940466,-3.934717202125262,3.465696742609389,3.926103032147828,2.322185075083306,-2.6654265494469485,-3.839986206531063,-2.936831612208455,-8.581177923514602,-8.388665501048397,-8.301465266431707,0.0,-0.3625088193730666,-1.7007269976917296,-1.8878802255187792,0.0
DS order-1.5 block Gaussian,20,0,16,602.8934199099895,-4926.659543398837,28512.732094110997,3904.8020484802655,1.0018090797215067,0.4474,1,0,0.2,0,32.21659485333408,0.15072102753807573,14.673201300181308,-0.0015099200541721853,4.999999999999999,0.5,2.4484993158519015,5.8706421549964345,-3.8733911231529015,3.493458554357249,4.035918320670715,2.504308204432231,-2.5145037915801334,-3.75404381485303,-2.9992244911763146,-8.61686818198051,-8.385912577644786,-8.119429965278867,0.33215373816678573,0.2270963708915379,0.05945525618555105,0.04914089658933963,0.33215373816678573,3.4724816879097906,-1.8923246506476277,2.686022789219434,-0.15099200541721852,1.6094379124341003,-0.6931471805599453,2.4484993158519015,5.8706421549964345,-3.8733911231529015,3.493458554357249,4.035918320670715,2.504308204432231,-2.5145037915801334,-3.75404381485303,-2.9992244911763146,-8.61686818198051,-8.385912577644786,-8.119429965278867,0.0,-0.3802234597399614,-1.720373895722984,-1.910906315963696,0.0
DS order-1.5 block Gaussian,20,0,17,636.3448925639968,-4542.540604452792,28045.368069537693,2522.9033409641615,1.894110018785143,0.49239999999999995,1,0,0.2,0,32.38615397174741,0.1372202585237297,15.357467851412807,-0.001682027347234716,4.999999999999999,0.5,2.641261648946749,5.994072781219968,-3.765234897734771,3.5768489521063436,4.175609855865041,2.681569322304687,-2.3908457907523215,-3.65234115258564,-3.020134284413868,-8.604186363620148,-8.344785770374031,-7.9328076454447904,0.3356714514415589,0.21630261386467212,0.06152006398578276,0.05083441926642736,0.3356714514415589,3.4777309849087175,-1.9861679177120597,2.7316018607060615,-0.1682027347234716,1.6094379124341003,-0.6931471805599453,2.641261648946749,5.994072781219968,-3.765234897734771,3.5768489521063436,4.175609855865041,2.681569322304687,-2.3908457907523215,-3.65234115258564,-3.020134284413868,-8.604186363620148,-8.344785770374031,-7.9328076454447904,0.0,-0.43945444116435,-1.6967694932138924,-1.887559188722312,0.0
DS order-1.5 block Gaussian,20,0,18,669.7017519010697,-4304.702313261418,27099.670409529248,1658.4446971122898,1.2129208809830097,0.5256,1,0,0.2,0,31.537997993955155,0.1251096533102065,16.255741429165216,-0.0022405520859003596,4.999999999999999,0.5,2.8129684801943324,5.995804679369715,-3.627468783982293,3.698574534565259,4.336755715325306,2.870373689843226,-2.2897476185265178,-3.5556195279265,-2.9925822148342793,-8.538295754880915,-8.265549124444657,-7.736751107406707,0.3324236581098942,0.2035052845245127,0.06632073070460207,0.05473509323869534,0.3430152334222957,3.4511931043761623,-2.0785646997364657,2.788446165091246,-0.22405520859003594,1.6094379124341003,-0.6931471805599453,2.8129684801943324,5.995804679369715,-3.627468783982293,3.698574534565259,4.336755715325306,2.870373689843226,-2.2897476185265178,-3.5556195279265,-2.9925822148342793,-8.538295754880915,-8.265549124444657,-7.736751107406707,-0.03136462442526399,-0.5220828857647367,-1.6432723298613863,-1.8352697964780031,0.0
DS order-1.5 block Gaussian,20,0,19,703.1477943840437,-4256.953994356038,26551.622208485875,3549.4213663912815,6.060148937973524,0.5538,2,0,0.2,0,31.15345253319833,0.11157857456430258,17.140943784539573,-0.0021646533714966467,4.999999999999999,0.5,2.920578520730822,5.941217145549076,-3.4670510707301174,3.8412498406993856,4.5027814514186,3.062073109846973,-2.2001554317553635,-3.449057552409253,-2.936953716275229,-8.438998581731154,-8.162990063186198,-7.547704216239311,0.32266049290028065,0.1880043020638067,0.0741901085488732,0.0612949367347066,0.35385015975233297,3.4389250748283398,-2.1930262316570874,2.8414699749290615,-0.21646533714966465,1.6094379124341003,-0.6931471805599453,2.920578520730822,5.941217145549076,-3.4670510707301174,3.8412498406993856,4.5027814514186,3.062073109846973,-2.2001554317553635,-3.449057552409253,-2.936953716275229,-8.438998581731154,-8.162990063186198,-7.547704216239311,-0.09227288113886126,-0.6324087001045184,-1.5622427126703995,-1.7531763045887834,0.0
DS order-1.5 block Gaussian,20,0,20,768.6974218629766,-4275.780537023507,25668.48905572138,6567.231568264896,4.967216459363354,0.5346,2,0,0.2,0,30.50160956965898,0.1007970233381305,18.657168861985543,-0.002047486108126454,4.999999999999999,0.5,2.977841762786738,5.860596189630759,-3.3094675900717774,3.970065359256348,4.652812154588713,3.2428132170727357,-2.114950927550338,-3.3271526449296793,-2.867547843057662,-8.330611437521512,-8.06069765750449,-7.36615970292508,0.31214672454638204,0.17331484470263073,0.08258329959798687,0.0683225335814181,0.36363259757158223,3.4177794549966363,-2.2946464541565885,2.926230461613755,-0.20474861081264537,1.6094379124341003,-0.6931471805599453,2.977841762786738,5.860596189630759,-3.3094675900717774,3.970065359256348,4.652812154588713,3.2428132170727357,-2.114950927550338,-3.3271526449296793,-2.867547843057662,-8.330611437521512,-8.06069765750449,-7.36615970292508,-0.15267066232314438,-0.7410341585307791,-1.482336534530637,-1.6719043777420088,0.0
DS order-1.5 block Gaussian,20,0,21,802.1699690930545,-4333.497001464327,25187.915341629046,4336.57264027203,9.58660669769554,0.5226,2,0,,0,29.315249309433305,0.09402142044560798,20.642390132439477,-0.0020417928627752264,4.999999999999999,0.5,2.984740439903655,5.759175528030414,-3.1642974921111997,4.080983917759163,4.77784894036571,3.40342711890666,-2.0486863604851915,-3.218354287396235,-2.797742481541046,-8.22524096042152,-7.965506132467146,-7.208511281952115,0.30191022738490164,0.16062307712637824,0.09070030330874392,0.07514702293091347,0.3716193692490627,3.3781078348805544,-2.3642326455912355,3.0273467348992296,-0.20417928627752263,1.6094379124341003,-0.6931471805599453,2.984740439903655,5.759175528030414,-3.1642974921111997,4.080983917759163,4.77784894036571,3.40342711890666,-2.0486863604851915,-3.218354287396235,-2.797742481541046,-8.22524096042152,-7.965506132467146,-7.208511281952115,-0.207740416632961,-0.8388096451221467,-1.4103094282992463,-1.598423629112481,0.0
