method,inference_nstep,start,start_type,particles,iterations_requested,updates_completed,termination_reason,elapsed_seconds,initial_pseudo_loglik,final_pseudo_loglik,minimum_ess,maximum_invalid_fraction,maximum_backward_fallbacks,total_backtracks,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,global-box,5000,5000,21,time-budget,802.1701833810657,-6215.478468627196,-4333.497001464327,1.0000033681047233,0.5538,0,0,30.50160956965898,0.1007970233381305,18.657168861985543,-0.002047486108126454,4.999999999999999,0.5,2.977841762786738,5.860596189630759,-3.3094675900717774,3.970065359256348,4.652812154588713,3.2428132170727357,-2.114950927550338,-3.3271526449296793,-2.867547843057662,-8.330611437521512,-8.06069765750449,-7.36615970292508,0.31214672454638204,0.17331484470263073,0.08258329959798687,0.0683225335814181,0.36363259757158223,3.4177794549966363,-2.2946464541565885,2.926230461613755,-0.20474861081264537,1.6094379124341003,-0.6931471805599453,2.977841762786738,5.860596189630759,-3.3094675900717774,3.970065359256348,4.652812154588713,3.2428132170727357,-2.114950927550338,-3.3271526449296793,-2.867547843057662,-8.330611437521512,-8.06069765750449,-7.36615970292508,-0.15267066232314438,-0.7410341585307791,-1.482336534530637,-1.6719043777420088,0.0
