method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,complete_pseudologlik,score_norm,minimum_ess,maximum_invalid_fraction,unique_initial_ancestors,backward_fallbacks,accepted_step_size,backtrack_count,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,0,7.182281111017801,-6216.69016100862,28095.592907584356,21624.582477436918,77.26702403604843,0.0040000000000000036,1,0,0.11,0,12.204439319925953,0.40694085741223185,15.776105071350697,-0.009654575819763804,1.285275956517952,0.4046354317852725,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.30016229191247606,0.12847598067816407,0.16178485054093505,0.1308026974351881,0.27877417943323657,2.501799764233874,-0.899087417582029,2.7584964580403506,-0.9654575819763804,0.25097344744528827,-0.904768785701927,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.0,-0.8485813353537146,-0.6180559319568264,-0.8306332400209862,-0.07392124005080869
DS order-1.5 block Gaussian,20,0,1,12.000763832009397,-5764.551949879109,28186.984142093323,31814.45611377413,42.27625308656729,0.019000000000000017,1,0,0.11,0,13.623547974822678,0.36455151112633544,14.132773445166082,-0.01,1.4347253584183806,0.4516856589803568,1.941969991875825,5.047343477705397,-2.339425144836963,4.752077690328712,4.890225614045929,2.7520006295555,-3.869438238577552,-2.462750474264144,-0.6365467841174055,-6.46228041874104,-6.720966005645731,-9.531106199451816,0.2800024026074184,0.11984711026023297,0.1880564624936659,0.15204323792805977,0.2600507867106229,2.6117997642150357,-1.009087417555638,2.6484964580563033,-1.0,0.36097344303283474,-0.7947687858174929,1.941969991875825,5.047343477705397,-2.339425144836963,4.752077690328712,4.890225614045929,2.7520006295555,-3.869438238577552,-2.462750474264144,-0.6365467841174055,-6.46228041874104,-6.720966005645731,-9.531106199451816,0.0,-0.8485813345873592,-0.3980559337209008,-0.6106332434250041,-0.07392123843039641
DS order-1.5 block Gaussian,20,0,2,16.819121050997637,-5490.427975489891,28959.232879008247,24088.39671942611,15.59070191325163,0.038000000000000034,1,0,0.11,0,13.639263882788786,0.37423975220139305,14.104371739936031,-0.01,1.5736625051507835,0.4988941521752214,1.84002089358558,4.9570048018704025,-2.445930246349753,4.644864311751619,4.791832096391039,2.6430301715065556,-3.924164169493191,-2.5616943449118823,-0.7447689147454104,-6.572160600994166,-6.81991644271977,-9.63322749106453,0.25827810568004983,0.11107205459306083,0.21557976073816126,0.17468944130276653,0.24038063768596155,2.612952683421537,-0.982858638284706,2.646484801805519,-1.0,0.45340570842153105,-0.69536132562056,1.84002089358558,4.9570048018704025,-2.445930246349753,4.644864311751619,4.791832096391039,2.6430301715065556,-3.924164169493191,-2.5616943449118823,-0.7447689147454104,-6.572160600994166,-6.81991644271977,-9.63322749106453,0.0,-0.8438578021759439,-0.18070597286463436,-0.391027157074774,-0.07181327602009972
DS order-1.5 block Gaussian,20,0,3,21.637338955071755,-5187.199776458898,29889.091584272704,22004.483182573364,10.82106199383307,0.05599999999999994,1,0,0.11,0,13.65138473205002,0.38407797136027116,14.839086563039057,-0.01,1.7248234598873247,0.5,1.747924624365952,4.879127934309459,-2.5541692781763503,4.546388249440868,4.701407369309212,2.5333557389845254,-3.9409083164418113,-2.6651679412051266,-0.8537347892985139,-6.678906490908166,-6.915453455375629,-9.686431039687763,0.24924276938040363,0.10624120773765497,0.2260092326357733,0.184264425860275,0.23424236438589316,2.613840962057145,-0.9569096965889833,2.6972646834889518,-1.0,0.545124703151709,-0.6931471805599453,1.747924624365952,4.879127934309459,-2.5541692781763503,4.546388249440868,4.701407369309212,2.5333557389845254,-3.9409083164418113,-2.6651679412051266,-0.8537347892985139,-6.678906490908166,-6.915453455375629,-9.686431039687763,0.0,-0.8527153452381836,-0.09785154810572873,-0.3020555758742942,-0.062071074331712384
DS order-1.5 block Gaussian,20,0,4,26.455982872052118,-4906.630919498315,30400.656875104603,2030.5336608762673,2.7097031640765943,0.07799999999999996,1,0,0.11,0,14.002692145890268,0.38286953392189194,14.827054308075494,-0.01,1.903273190174643,0.5,1.6588196345196022,4.805488179861414,-2.6623574318767376,4.443480981193186,4.604605006764858,2.423345129025933,-3.9859805728268767,-2.771147437631892,-0.9632784502823807,-6.78448709259627,-7.01399053191056,-9.76244797161224,0.24206273764834607,0.10235672502273303,0.23450305612806568,0.1920724336907193,0.22900504751013584,2.639249607263746,-0.9600609903349148,2.6964535058116383,-1.0,0.6435751356430992,-0.6931471805599453,1.6588196345196022,4.805488179861414,-2.6623574318767376,4.443480981193186,4.604605006764858,2.423345129025933,-3.9859805728268767,-2.771147437631892,-0.9632784502823807,-6.78448709259627,-7.01399053191056,-9.76244797161224,0.0,-0.8607329229569478,-0.03172831870841691,-0.23132437934949246,-0.05545289419858684
DS order-1.5 block Gaussian,20,0,5,31.274057393078692,-4711.051236033552,30621.67972223047,2776.4083049000983,1.463442454241512,0.118,1,0,0.11,0,14.720994248409694,0.37193936770849817,15.127834250582229,-0.01,2.0547005922980066,0.5,1.573972668055025,4.733333826054927,-2.7367236950026963,4.372754320478891,4.533475658264777,2.33633682888845,-4.0529576917128765,-2.8461105078614564,-1.0356862096398283,-6.851795646439907,-7.077899844761804,-9.847305281409367,0.2429573119173688,0.10655082352871552,0.22402808956739037,0.18399968974431608,0.24246408524220922,2.689274655069305,-0.989024428024228,2.7165363748301257,-1.0,0.7201301401547473,-0.6931471805599453,1.573972668055025,4.733333826054927,-2.7367236950026963,4.372754320478891,4.533475658264777,2.33633682888845,-4.0529576917128765,-2.8461105078614564,-1.0356862096398283,-6.851795646439907,-7.077899844761804,-9.847305281409367,0.0,-0.8242636692365328,-0.08111431293907392,-0.27795168535126163,-0.00203215947127329
DS order-1.5 block Gaussian,20,0,6,36.091827776050195,-4518.02558826075,31087.058502726028,4371.290798147313,9.217551680048336,0.16899999999999993,1,0,0.11,0,15.761741578044859,0.3526838881487907,15.358069463585121,-0.009550945041832494,2.2421991726378563,0.5,1.5213084182733425,4.700684036812061,-2.8156205855706316,4.289452079297274,4.449477080433181,2.2419378756633495,-4.018957188383533,-2.916579210690639,-1.1167141758293881,-6.926543058860302,-7.154560103586675,-9.80596563804819,0.24609916845612487,0.10811293311827483,0.22069800531265438,0.1789907246568212,0.24609916845612487,2.757585584545491,-1.0421831242443182,2.731641033855873,-0.9550945041832495,0.8074571577415948,-0.6931471805599453,1.5213084182733425,4.700684036812061,-2.8156205855706316,4.289452079297274,4.449477080433181,2.2419378756633495,-4.018957188383533,-2.916579210690639,-1.1167141758293881,-6.926543058860302,-7.154560103586675,-9.80596563804819,0.0,-0.8225582206992811,-0.10893930328670834,-0.31840059156665695,0.0
DS order-1.5 block Gaussian,20,0,7,40.911050762981176,-4417.97559237889,31117.54524632018,8070.093658281637,4.478794242705313,0.22199999999999998,1,0,0.11,0,16.24599769178168,0.3478308290234877,15.819169002540177,-0.008995870200791747,2.4462485130338787,0.5,1.4939188500616654,4.68955730475937,-2.891193691963801,4.206848446014686,4.366993450124018,2.1571032190242487,-3.965231899981033,-2.9852109068160555,-1.2026256466581027,-7.005910287549458,-7.231873767916434,-9.741308137945307,0.2486360378748986,0.10738046070311964,0.21945590217673355,0.17589156137034972,0.2486360378748986,2.7878465825495744,-1.0560390408997211,2.7612224326754102,-0.8995870200791747,0.8945556318726259,-0.6931471805599453,1.4939188500616654,4.68955730475937,-2.891193691963801,4.206848446014686,4.366993450124018,2.1571032190242487,-3.965231899981033,-2.9852109068160555,-1.2026256466581027,-7.005910287549458,-7.231873767916434,-9.741308137945307,0.0,-0.8396118964795705,-0.12483882077757089,-0.3461224552891074,0.0
DS order-1.5 block Gaussian,20,0,8,45.73118304100353,-4351.815052206757,31143.87551324885,3233.981238096927,2.2739075617463245,0.267,1,0,0.11,0,17.067539432349147,0.3351092035986962,16.25672840177154,-0.008493040765638928,2.6482416816739582,0.5,1.4792109040025474,4.688888798820902,-2.9630200017677266,4.12791125494681,4.290675327888339,2.0866469326039874,-3.907584261908347,-3.0487319900283745,-1.284793434915349,-7.081873112669331,-7.3057999816910275,-9.67519722884338,0.2523403311857569,0.11192296968695206,0.21333569853553996,0.17006066940599426,0.2523403311857569,2.837178380684026,-1.0932988193856672,2.7885068785720586,-0.8493040765638928,0.9738959034242877,-0.6931471805599453,1.4792109040025474,4.688888798820902,-2.9630200017677266,4.12791125494681,4.290675327888339,2.0866469326039874,-3.907584261908347,-3.0487319900283745,-1.284793434915349,-7.081873112669331,-7.3057999816910275,-9.67519722884338,0.0,-0.8129678329370057,-0.16791172244765823,-0.394623444714212,0.0
DS order-1.5 block Gaussian,20,0,9,50.55247774801683,-4308.404113432925,31143.622487650144,3960.0807073893843,2.621207447670144,0.30699999999999994,1,0,0.11,0,17.45961671763643,0.33178300845537745,16.367586918774975,-0.0078648720401969,2.854633334836117,0.5,1.5004836240633033,4.703725818722368,-3.03960150278048,4.044045471949034,4.21322879916241,2.044189851577654,-3.8343752844861605,-3.1129664332487086,-1.3720214350804354,-7.1642451777185325,-7.384640947515405,-9.597335932412484,0.25463535185549785,0.11306682137268019,0.2105547740457655,0.16710770087055862,0.25463535185549785,2.859890598145102,-1.1032741127378713,2.795302971768068,-0.78648720401969,1.0489434057310407,-0.6931471805599453,1.5004836240633033,4.703725818722368,-3.03960150278048,4.044045471949034,4.21322879916241,2.044189851577654,-3.8343752844861605,-3.1129664332487086,-1.3720214350804354,-7.1642451777185325,-7.384640947515405,-9.597335932412484,0.0,-0.8118535454982988,-0.19008670050210208,-0.42119400907876947,0.0
