method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,complete_pseudologlik,score_norm,minimum_ess,maximum_invalid_fraction,unique_initial_ancestors,backward_fallbacks,accepted_step_size,backtrack_count,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,0,7.167191966087557,-6216.69016100862,28095.592907584356,21624.582477436918,77.26702403604844,0.0040000000000000036,1,0,0.22,0,12.204439319925953,0.40694085741223185,15.776105071350697,-0.009654575819763804,1.285275956517952,0.4046354317852725,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.30016229191247606,0.12847598067816407,0.16178485054093505,0.1308026974351881,0.27877417943323657,2.501799764233874,-0.899087417582029,2.7584964580403506,-0.9654575819763804,0.25097344744528827,-0.904768785701927,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.0,-0.8485813353537146,-0.6180559319568264,-0.8306332400209862,-0.07392124005080869
DS order-1.5 block Gaussian,20,0,1,11.986805009073578,-5279.0144544571485,29196.864384795164,23992.53272491667,6.76694240908692,0.025000000000000022,1,0,0.22,0,15.207667845852441,0.3265776877495221,12.660620878794058,-0.01,1.6015524476669065,0.5,1.8319699929210755,4.937343479024259,-2.4494251412249763,4.642077693006544,4.780225619477938,2.6420006306227344,-3.9794382189760604,-2.572750470500724,-0.7465467817751761,-6.572280410028914,-6.830965769657549,-9.641105982176331,0.258378541783586,0.11059162821957202,0.21623586734145628,0.1748262247247579,0.23996773793062773,2.7217997641961977,-1.119087417529247,2.5384964580722555,-1.0,0.4709734386203812,-0.6931471805599453,1.8319699929210755,4.937343479024259,-2.4494251412249763,4.642077693006544,4.780225619477938,2.6420006306227344,-3.9794382189760604,-2.572750470500724,-0.7465467817751761,-6.572280410028914,-6.830965769657549,-9.641105982176331,0.0,-0.8485813338210039,-0.17805593548497511,-0.39063324682902223,-0.07392123680998414
DS order-1.5 block Gaussian,20,0,2,16.80604482907802,-4630.545900106495,30451.288137091124,40012.48437443477,5.2139187700957805,0.07999999999999996,1,0,0.22,0,18.952306537361242,0.2628994106573523,11.611221135527275,-0.01,1.9077876842844232,0.5,1.6450118172153505,4.7940191518625275,-2.668274822110193,4.448974372316512,4.604010960025903,2.4219545778923304,-4.090198505786206,-2.774253150747978,-0.966764057543662,-6.7779375940821485,-7.009499891182523,-9.830192286879074,0.21623213490181098,0.09212629672731164,0.2672939529633562,0.2235009919941747,0.2008466234133465,2.941925641132668,-1.3359837889477404,2.4519719698107894,-1.0,0.6459442902539058,-0.6931471805599453,1.6450118172153505,4.7940191518625275,-2.668274822110193,4.448974372316512,4.604010960025903,2.4219545778923304,-4.090198505786206,-2.774253150747978,-0.966764057543662,-6.7779375940821485,-7.009499891182523,-9.830192286879074,-0.21199647100186045,-1.0651885740824987,0.0,-0.17893314773392002,-0.28580745105085875
DS order-1.5 block Gaussian,20,0,3,21.62574971804861,-4626.792046534564,30629.022218342852,9698.753303340352,1.10029024137013,0.17899999999999994,1,0,0.22,0,23.089431290735682,0.21568975222641534,9.97105916732253,-0.01,2.284708410294573,0.5,1.5560288986417377,4.757342994990672,-2.850874485076573,4.258903071374575,4.428307839484132,2.2612185492867276,-4.005611768554206,-2.907061017566615,-1.1773119267835874,-6.981288416708101,-7.1854670312465005,-9.762449423328608,0.18493111998360506,0.07855046439026613,0.2822255006280154,0.2822255006280154,0.17206741437009804,3.1393749929520203,-1.53391423609711,2.299686813769731,-1.0,0.8262384058289053,-0.6931471805599453,1.5560288986417377,4.757342994990672,-2.850874485076573,4.258903071374575,4.428307839484132,2.2612185492867276,-4.005611768554206,-2.907061017566615,-1.1773119267835874,-6.981288416708101,-7.1854670312465005,-9.762449423328608,-0.42272296767193707,-1.2789651222892768,0.0,0.0,-0.494820054971712
DS order-1.5 block Gaussian,20,0,4,26.44452259107493,-5306.051708916724,30234.035355873235,59391.370582472,1.0,0.261,1,0,0.22,0,28.041719465373948,0.17570201630215548,9.646595075987461,-0.00877933839381078,2.7384776335620313,0.5,1.6566173276281417,4.873978787953169,-2.9354414246862013,4.064892823347436,4.239067266112171,2.3135286649318174,-3.8704033842911945,-2.8174055550824733,-1.39196347441221,-7.179090678942248,-7.362571935605329,-9.62970895211575,0.1698418906567417,0.07328182293069326,0.2906080329431932,0.2906080329431932,0.1756602205261785,3.3336933821612424,-1.7389658080316228,2.2666050112209724,-0.877933839381078,1.0074021578035133,-0.6931471805599453,1.6566173276281417,4.873978787953169,-2.9354414246862013,4.064892823347436,4.239067266112171,2.3135286649318174,-3.8704033842911945,-2.8174055550824733,-1.39196347441221,-7.179090678942248,-7.362571935605329,-9.62970895211575,-0.5371074440461845,-1.3776627970725424,0.0,0.0,-0.5034238294635679
DS order-1.5 block Gaussian,20,0,5,31.262048228061758,-8005.997352395028,28425.822737238228,71050.7536111175,1.0000000008131877,0.28900000000000003,1,0,0.22,0,34.06180673947761,0.14292559224856757,8.861488309757444,-0.00746477433140541,3.30594285193402,0.5,1.7742178118865317,5.003833592616083,-2.9532797401461623,3.905434677081912,4.10675921610184,2.3942085057584093,-3.7270370861319733,-2.710299385928295,-1.5702369144445083,-7.34527911123618,-7.49952728001691,-9.480957486825696,0.16597889773346094,0.0720786527226565,0.28941354315554024,0.2911286425724406,0.18140026381590169,3.5281767196138536,-1.945431118069006,2.1817147312950618,-0.7464774331405409,1.1957217130830669,-0.6931471805599453,1.7742178118865317,5.003833592616083,-2.9532797401461623,3.905434677081912,4.10675921610184,2.3942085057584093,-3.7270370861319733,-2.710299385928295,-1.5702369144445083,-7.34527911123618,-7.49952728001691,-9.480957486825696,-0.5619045819944415,-1.396007318474392,-0.005908629721814686,0.0,-0.47305924817029993
DS order-1.5 block Gaussian,20,0,6,36.082122851046734,-15394.004947931127,21309.247922238985,110817.18949918084,1.0,0.29999999999999993,1,0,0.22,0,40.0,0.11786630991549667,8.819410308745645,-0.006003502958352192,4.007813236738909,0.5,1.9183968696097131,5.150087317611772,-2.9063158724130256,3.7936948831727255,4.0744917992266325,2.521936037364007,-3.569399970566488,-2.5821443469825143,-1.6992786364620704,-7.472709070682472,-7.58803212635862,-9.309728727724593,0.16267046308262673,0.07125158004820517,0.2867280103502366,0.2914603642670729,0.18788958225185876,3.6888794541139363,-2.1382042636263785,2.176955009364715,-0.6003502958352191,1.388245765076828,-0.6931471805599453,1.9183968696097131,5.150087317611772,-2.9063158724130256,3.7936948831727255,4.0744917992266325,2.521936037364007,-3.569399970566488,-2.5821443469825143,-1.6992786364620704,-7.472709070682472,-7.58803212635862,-9.309728727724593,-0.5831775693706202,-1.4086870298879877,-0.016369957625236627,0.0,-0.43904956306854837
DS order-1.5 block Gaussian,20,0,7,40.89991859905422,-8905.815939771675,26085.46279964971,53006.17026822581,1.0000000000002274,0.366,1,0,0.22,0,40.0,0.09633363222217235,8.901738808126312,-0.0043384616889232605,4.817261984450249,0.5,2.08448710094779,5.306754996025329,-2.815913235087233,3.732827802004257,4.129884786065297,2.678340666076469,-3.4030025030357685,-2.4426267573726026,-1.779214894816746,-7.554583404059105,-7.616780622383662,-9.123431045832426,0.157654459521789,0.0696879283845263,0.28840679360735266,0.2923355226419718,0.19191529584436023,3.6888794541139363,-2.3399377768903196,2.186246629355115,-0.4338461688923261,1.5722057136406458,-0.6931471805599453,2.08448710094779,5.306754996025329,-2.815913235087233,3.732827802004257,4.129884786065297,2.678340666076469,-3.4030025030357685,-2.4426267573726026,-1.779214894816746,-7.554583404059105,-7.616780622383662,-9.123431045832426,-0.617496519684589,-1.4338750839017265,-0.013530231428342922,0.0,-0.4208480855516833
DS order-1.5 block Gaussian,20,0,8,45.71864907303825,-6618.572146851136,27046.03997979608,103664.20533276566,1.0002045410065776,0.44599999999999995,1,0,0.22,0,40.0,0.08027156170776245,9.410878854982567,-0.002601932038131378,4.999999999999999,0.5,2.2665278192432012,5.478830561311738,-2.6841685530743096,3.7381151142314675,4.239965945240177,2.8541389925731444,-3.230589236512287,-2.291798113162866,-1.7993025660006519,-7.581424864213776,-7.589391336010891,-8.928115518916035,0.15121104346513328,0.06779253398862721,0.29305699064219154,0.2937465537453485,0.19419287815869957,3.6888794541139363,-2.522339871343814,2.2418663450897873,-0.2601932038131378,1.6094379124341003,-0.6931471805599453,2.2665278192432012,5.478830561311738,-2.6841685530743096,3.7381151142314675,4.239965945240177,2.8541389925731444,-3.230589236512287,-2.291798113162866,-1.7993025660006519,-7.581424864213776,-7.589391336010891,-8.928115518916035,-0.6640408335900267,-1.4662652627377613,-0.0023502360446139743,0.0,-0.4138654509893009
DS order-1.5 block Gaussian,20,0,9,50.53778349305503,-5627.314466558006,26835.5126028512,43849.12398454863,1.0000032890607293,0.483,1,0,0.22,0,40.0,0.07080755106407972,10.229491767044268,-0.001107731964946628,4.999999999999999,0.5,2.4443570035168576,5.643979902115047,-2.5445763793131775,3.761709321922782,4.357855442656838,3.0276353167393,-3.070802276837755,-2.1493782496449807,-1.7976275813418297,-7.587678704657277,-7.5491354181607795,-8.745670441321986,0.1493953230892611,0.06794205358133096,0.2884859368292454,0.29365412290267645,0.2005225635974861,3.6888794541139363,-2.647789630522084,2.325274898088577,-0.1107731964946628,1.6094379124341003,-0.6931471805599453,2.4443570035168576,5.643979902115047,-2.5445763793131775,3.761709321922782,4.357855442656838,3.0276353167393,-3.070802276837755,-2.1493782496449807,-1.7976275813418297,-7.587678704657277,-7.5491354181607795,-8.745670441321986,-0.6758066544776753,-1.4637474333915386,-0.017756283128774017,0.0,-0.3814758450023062
