method,inference_nstep,evaluation_nstep,start,iteration,elapsed_seconds,pseudo_loglik,euler20_loglik,euler20_se,eval_particles,eval_replicates,evaluation_seed,evaluation_status
DS order-1.5 block Gaussian,20,20,0,0,250.10737211164087,-14138.785570830038,-6827.173388171176,,5000,1,32631470,ok
DS order-1.5 block Gaussian,20,20,0,1,253.3577004505787,-8909.359689485353,-5729.000737520871,,5000,1,32631471,ok
DS order-1.5 block Gaussian,20,20,0,2,256.60917522152886,-6606.27506651353,-5250.541631900352,,5000,1,32631472,ok
DS order-1.5 block Gaussian,20,20,0,3,259.8603215785697,-5721.138165442092,-5021.839164319211,,5000,1,32631473,ok
DS order-1.5 block Gaussian,20,20,0,4,263.1123479255475,-5283.181098615279,-4921.830251584053,,5000,1,32631474,ok
DS order-1.5 block Gaussian,20,20,0,5,266.36318060569465,-5150.027934151993,-4850.40797661169,,5000,1,32631475,ok
