method,inference_nstep,start,start_type,particles,iterations_requested,updates_completed,termination_reason,elapsed_seconds,initial_pseudo_loglik,final_pseudo_loglik,minimum_ess,maximum_invalid_fraction,maximum_backward_fallbacks,total_backtracks,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,global-box,100,5000,106,time-budget,401.7426585810026,-6230.911766319752,-3940.986042694044,1.0,0.63,0,42,14.16338890901116,0.37835485665475116,6.185667134357226,0.0,2.191730107929669,0.28478792090545085,1.061289719562915,5.301911095335433,-3.340495906207243,3.1297850033565076,3.8056183542334905,3.400609638386587,-3.420428469596726,-4.4201142958794195,-4.515057010703992,-9.006130131068295,-8.230928640170168,-7.58779662401186,0.16466766034171368,0.13987986787169934,0.20291461230551466,0.20947805362705907,0.28305980585401325,2.6506603893632086,-0.9719227495165623,1.822234863302845,0.0,0.7846912355606537,-1.2560105128948396,1.061289719562915,5.301911095335433,-3.340495906207243,3.1297850033565076,3.8056183542334905,3.400609638386587,-3.420428469596726,-4.4201142958794195,-4.515057010703992,-9.006130131068295,-8.230928640170168,-7.58779662401186,-0.541728940457199,-0.7048742358111425,-0.3328729419069473,-0.3010392255045073,0.0
