method,inference_nstep,evaluation_nstep,start,iteration,elapsed_seconds,pseudo_loglik,euler20_loglik,euler20_se,eval_particles,eval_replicates,evaluation_seed,evaluation_status
DS order-1.5 block Gaussian,20,20,1,6,97.43550409201998,-4647.143784193516,-4473.883612856756,,5000,1,32632473,ok
DS order-1.5 block Gaussian,20,20,1,7,111.01799457101151,-4521.455330784648,-4405.391963381308,,5000,1,32632474,ok
DS order-1.5 block Gaussian,20,20,1,8,124.60731575998943,-4447.927057039739,-4343.9979602949725,,5000,1,32632475,ok
DS order-1.5 block Gaussian,20,20,1,9,138.39592000108678,-4409.837886824736,-4292.109221867838,,5000,1,32632476,ok
DS order-1.5 block Gaussian,20,20,1,10,156.56990224507172,-4354.926695942971,-4246.840695001001,,5000,1,32632477,ok
DS order-1.5 block Gaussian,20,20,1,11,170.1506828010315,-4319.166122119603,-4222.128548348218,,5000,1,32632478,ok
DS order-1.5 block Gaussian,20,20,1,12,183.74083399306983,-4306.402611619741,-4211.77308136118,,5000,1,32632479,ok
DS order-1.5 block Gaussian,20,20,1,13,197.32231673202477,-4293.105472569426,-4206.228328591211,,5000,1,32632480,ok
DS order-1.5 block Gaussian,20,20,1,14,210.91316398105118,-4294.485142422327,-4192.804056340333,,5000,1,32632481,ok
DS order-1.5 block Gaussian,20,20,1,15,224.49556314502843,-4259.012528139563,-4173.690954237019,,5000,1,32632482,ok
DS order-1.5 block Gaussian,20,20,1,16,238.0846308420878,-4232.8634950859,-4150.015202533927,,5000,1,32632483,ok
DS order-1.5 block Gaussian,20,20,1,17,251.6661533380393,-4231.1394006841,-4124.134427552333,,5000,1,32632484,ok
DS order-1.5 block Gaussian,20,20,1,18,265.2571893830318,-4246.59154869243,-4103.60006438785,,5000,1,32632485,ok
DS order-1.5 block Gaussian,20,20,1,19,279.14109941606876,-4272.26462667405,-4090.8648827124307,,5000,1,32632486,ok
DS order-1.5 block Gaussian,20,20,1,20,297.65394608106,-4285.3420920410435,-4083.13005810568,,5000,1,32632487,ok
DS order-1.5 block Gaussian,20,20,1,21,311.2336008490529,-4324.4117458517985,-4077.926455091697,,5000,1,32632488,ok
DS order-1.5 block Gaussian,20,20,1,22,324.8211058990564,-4339.9303827705435,-4064.122824404929,,5000,1,32632489,ok
DS order-1.5 block Gaussian,20,20,1,23,338.4029042740585,-4343.187507876337,-4053.861148684407,,5000,1,32632490,ok
DS order-1.5 block Gaussian,20,20,1,24,351.9915853970451,-4301.394954021509,-4043.9155022614605,,5000,1,32632491,ok
DS order-1.5 block Gaussian,20,20,1,25,365.5715812020935,-4273.695821378071,-4035.3313230358976,,5000,1,32632492,ok
DS order-1.5 block Gaussian,20,20,1,26,379.1621222590329,-4238.3744708924005,-4029.2475386782335,,5000,1,32632493,ok
DS order-1.5 block Gaussian,20,20,1,27,392.7428007940762,-4203.459561915028,-4013.8744397371024,,5000,1,32632494,ok
DS order-1.5 block Gaussian,20,20,1,28,406.330580759095,-4182.0241010755635,-4007.627353732883,,5000,1,32632495,ok
DS order-1.5 block Gaussian,20,20,1,29,420.10226113104727,-4177.347536135606,-4001.763824549879,,5000,1,32632496,ok
DS order-1.5 block Gaussian,20,20,1,30,438.68241261609364,-4185.64503121827,-3999.7576089235736,,5000,1,32632497,ok
DS order-1.5 block Gaussian,20,20,1,31,452.3257524650544,-4203.490559562716,-4000.6569697156206,,5000,1,32632498,ok
DS order-1.5 block Gaussian,20,20,1,32,465.9160127590876,-4211.728362165544,-4002.488777681868,,5000,1,32632499,ok
DS order-1.5 block Gaussian,20,20,1,33,479.4982956290478,-4231.222280138267,-4005.326065940518,,5000,1,32632500,ok
DS order-1.5 block Gaussian,20,20,1,34,493.08842544199433,-4256.045222551752,-4011.1808455509017,,5000,1,32632501,ok
DS order-1.5 block Gaussian,20,20,1,35,506.6711478990037,-4286.194790273805,-4020.7612933448395,,5000,1,32632502,ok
DS order-1.5 block Gaussian,20,20,1,36,520.2599069380667,-4314.54360114912,-4030.8878700630617,,5000,1,32632503,ok
DS order-1.5 block Gaussian,20,20,1,37,533.8444156730548,-4345.961681487497,-4043.475340352903,,5000,1,32632504,ok
DS order-1.5 block Gaussian,20,20,1,38,547.4252420980483,-4402.9292441037705,-4062.8336048016845,,5000,1,32632505,ok
DS order-1.5 block Gaussian,20,20,1,39,561.2065721910913,-4432.079225361849,-4083.088850901823,,5000,1,32632506,ok
DS order-1.5 block Gaussian,20,20,1,40,592.8678435370093,-4195.050743127718,-3999.6676023002933,,5000,1,32632507,ok
DS order-1.5 block Gaussian,20,20,1,41,606.4525410920614,-4179.510187722633,-4002.243825702277,,5000,1,32632508,ok
DS order-1.5 block Gaussian,20,20,1,42,620.0493463020539,-4277.2803917020265,-4036.1938042414104,,5000,1,32632509,ok
DS order-1.5 block Gaussian,20,20,1,43,633.6369978680741,-4441.653624319327,-4097.311718257161,,5000,1,32632510,ok
DS order-1.5 block Gaussian,20,20,1,44,647.2328333390178,-4650.762787716784,-4200.5070256803565,,5000,1,32632511,ok
DS order-1.5 block Gaussian,20,20,1,45,660.8188056660583,-4513.324828037936,-4178.710567656363,,5000,1,32632512,ok
DS order-1.5 block Gaussian,20,20,1,46,674.4144797630142,-4636.471796024802,-4247.28088117506,,5000,1,32632513,ok
DS order-1.5 block Gaussian,20,20,1,47,687.998339913087,-4823.371696346015,-4350.36412213534,,5000,1,32632514,ok
DS order-1.5 block Gaussian,20,20,1,48,701.5911823990755,-5232.97283970128,-4561.607145637601,,5000,1,32632515,ok
DS order-1.5 block Gaussian,20,20,1,49,715.1910510830348,-5658.467158891644,-4727.258850207823,,5000,1,32632516,ok
DS order-1.5 block Gaussian,20,20,1,50,746.1377168950858,-4181.026776515995,-4000.0641080956825,,5000,1,32632517,ok
DS order-1.5 block Gaussian,20,20,1,51,759.7284281150205,-4172.141070432081,-3990.940036247499,,5000,1,32632518,ok
DS order-1.5 block Gaussian,20,20,1,52,773.3248777290573,-4167.79853295351,-4005.2013180312524,,5000,1,32632519,ok
DS order-1.5 block Gaussian,20,20,1,53,786.9200338739902,-4168.640004776571,-4052.0527533405725,,5000,1,32632520,ok
DS order-1.5 block Gaussian,20,20,1,54,800.5153619500343,-4213.583452802079,-4130.209065355495,,5000,1,32632521,ok
DS order-1.5 block Gaussian,20,20,2,0,15.95962667092681,-31773.453514254434,-8479.481174768278,,5000,1,32633464,ok
DS order-1.5 block Gaussian,20,20,2,1,29.541561418911442,-14500.782231765692,-6844.924448733433,,5000,1,32633465,ok
DS order-1.5 block Gaussian,20,20,2,2,43.119242224958725,-8919.789700792297,-5840.210636679591,,5000,1,32633466,ok
DS order-1.5 block Gaussian,20,20,2,3,56.70034151489381,-6571.522779249295,-5464.682513507765,,5000,1,32633467,ok
DS order-1.5 block Gaussian,20,20,2,4,70.28882965189405,-5693.249578715513,-5261.865621525304,,5000,1,32633468,ok
DS order-1.5 block Gaussian,20,20,2,5,83.87438263790682,-5378.9061299729065,-5151.577217554654,,5000,1,32633469,ok
DS order-1.5 block Gaussian,20,20,2,6,97.46334117196966,-5251.678706371773,-5043.39863041915,,5000,1,32633470,ok
DS order-1.5 block Gaussian,20,20,2,7,111.05056994990446,-5124.082933611106,-4947.5902545844065,,5000,1,32633471,ok
DS order-1.5 block Gaussian,20,20,2,8,124.64052732696291,-5068.624899257487,-4866.129927608312,,5000,1,32633472,ok
DS order-1.5 block Gaussian,20,20,2,9,138.45227936492302,-5031.767752770047,-4825.464496790288,,5000,1,32633473,ok
DS order-1.5 block Gaussian,20,20,2,10,156.6064989499282,-5033.9888952810625,-4804.089178346925,,5000,1,32633474,ok
DS order-1.5 block Gaussian,20,20,2,11,170.1919661728898,-5022.375382948423,-4787.384755152215,,5000,1,32633475,ok
DS order-1.5 block Gaussian,20,20,2,12,183.78220573090948,-5002.771153859456,-4770.655800081326,,5000,1,32633476,ok
DS order-1.5 block Gaussian,20,20,2,13,197.36762814992107,-4996.15165415202,-4750.852768907319,,5000,1,32633477,ok
DS order-1.5 block Gaussian,20,20,2,14,210.9582697409205,-4963.785332848038,-4730.617463766773,,5000,1,32633478,ok
DS order-1.5 block Gaussian,20,20,2,15,224.54570591798984,-4928.184210660457,-4702.544972595055,,5000,1,32633479,ok
DS order-1.5 block Gaussian,20,20,2,16,238.13510102499276,-4857.192696252159,-4667.945030630127,,5000,1,32633480,ok
DS order-1.5 block Gaussian,20,20,2,17,251.72114647796843,-4796.68708661556,-4635.338536728511,,5000,1,32633481,ok
DS order-1.5 block Gaussian,20,20,2,18,265.3121233439306,-4741.197939515925,-4602.717863619511,,5000,1,32633482,ok
DS order-1.5 block Gaussian,20,20,2,19,279.23092963790987,-4697.260898292991,-4580.329237112791,,5000,1,32633483,ok
DS order-1.5 block Gaussian,20,20,2,20,297.72068081691395,-4650.653907323024,-4555.858530135957,,5000,1,32633484,ok
DS order-1.5 block Gaussian,20,20,2,21,311.3134630639106,-4631.218487553581,-4538.691335732819,,5000,1,32633485,ok
DS order-1.5 block Gaussian,20,20,2,22,324.9067792169517,-4597.6173889964575,-4520.806255119331,,5000,1,32633486,ok
DS order-1.5 block Gaussian,20,20,2,23,338.4994589909911,-4566.263648116383,-4501.5349541307905,,5000,1,32633487,ok
DS order-1.5 block Gaussian,20,20,2,24,352.0928916189587,-4540.466419792352,-4484.710101578622,,5000,1,32633488,ok
DS order-1.5 block Gaussian,20,20,2,25,365.6841891249642,-4519.050102670626,-4474.097990979113,,5000,1,32633489,ok
DS order-1.5 block Gaussian,20,20,2,26,379.2835594159551,-4512.264233881315,-4461.963471136726,,5000,1,32633490,ok
DS order-1.5 block Gaussian,20,20,2,27,392.88077896193136,-4499.342758093664,-4452.193920159807,,5000,1,32633491,ok
DS order-1.5 block Gaussian,20,20,2,28,406.47491722891573,-4499.35254552791,-4442.753616653402,,5000,1,32633492,ok
DS order-1.5 block Gaussian,20,20,2,29,420.32019378989935,-4468.245438234484,-4433.862784210272,,5000,1,32633493,ok
DS order-1.5 block Gaussian,20,20,2,30,438.8866268519778,-4464.449683491817,-4424.924147520308,,5000,1,32633494,ok
DS order-1.5 block Gaussian,20,20,2,31,452.50784364296123,-4478.311803243912,-4420.697281817392,,5000,1,32633495,ok
DS order-1.5 block Gaussian,20,20,2,32,466.1122346139746,-4484.4641322827465,-4414.656992714217,,5000,1,32633496,ok
DS order-1.5 block Gaussian,20,20,2,33,479.71349094691686,-4486.57296054482,-4408.292579441659,,5000,1,32633497,ok
DS order-1.5 block Gaussian,20,20,2,34,493.3185390809085,-4505.476820055155,-4407.171865064593,,5000,1,32633498,ok
DS order-1.5 block Gaussian,20,20,2,35,506.91881919896696,-4524.0702057891995,-4403.6351403276785,,5000,1,32633499,ok
DS order-1.5 block Gaussian,20,20,2,36,520.5117863880005,-4533.923786266715,-4404.317986066409,,5000,1,32633500,ok
DS order-1.5 block Gaussian,20,20,2,37,534.1079352929955,-4561.38207524062,-4403.299172420681,,5000,1,32633501,ok
DS order-1.5 block Gaussian,20,20,2,38,547.6996545239817,-4576.72938442928,-4407.346039805432,,5000,1,32633502,ok
DS order-1.5 block Gaussian,20,20,2,39,561.6072251859587,-4614.922989765398,-4403.468131644726,,5000,1,32633503,ok
DS order-1.5 block Gaussian,20,20,2,40,593.1946050439728,-4473.130550554557,-4426.759794037108,,5000,1,32633504,ok
DS order-1.5 block Gaussian,20,20,2,41,606.7777898189379,-4455.149767217505,-4412.161812268624,,5000,1,32633505,ok
DS order-1.5 block Gaussian,20,20,2,42,620.3661720498931,-4432.3218068951555,-4393.7188557043855,,5000,1,32633506,ok
DS order-1.5 block Gaussian,20,20,2,43,633.9556166259572,-4416.875200897989,-4368.046441785871,,5000,1,32633507,ok
DS order-1.5 block Gaussian,20,20,2,44,647.5467924519908,-4380.962502054303,-4338.643860063371,,5000,1,32633508,ok
DS order-1.5 block Gaussian,20,20,2,45,661.1345390259521,-4356.48955960935,-4308.6048911286625,,5000,1,32633509,ok
DS order-1.5 block Gaussian,20,20,2,46,674.7299795479048,-4337.553032595495,-4288.346963390964,,5000,1,32633510,ok
DS order-1.5 block Gaussian,20,20,2,47,688.3171299429378,-4302.324892842696,-4255.723932291614,,5000,1,32633511,ok
DS order-1.5 block Gaussian,20,20,2,48,701.948094050982,-4273.357982979873,-4224.7171534218205,,5000,1,32633512,ok
DS order-1.5 block Gaussian,20,20,2,49,715.6594024319202,-4258.5954251456305,-4181.8293233205595,,5000,1,32633513,ok
DS order-1.5 block Gaussian,20,20,2,50,734.3382307399297,-4239.145815631536,-4143.1960161734105,,5000,1,32633514,ok
DS order-1.5 block Gaussian,20,20,2,51,747.9247605189448,-4217.991836707764,-4109.090168785994,,5000,1,32633515,ok
DS order-1.5 block Gaussian,20,20,2,52,761.5105399829336,-4191.968805974756,-4080.096348941086,,5000,1,32633516,ok
DS order-1.5 block Gaussian,20,20,2,53,775.0995543278987,-4176.567471142947,-4058.7328639234465,,5000,1,32633517,ok
DS order-1.5 block Gaussian,20,20,2,54,788.6859811960021,-4171.0080802078855,-4038.2183106693788,,5000,1,32633518,ok
DS order-1.5 block Gaussian,20,20,2,55,802.2834417509148,-4154.089581373883,-4022.2063510611965,,5000,1,32633519,ok
DS order-1.5 block Gaussian,20,20,3,0,15.524218305014074,-7210.996276373793,-7204.746299184661,,5000,1,32634461,ok
DS order-1.5 block Gaussian,20,20,3,1,29.084643114940263,-6811.835743965624,-6830.700830829546,,5000,1,32634462,ok
DS order-1.5 block Gaussian,20,20,3,2,42.650250114966184,-6540.830950284551,-6580.083953112908,,5000,1,32634463,ok
DS order-1.5 block Gaussian,20,20,3,3,56.221463960944675,-6263.442145049328,-6370.907123882084,,5000,1,32634464,ok
DS order-1.5 block Gaussian,20,20,3,4,69.7942229140317,-6007.0607226217235,-6214.796632491204,,5000,1,32634465,ok
DS order-1.5 block Gaussian,20,20,3,5,83.36670104099903,-5696.837439064867,-6016.223580146498,,5000,1,32634466,ok
DS order-1.5 block Gaussian,20,20,3,6,96.93303167296108,-5533.9627500543775,-5780.598003385536,,5000,1,32634467,ok
DS order-1.5 block Gaussian,20,20,3,7,110.49904050398618,-5377.9680450101905,-5402.687017826109,,5000,1,32634468,ok
DS order-1.5 block Gaussian,20,20,3,8,124.0664092679508,-5358.978708454486,-4999.86747251713,,5000,1,32634469,ok
DS order-1.5 block Gaussian,20,20,3,9,137.64059441897552,-5246.372461427543,-4795.331615231396,,5000,1,32634470,ok
DS order-1.5 block Gaussian,20,20,3,10,155.99920275399927,-5106.837210057243,-4645.653835920664,,5000,1,32634471,ok
DS order-1.5 block Gaussian,20,20,3,11,169.56963571393862,-5084.045689881656,-4538.4846413803,,5000,1,32634472,ok
DS order-1.5 block Gaussian,20,20,3,12,183.1449617339531,-5031.348868149096,-4457.414867211789,,5000,1,32634473,ok
DS order-1.5 block Gaussian,20,20,3,13,196.71821414504666,-4950.549950603396,-4377.592324167479,,5000,1,32634474,ok
DS order-1.5 block Gaussian,20,20,3,14,210.2931215040153,-4888.714852798561,-4314.3226181497,,5000,1,32634475,ok
DS order-1.5 block Gaussian,20,20,3,15,223.86582952493336,-4855.729509152978,-4266.32130331627,,5000,1,32634476,ok
DS order-1.5 block Gaussian,20,20,3,16,237.43999506696127,-4785.985319247767,-4227.983219294765,,5000,1,32634477,ok
DS order-1.5 block Gaussian,20,20,3,17,251.0111783039756,-4728.754271680478,-4199.787781010965,,5000,1,32634478,ok
DS order-1.5 block Gaussian,20,20,3,18,264.58572313096374,-4674.3586505615,-4180.158563512497,,5000,1,32634479,ok
DS order-1.5 block Gaussian,20,20,3,19,278.1592222179752,-4640.796540026073,-4162.606868215575,,5000,1,32634480,ok
DS order-1.5 block Gaussian,20,20,3,20,296.99317588296253,-4613.42550856394,-4150.0817439860575,,5000,1,32634481,ok
DS order-1.5 block Gaussian,20,20,3,21,310.57333719194867,-4567.543085044417,-4140.695014338015,,5000,1,32634482,ok
DS order-1.5 block Gaussian,20,20,3,22,324.15433475899044,-4541.709927889671,-4133.002738483254,,5000,1,32634483,ok
DS order-1.5 block Gaussian,20,20,3,23,337.7294779289514,-4513.334343155078,-4127.119079343294,,5000,1,32634484,ok
DS order-1.5 block Gaussian,20,20,3,24,351.3119195760228,-4483.157039769995,-4125.342125934277,,5000,1,32634485,ok
DS order-1.5 block Gaussian,20,20,3,25,364.892102487036,-4474.381758258971,-4123.03154258113,,5000,1,32634486,ok
DS order-1.5 block Gaussian,20,20,3,26,378.46915547701064,-4430.691429440876,-4121.283496099448,,5000,1,32634487,ok
DS order-1.5 block Gaussian,20,20,3,27,392.0504024219699,-4410.214811285901,-4119.366766765703,,5000,1,32634488,ok
DS order-1.5 block Gaussian,20,20,3,28,405.6307333409786,-4378.341641500203,-4116.831900453615,,5000,1,32634489,ok
DS order-1.5 block Gaussian,20,20,3,29,419.21272867301013,-4395.9039202634285,-4115.5532873319835,,5000,1,32634490,ok
DS order-1.5 block Gaussian,20,20,3,30,437.7833040249534,-4335.645440638817,-4118.481610404645,,5000,1,32634491,ok
DS order-1.5 block Gaussian,20,20,3,31,451.6017162959324,-4349.470458895943,-4120.652402998241,,5000,1,32634492,ok
DS order-1.5 block Gaussian,20,20,3,32,465.18553666502703,-4327.372321130989,-4120.723805421391,,5000,1,32634493,ok
DS order-1.5 block Gaussian,20,20,3,33,478.76732137193903,-4322.512044753355,-4122.463990025662,,5000,1,32634494,ok
DS order-1.5 block Gaussian,20,20,3,34,492.35148846404627,-4301.714028403977,-4120.894133330281,,5000,1,32634495,ok
DS order-1.5 block Gaussian,20,20,3,35,505.93373424804304,-4280.042094640861,-4119.462575923749,,5000,1,32634496,ok
DS order-1.5 block Gaussian,20,20,3,36,519.5162631729618,-4276.481638175843,-4118.384969366875,,5000,1,32634497,ok
DS order-1.5 block Gaussian,20,20,3,37,533.1005131419515,-4258.863964692528,-4117.342015251307,,5000,1,32634498,ok
DS order-1.5 block Gaussian,20,20,3,38,546.6804707889678,-4244.963979556726,-4117.774789774239,,5000,1,32634499,ok
DS order-1.5 block Gaussian,20,20,3,39,560.2637912039645,-4249.6620252201055,-4117.771180490954,,5000,1,32634500,ok
DS order-1.5 block Gaussian,20,20,3,40,579.6485621179454,-4244.97675968926,-4118.812203315079,,5000,1,32634501,ok
DS order-1.5 block Gaussian,20,20,3,41,593.5201426970307,-4253.410161138248,-4124.205457485123,,5000,1,32634502,ok
DS order-1.5 block Gaussian,20,20,3,42,607.0809804419987,-4236.868503375172,-4122.28518130593,,5000,1,32634503,ok
DS order-1.5 block Gaussian,20,20,3,43,620.650273534935,-4232.029931547735,-4121.591564008337,,5000,1,32634504,ok
DS order-1.5 block Gaussian,20,20,3,44,634.219147457974,-4214.060075421452,-4120.499908831078,,5000,1,32634505,ok
DS order-1.5 block Gaussian,20,20,3,45,647.7883267590078,-4227.6945872628185,-4121.949604045896,,5000,1,32634506,ok
DS order-1.5 block Gaussian,20,20,3,46,661.3549852559809,-4226.9885656717925,-4121.514812090147,,5000,1,32634507,ok
DS order-1.5 block Gaussian,20,20,3,47,674.9250315859681,-4237.307894957641,-4119.547639203929,,5000,1,32634508,ok
DS order-1.5 block Gaussian,20,20,3,48,688.4891010000138,-4228.786843154874,-4120.465528600012,,5000,1,32634509,ok
DS order-1.5 block Gaussian,20,20,3,49,702.0593345559901,-4208.597786360039,-4117.192589789631,,5000,1,32634510,ok
DS order-1.5 block Gaussian,20,20,3,50,720.1288061729865,-4206.2118721724555,-4115.339922504618,,5000,1,32634511,ok
DS order-1.5 block Gaussian,20,20,3,51,734.4360376759432,-4223.477896287315,-4115.531443708565,,5000,1,32634512,ok
DS order-1.5 block Gaussian,20,20,3,52,748.0008929260075,-4230.559428015367,-4110.980680722501,,5000,1,32634513,ok
DS order-1.5 block Gaussian,20,20,3,53,761.5652473670198,-4214.336113143909,-4108.539512707861,,5000,1,32634514,ok
DS order-1.5 block Gaussian,20,20,3,54,775.1294447029941,-4208.28870275986,-4111.407672376569,,5000,1,32634515,ok
