method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,complete_pseudologlik,score_norm,minimum_ess,maximum_invalid_fraction,unique_initial_ancestors,backward_fallbacks,accepted_step_size,backtrack_count,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,0,16.02166245901026,-6230.911766319752,27986.36244155386,79495.77929180473,11.932585119953316,0.0,1,0,0.1,0,12.204439319925953,0.40694085741223185,15.776105071350697,-0.009654575819763804,1.285275956517952,0.4046354317852725,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.30016229191247606,0.12847598067816407,0.16178485054093505,0.1308026974351881,0.27877417943323657,2.501799764233874,-0.899087417582029,2.7584964580403506,-0.9654575819763804,0.25097344744528827,-0.904768785701927,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.0,-0.8485813353537146,-0.6180559319568264,-0.8306332400209862,-0.07392124005080869
DS order-1.5 block Gaussian,20,0,1,29.564313736977056,-5817.3971112947675,28038.183250023794,16112.996443309934,4.105335077037551,0.030000000000000027,1,0,0.1,0,13.487991407524397,0.3682153147218663,14.274810179621134,-0.01,1.4204496045714103,0.447191311458944,1.9519699938225108,5.057343480116385,-2.3294251399534334,4.76207769005698,4.900225610912212,2.7620006323318576,-3.8594382135474485,-2.4527504666856585,-0.6265467796226742,-6.452280407019915,-6.71096581099194,-9.52110583991392,0.28190084175213825,0.12065969139017052,0.1855824814600764,0.150043026799512,0.2618139585981028,2.6017997642133595,-0.9990874175612725,2.6584964580540924,-1.0,0.350973444436318,-0.8047687860890582,1.9519699938225108,5.057343480116385,-2.3294251399534334,4.76207769005698,4.900225610912212,2.7620006323318576,-3.8594382135474485,-2.4527504666856585,-0.6265467796226742,-6.452280407019915,-6.71096581099194,-9.52110583991392,0.0,-0.8485812687831199,-0.4180559568988583,-0.6306332858170532,-0.07392121426407589
DS order-1.5 block Gaussian,20,0,2,43.10651049297303,-5629.74724175681,28281.682678571793,7277.507212928334,7.348919452746726,0.04999999999999993,1,0,0.1,0,13.151078192219094,0.3752955403948441,13.12901620455285,-0.009852441367809156,1.5517291780870044,0.48966765409156054,1.864378671860048,4.968757518770198,-2.4173776415787454,4.6697358527866175,4.81272333584497,2.6792907350609942,-3.945908682082694,-2.5381473093336346,-0.71163146114084,-6.536924463668475,-6.794745596858309,-9.605044999157741,0.2666815770563588,0.11443426115810156,0.20544962368968847,0.1660013618338754,0.2474331762619757,2.5765037470663628,-0.980041455685959,2.5748247582076553,-0.9852441367809156,0.43936990787908453,-0.7140283749537725,1.864378671860048,4.968757518770198,-2.4173776415787454,4.6697358527866175,4.81272333584497,2.6792907350609942,-3.945908682082694,-2.5381473093336346,-0.71163146114084,-6.536924463668475,-6.794745596858309,-9.605044999157741,0.0,-0.8460548316414723,-0.2608544877096791,-0.47405935925661735,-0.07491480074558449
DS order-1.5 block Gaussian,20,0,3,56.64639000792522,-5405.6230905837865,28780.449987921595,19175.26845823854,4.3304989564743765,0.040000000000000036,1,0,0.1,0,13.48487485272835,0.370189828387796,12.951164562487072,-0.01,1.679058286944798,0.5,1.7749499155997628,4.8813150664925296,-2.5040350742383573,4.587025524559619,4.7315316520161055,2.593259689930689,-4.037184752978385,-2.624506994558829,-0.7970143134582321,-6.621228061003789,-6.8751034697964455,-9.695880938220709,0.24871987026171247,0.10726578883454256,0.22823224192447703,0.1845991858300118,0.23118291314925604,2.6015686760687147,-0.9937393552121189,2.5611857117074814,-1.0,0.5182330927666949,-0.6931471805599453,1.7749499155997628,4.8813150664925296,-2.5040350742383573,4.587025524559619,4.7315316520161055,2.593259689930689,-4.037184752978385,-2.624506994558829,-0.7970143134582321,-6.621228061003789,-6.8751034697964455,-9.695880938220709,0.0,-0.8410174819129819,-0.08596352866612644,-0.29814033252244637,-0.07311801512316085
DS order-1.5 block Gaussian,20,0,4,70.1900431929389,-5217.693616883095,29523.37944894811,66226.58249790715,2.8082761797069438,0.09999999999999998,1,0,0.1,0,13.372560016562666,0.37949199457954486,12.47823539292764,-0.01,1.8284408253053506,0.5,1.6906733268518452,4.802527495381371,-2.5843528447637487,4.503726624677906,4.649217248320242,2.509532107220933,-4.124319250903301,-2.7053684996329856,-0.8802916213039508,-6.705990766269664,-6.960550663325842,-9.789137187449851,0.23852502329084288,0.10259192971619582,0.23800121318517625,0.19539012994962035,0.22549170385816467,2.593204847471725,-0.9689217770210033,2.52398595814663,-1.0,0.6034635956583306,-0.6931471805599453,1.6906733268518452,4.802527495381371,-2.5843528447637487,4.503726624677906,4.649217248320242,2.509532107220933,-4.124319250903301,-2.7053684996329856,-0.8802916213039508,-6.705990766269664,-6.960550663325842,-9.789137187449851,0.0,-0.8437149523770908,-0.002198453208005359,-0.19947599797884347,-0.05619085600319627
DS order-1.5 block Gaussian,20,0,5,83.73225780297071,-4994.220460232547,29948.939237486204,14616.434384801647,2.065506353822758,0.10999999999999999,1,0,0.1,0,13.576373307939942,0.3774579827218429,11.81015660745106,-0.01,1.9828404873789018,0.5,1.6179832693517593,4.736010000318976,-2.654640696991225,4.427450271622607,4.573633914275088,2.4347911808386633,-4.199366041104536,-2.7764044776969827,-0.9554401259808388,-6.784369407106123,-7.044883863936494,-9.871612594976009,0.22856434350861735,0.09842962103568832,0.24222624610183116,0.2117504014191739,0.21902938793468923,2.6083310251923475,-0.9742960205359112,2.468959890701457,-1.0,0.6845304062512021,-0.6931471805599453,1.6179832693517593,4.736010000318976,-2.654640696991225,4.427450271622607,4.573633914275088,2.4347911808386633,-4.199366041104536,-2.7764044776969827,-0.9554401259808388,-6.784369407106123,-7.044883863936494,-9.871612594976009,-0.05805442911360264,-0.9005304051117551,0.0,-0.13446396140338357,-0.10066627835971262
DS order-1.5 block Gaussian,20,0,6,97.27631557395216,-4770.223596674759,30659.225618852517,24463.88511414263,1.3646522683738869,0.17999999999999994,1,0,0.1,0,13.817497641130302,0.37392512505417447,11.016047635715337,-0.01,2.163473680855943,0.5,1.5523864597822994,4.676745452023891,-2.723780338494437,4.346284008880296,4.492102361602617,2.3603816048351955,-4.245590476420206,-2.84393098965471,-1.0321529968090652,-6.8671577438310445,-7.133655914430328,-9.9160808563813,0.2171946481151003,0.09348917760342385,0.24713614904344078,0.23269731421067077,0.20948271102736432,2.6259357340091674,-0.9836997020002861,2.3993530856467915,-1.0,0.7717151155318223,-0.6931471805599453,1.5523864597822994,4.676745452023891,-2.723780338494437,4.346284008880296,4.492102361602617,2.3603816048351955,-4.245590476420206,-2.84393098965471,-1.0321529968090652,-6.8671577438310445,-7.133655914430328,-9.9160808563813,-0.12914544806719802,-0.972093713430938,0.0,-0.06020086708129631,-0.16529818444157518
DS order-1.5 block Gaussian,20,0,7,110.82001709891483,-4612.817335057167,31245.165392517585,12074.625357003084,2.547828499035763,0.21999999999999997,1,0,0.1,0,14.303093215764667,0.36305352883392983,10.23570259540563,-0.01,2.355202691260254,0.5,1.493848885182265,4.625454663811536,-2.7903927484035673,4.264601487684692,4.41137736164353,2.2905805011470735,-4.27815506780522,-2.9075506841977647,-1.1103294827389734,-6.9537701497747415,-7.226201383558115,-9.96006251848991,0.2055879193957971,0.08844977653546811,0.253389817049472,0.253389817049472,0.1991826699697907,2.6604758226692193,-1.0132049932363665,2.325881863108507,-1.0,0.8566267922403941,-0.6931471805599453,1.493848885182265,4.625454663811536,-2.7903927484035673,4.264601487684692,4.41137736164353,2.2905805011470735,-4.27815506780522,-2.9075506841977647,-1.1103294827389734,-6.9537701497747415,-7.226201383558115,-9.96006251848991,-0.20905530774515613,-1.052494187645045,0.0,0.0,-0.24070673857499675
DS order-1.5 block Gaussian,20,0,8,124.36469613900408,-4489.467755293705,31516.13162143665,18845.06381610772,1.110121291776114,0.32999999999999996,1,0,0.1,0,14.562165610629359,0.35886779961645465,9.447984355419898,-0.009677755045867927,2.564602314228773,0.5,1.4441606937922709,4.582114258574713,-2.859915412196188,4.17814489121546,4.327047197817198,2.224661520057254,-4.263572296587582,-2.970607220829071,-1.192874834625677,-7.044769879943773,-7.318090486952878,-9.930504813627213,0.20836263539072863,0.08942955021199687,0.25087095979297236,0.24948357223214782,0.20185328237215439,2.6784267687020646,-1.0248012045068573,2.2458014230321215,-0.9677755045867927,0.9418034234166321,-0.6931471805599453,1.4441606937922709,4.582114258574713,-2.859915412196188,4.17814489121546,4.327047197817198,2.224661520057254,-4.263572296587582,-2.970607220829071,-1.192874834625677,-7.044769879943773,-7.318090486952878,-9.930504813627213,-0.18565870147080923,-1.0314875356768565,0.0,-0.005545632257410775,-0.21739759391516844
DS order-1.5 block Gaussian,20,0,9,137.99533315992448,-4411.052205403539,31754.424334365885,9032.696504533453,2.000181816309263,0.33999999999999997,1,0,0.1,0,15.075934679125135,0.3478939040288331,8.789497097292854,-0.009284851195136487,2.779760768813147,0.5,1.4017773777538112,4.546791062361311,-2.9261295700140684,4.092881795024729,4.246389776990307,2.165867141397517,-4.240590615156562,-3.0304908146178944,-1.2744544280493009,-7.13606197406747,-7.412181979708415,-9.891082807765136,0.21187532840261025,0.09062904294422093,0.24971966806754511,0.24452467118668667,0.2032512893989372,2.7130997426232244,-1.055857719171395,2.1735574970106244,-0.9284851195136486,1.0223648696158947,-0.6931471805599453,1.4017773777538112,4.546791062361311,-2.9261295700140684,4.092881795024729,4.246389776990307,2.165867141397517,-4.240590615156562,-3.0304908146178944,-1.2744544280493009,-7.13606197406747,-7.412181979708415,-9.891082807765136,-0.16434093285778084,-1.0135642369960536,0.0,-0.02102275250069538,-0.2058958686601081
