method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,complete_pseudologlik,score_norm,minimum_ess,maximum_invalid_fraction,unique_initial_ancestors,backward_fallbacks,accepted_step_size,backtrack_count,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,10,44.41128429793753,-5288.942653009679,29645.493772652513,5616.591480764073,2.4102595801041122,0.06999999999999995,1,0,0.05,0,10.907069979001202,0.4586310017648404,14.776680453230853,-0.009868497681130343,1.936359189434391,0.5,1.6424499020695258,4.755463177928685,-2.65422506684885,4.439091749200838,4.572880582239369,2.4435574851281983,-4.14410654763182,-2.771926258202758,-0.9557214074230719,-6.777786241821688,-7.033414449582698,-9.823859044993227,0.2828032053629926,0.14745578184903319,0.15863776418095357,0.128300043244028,0.2828032053629926,2.3894112008975283,-0.7795093099603951,2.6930502930839633,-0.9868497681130343,0.6608095033781418,-0.6931471805599453,1.6424499020695258,4.755463177928685,-2.65422506684885,4.439091749200838,4.572880582239369,2.4435574851281983,-4.14410654763182,-2.771926258202758,-0.9557214074230719,-6.777786241821688,-7.033414449582698,-9.823859044993227,0.0,-0.6512229215780511,-0.5781278778923166,-0.7903796596638137,0.0
DS order-1.5 block Gaussian,20,0,11,48.14173058595043,-5195.582750681431,29976.111782887983,38764.40539947662,1.7284236341357977,0.10999999999999999,1,0,0.05,0,10.679559768560543,0.4701950576769504,14.951640686806279,-0.009659100587839874,2.0117815344108965,0.5,1.602046460404978,4.716328689396384,-2.6952657483698172,4.397002494961544,4.531244226895541,2.402505181589209,-4.1796102930052905,-2.812136652574604,-0.9938851295303769,-6.814609576518933,-7.073699644443869,-9.862947350541614,0.28404491758131445,0.15310874746646796,0.15407997188206693,0.12472144548883615,0.28404491758131445,2.3683316125102403,-0.7546076540395545,2.7048210387520353,-0.9659100587839874,0.6990206650354045,-0.6931471805599453,1.602046460404978,4.716328689396384,-2.6952657483698172,4.397002494961544,4.531244226895541,2.402505181589209,-4.1796102930052905,-2.812136652574604,-0.9938851295303769,-6.814609576518933,-7.073699644443869,-9.862947350541614,0.0,-0.6179839494813845,-0.6116606205921219,-0.8230495715983778,0.0
DS order-1.5 block Gaussian,20,0,12,51.8735744250007,-5077.525892241265,30366.285395344657,5770.259601387739,2.012059239847687,0.17999999999999994,1,0,0.05,0,10.426462145211392,0.48340964516288676,15.227168373393145,-0.009452959799686205,2.0842019712275883,0.5,1.565004763582225,4.6805717653657615,-2.7330634415187074,4.357933885610427,4.492679676158059,2.364954345257116,-4.214826696559889,-2.8493399284325496,-1.02922303281673,-6.848816204139315,-7.111464845397244,-9.901645445905087,0.2850655644847352,0.15834163919111147,0.15000845328331963,0.12151877855609848,0.2850655644847352,2.344347011587533,-0.7268908581544916,2.7230812253526686,-0.9452959799686205,0.734386034371534,-0.6931471805599453,1.565004763582225,4.6805717653657615,-2.7330634415187074,4.357933885610427,4.492679676158059,2.364954345257116,-4.214826696559889,-2.8493399284325496,-1.02922303281673,-6.848816204139315,-7.111464845397244,-9.901645445905087,0.0,-0.5879642325948684,-0.642027556904159,-0.8526503977793258,0.0
DS order-1.5 block Gaussian,20,0,13,55.60749702795874,-4959.735824833776,30604.18434144519,7565.1901045184295,1.118955732816795,0.16999999999999993,1,0,0.05,0,10.272051373501013,0.4918110641952885,15.579142965924948,-0.009210177074158485,2.163633011016494,0.5,1.52810445152157,4.643543862941623,-2.7718421939914,4.318295594353357,4.453362344260553,2.3276775739989493,-4.252830240314301,-2.888971683372696,-1.0663459401523399,-6.885766638795824,-7.15278008116939,-9.922395613708426,0.28576493020168436,0.1616616637744232,0.14729249967124022,0.11951597615096772,0.28576493020168436,2.3294267482494497,-0.7096606521060373,2.745933030323986,-0.9210177074158485,0.7717887583476661,-0.6931471805599453,1.52810445152157,4.643543862941623,-2.7718421939914,4.318295594353357,4.453362344260553,2.3276775739989493,-4.252830240314301,-2.888971683372696,-1.0663459401523399,-6.885766638795824,-7.15278008116939,-9.922395613708426,0.0,-0.5696638944194006,-0.662749147041397,-0.8717194964091962,0.0
DS order-1.5 block Gaussian,20,0,14,59.341319476952776,-4959.72180259296,30596.099142855106,7173.931696582752,2.0757357938211016,0.20999999999999996,1,0,0.05,0,10.086724898104652,0.5021693355362076,16.008549243300795,-0.00891927779278257,2.2462073856535714,0.5,1.4929597837985082,4.6074598818334,-2.811411157253115,4.277348289856494,4.413317271714794,2.291534195224728,-4.291508153007347,-2.9295538954437035,-1.1046407985027267,-6.924038990698956,-7.196076586326516,-9.944702030940089,0.2864309003497034,0.16532407545950045,0.14442112182706035,0.11739300201403222,0.2864309003497034,2.311220192785613,-0.6888178943853362,2.773122907243863,-0.8919277792782571,0.8092431876072692,-0.6931471805599453,1.4929597837985082,4.6074598818334,-2.811411157253115,4.277348289856494,4.413317271714794,2.291534195224728,-4.291508153007347,-2.9295538954437035,-1.1046407985027267,-6.924038990698956,-7.196076586326516,-9.944702030940089,0.0,-0.5495896802646275,-0.684763832746569,-0.891970023989303,0.0
DS order-1.5 block Gaussian,20,0,15,63.07440147793386,-4877.8925078486645,30759.553155381538,12202.93398799323,1.5801076743344185,0.28,1,0,0.05,0,10.002661010858008,0.5073880431758462,16.316975459909802,-0.008589667936848028,2.329794949443043,0.5,1.4588266484582395,4.571721727626739,-2.85119327771216,4.235025252709295,4.371835652629271,2.2552187675362214,-4.330447206905855,-2.9697747050335326,-1.1427597532281901,-6.962472463075009,-7.241336935325287,-9.975415486412462,0.2870291365303333,0.1688407736831951,0.14172797959695038,0.11537297365918787,0.2870291365303333,2.302851158681232,-0.6784791969825776,2.792206005149342,-0.8589667936848028,0.8457802591741005,-0.6931471805599453,1.4588266484582395,4.571721727626739,-2.85119327771216,4.235025252709295,4.371835652629271,2.2552187675362214,-4.330447206905855,-2.9697747050335326,-1.1427597532281901,-6.962472463075009,-7.241336935325287,-9.975415486412462,0.0,-0.5306276283691402,-0.7056741478367496,-0.9114136020335047,0.0
DS order-1.5 block Gaussian,20,0,16,66.80664560897276,-4840.899461407082,30788.331108166614,2570.2081172566686,1.9258197035280418,0.27,1,0,0.05,0,10.000000000000002,0.5098665354361758,16.4599598763197,-0.008272841990293853,2.4128864353189043,0.5,1.4257727650106589,4.537162970236115,-2.888846970098789,4.194790840410125,4.3319851711188475,2.2205293386425553,-4.371515514462259,-3.0091253285440094,-1.1800107446063919,-7.0006039293439315,-7.287033874012046,-10.0,0.2875395956718888,0.17215871007409614,0.1392578230755608,0.11350427550656553,0.2875395956718888,2.302585092994046,-0.6736062827351205,2.800930757598304,-0.8272841990293853,0.8808237218465557,-0.6931471805599453,1.4257727650106589,4.537162970236115,-2.888846970098789,4.194790840410125,4.3319851711188475,2.2205293386425553,-4.371515514462259,-3.0091253285440094,-1.1800107446063919,-7.0006039293439315,-7.287033874012046,-10.0,0.0,-0.5129437904844489,-0.7250335175252575,-0.9295200689571064,0.0
DS order-1.5 block Gaussian,20,0,17,70.53949738992378,-4697.756968043517,31275.70664012251,8037.299546787836,3.476167556292467,0.28,1,0,0.05,0,10.000000000000002,0.516003478581218,16.658102416628733,-0.007894674350528213,2.494891616449803,0.5,1.389658131773455,4.498213339795087,-2.930679745455587,4.150769375613955,4.288261211696403,2.182222530628071,-4.4090263210141165,-3.0524061961882394,-1.221830482135993,-7.0430797378475445,-7.33331317585802,-9.995769648104291,0.28802223348985057,0.17463644214179574,0.13725237244745198,0.11206671843105107,0.28802223348985057,2.302585092994046,-0.6616417720868288,2.812896729689034,-0.7894674350528214,0.9142452879592448,-0.6931471805599453,1.389658131773455,4.498213339795087,-2.930679745455587,4.150769375613955,4.288261211696403,2.182222530628071,-4.4090263210141165,-3.0524061961882394,-1.221830482135993,-7.0430797378475445,-7.33331317585802,-9.995769648104291,0.0,-0.5003313372670891,-0.7412163109418639,-0.9439432825603877,0.0
DS order-1.5 block Gaussian,20,0,18,74.27244031999726,-4692.025442961197,31510.032142450505,3712.0822676131643,3.1347375331411524,0.29000000000000004,1,0,0.05,0,10.000000000000002,0.5176421861807934,16.75904523362064,-0.007525129661379786,2.5749779477431884,0.5,1.3555244174273546,4.460737861732099,-2.971557419421108,4.107671244171455,4.245920962713171,2.145653011770131,-4.437323658359342,-3.0938569001662732,-1.2628919579489748,-7.086439645567836,-7.380834033024143,-9.982500472028962,0.28840967096898945,0.17675899575160667,0.13556318819120947,0.11085847411920506,0.28840967096898945,2.302585092994046,-0.6584710356761894,2.8189381264635154,-0.7525129661379786,0.9458409700958006,-0.6931471805599453,1.3555244174273546,4.460737861732099,-2.971557419421108,4.107671244171455,4.245920962713171,2.145653011770131,-4.437323658359342,-3.0938569001662732,-1.2628919579489748,-7.086439645567836,-7.380834033024143,-9.982500472028962,0.0,-0.4895947392051059,-0.754944072893609,-0.956127558165082,0.0
DS order-1.5 block Gaussian,20,0,19,78.00527580699418,-4605.755275761221,31717.448110857695,5592.391000970992,1.7370810029650128,0.35,1,0,0.05,0,10.000000000000002,0.5214233565956387,16.969783234647675,-0.007144699347032011,2.646495725858387,0.5,1.3199917802185366,4.423364668566064,-3.0132098174746926,4.06279887690536,4.20216867641029,2.1090746052793987,-4.472977902750464,-3.1371966660612665,-1.3057787053376284,-7.130666704239978,-7.428662906711831,-9.98116263137591,0.2887638632290675,0.17761687230963175,0.13466398750131964,0.11019141373091369,0.2887638632290675,2.302585092994046,-0.651192982560384,2.8314343057201032,-0.7144699347032011,0.9732363972979325,-0.6931471805599453,1.3199917802185366,4.423364668566064,-3.0132098174746926,4.06279887690536,4.20216867641029,2.1090746052793987,-4.472977902750464,-3.1371966660612665,-1.3057787053376284,-7.130666704239978,-7.428662906711831,-9.98116263137591,0.0,-0.48598044407730934,-0.7628265775634657,-0.9633902935106257,0.0
DS order-1.5 block Gaussian,20,0,20,82.8846972079482,-4564.966468969981,31999.865343201818,867.7141224704272,2.257379234241207,0.36,1,0,0.05,0,10.000000000000002,0.5278116548717472,17.057052155673688,-0.006779126038995701,2.713852661404761,0.5,1.2858961838559353,4.387923189253905,-3.0546198269870994,4.018627439937027,4.159839616757193,2.0738605462450033,-4.507410998374669,-3.180339680428848,-1.3493071055447732,-7.175691091834294,-7.476390470842478,-9.982446992017824,0.2891135804069571,0.17842866006641217,0.1337968228109498,0.10954735630872378,0.2891135804069571,2.302585092994046,-0.6390157731715951,2.8365637343824828,-0.6779126038995701,0.9983692715840964,-0.6931471805599453,1.2858961838559353,4.387923189253905,-3.0546198269870994,4.018627439937027,4.159839616757193,2.0738605462450033,-4.507410998374669,-3.180339680428848,-1.3493071055447732,-7.175691091834294,-7.476390470842478,-9.982446992017824,0.0,-0.482630764852842,-0.7704972210876649,-0.9704626892220395,0.0
DS order-1.5 block Gaussian,20,0,21,86.61759398691356,-4531.835895103127,31973.321788394383,2070.983122126669,1.3493202276031462,0.4,1,0,0.05,0,10.000000000000002,0.53343461290525,17.247503878083137,-0.006512602524256893,2.777159050251107,0.5,1.2474117930636448,4.349083104953347,-3.1000507144874225,3.9729626304609127,4.115272384559186,2.033337648561096,-4.545904031357025,-3.226664714327822,-1.395404446393303,-7.220015213943228,-7.518397591477907,-9.971237855747523,0.28951885079035705,0.1812556247839363,0.13172921742148613,0.10797745621386355,0.28951885079035705,2.302585092994046,-0.6284187782536006,2.847667430287102,-0.6512602524256893,1.0214284808117164,-0.6931471805599453,1.2474117930636448,4.349083104953347,-3.1000507144874225,3.9729626304609127,4.115272384559186,2.033337648561096,-4.545904031357025,-3.226664714327822,-1.395404446393303,-7.220015213943228,-7.518397591477907,-9.971237855747523,0.0,-0.4683120833418138,-0.787471977438363,-0.9862979433110286,0.0
DS order-1.5 block Gaussian,20,0,22,90.35064571700059,-4501.80262516068,32316.286723365218,9077.7599963653,1.9558375485820407,0.39,1,0,0.05,0,10.000000000000002,0.5412682445794221,17.328826011671865,-0.006194171188565361,2.8255407222256936,0.5,1.2078467333983625,4.307733179934955,-3.146602373695211,3.926191994979952,4.0701670752328445,1.9949941650257268,-4.589226828997176,-3.274582765293639,-1.443714606404856,-7.266457560947913,-7.561697995982951,-9.972779653121782,0.2898985410435927,0.18236619643196378,0.13064135755814887,0.10719536392270197,0.2898985410435927,2.302585092994046,-0.6138402920036679,2.852371358309468,-0.6194171188565362,1.0386997523801849,-0.6931471805599453,1.2078467333983625,4.307733179934955,-3.146602373695211,3.926191994979952,4.0701670752328445,1.9949941650257268,-4.589226828997176,-3.274582765293639,-1.443714606404856,-7.266457560947913,-7.561697995982951,-9.972779653121782,0.0,-0.4635142694094046,-0.7970751630908166,-0.9948780025835938,0.0
DS order-1.5 block Gaussian,20,0,23,94.08327518193983,-4461.717141525067,32462.879633046337,5379.058282222925,3.76339697843776,0.39,1,0,0.05,0,10.000000000000002,0.5518600651592754,17.487301460585186,-0.0059172962282127576,2.867276424897309,0.5,1.1714076593352278,4.269752968350789,-3.1902522830316906,3.882392084021194,4.0280097000632855,1.9594944858551964,-4.625116188611175,-3.3187448170822456,-1.4890386996290168,-7.309982836475892,-7.6018989787705715,-9.973617738450756,0.29024676886171175,0.18343551803825522,0.12961537269507087,0.10645557154325042,0.29024676886171175,2.302585092994046,-0.5944607699891431,2.8614749867082914,-0.5917296228212757,1.0533625983320885,-0.6931471805599453,1.1714076593352278,4.269752968350789,-3.1902522830316906,3.882392084021194,4.0280097000632855,1.9594944858551964,-4.625116188611175,-3.3187448170822456,-1.4890386996290168,-7.309982836475892,-7.6018989787705715,-9.973617738450756,0.0,-0.45886828285407066,-0.806160094898537,-1.0030037587541745,0.0
DS order-1.5 block Gaussian,20,0,24,97.8143463509623,-4449.0892720205775,32489.090098070035,2063.6311495748932,2.2356353561310223,0.4,1,0,0.05,0,10.000000000000002,0.565549259652778,17.659728841254694,-0.005637268773363684,2.9009998295198347,0.5,1.1374467336911975,4.234182058712594,-3.232393860846224,3.8402835795381938,3.9878750452245186,1.9268652473765684,-4.654253961385642,-3.3611332746522247,-1.5337023835617405,-7.352925158259355,-7.641353435368069,-9.971613505050518,0.29057502374005373,0.18439787752589373,0.12867419270514652,0.10577788228885221,0.29057502374005373,2.302585092994046,-0.5699578790803487,2.871286840655595,-0.5637268773363684,1.0650554463732655,-0.6931471805599453,1.1374467336911975,4.234182058712594,-3.232393860846224,3.8402835795381938,3.9878750452245186,1.9268652473765684,-4.654253961385642,-3.3611332746522247,-1.5337023835617405,-7.352925158259355,-7.641353435368069,-9.971613505050518,0.0,-0.45476599933704565,-0.8145782286168851,-1.0105203547505093,0.0
DS order-1.5 block Gaussian,20,0,25,101.54575482092332,-4415.9834657835,32794.895485200155,2141.8936262538405,4.250425103701203,0.41000000000000003,1,0,0.05,0,10.000000000000002,0.5802587706408517,17.937220686098335,-0.005310415769767013,2.9403078134326743,0.5,1.1066982847875328,4.1996241046495575,-3.275472148033934,3.7971239877592664,3.947502270112154,1.9001270121010403,-4.674017110846068,-3.4049955941041428,-1.5810820907443082,-7.39836137251333,-7.68072854384746,-9.954704095946076,0.2908737387038608,0.18637181436409314,0.12717814611400796,0.10470256211417737,0.2908737387038608,2.302585092994046,-0.54428111866246,2.8868779218918896,-0.5310415769767013,1.0785142743165783,-0.6931471805599453,1.1066982847875328,4.1996241046495575,-3.275472148033934,3.7971239877592664,3.947502270112154,1.9001270121010403,-4.674017110846068,-3.4049955941041428,-1.5810820907443082,-7.39836137251333,-7.68072854384746,-9.954704095946076,0.0,-0.4451456050744567,-0.827300456533777,-1.0217656968177853,0.0
DS order-1.5 block Gaussian,20,0,26,105.27775589493103,-4415.435359821646,33029.860554810744,3136.5472787619597,1.1642060922805821,0.45999999999999996,1,0,0.05,0,10.000000000000002,0.5965654751559409,18.070855110600423,-0.005009073141696912,2.9748538616921802,0.5,1.0789509975129017,4.16770651011217,-3.3185253066110625,3.7541600329393776,3.908874953187347,1.8792450818640891,-4.681229446656375,-3.4487847495543202,-1.630583014346251,-7.445671805186926,-7.722777109752964,-9.93758300292277,0.29118353222924526,0.1873415866350513,0.12623022093456712,0.10406112797189114,0.29118353222924526,2.302585092994046,-0.5165662779089687,2.8943004255985056,-0.5009073141696913,1.0901949156707866,-0.6931471805599453,1.0789509975129017,4.16770651011217,-3.3185253066110625,3.7541600329393776,3.908874953187347,1.8792450818640891,-4.681229446656375,-3.4487847495543202,-1.630583014346251,-7.445671805186926,-7.722777109752964,-9.93758300292277,0.0,-0.44102014628703384,-0.835846373295605,-1.0289752678795356,0.0
