method,inference_nstep,start,start_type,particles,iterations_requested,updates_completed,termination_reason,elapsed_seconds,initial_pseudo_loglik,final_pseudo_loglik,minimum_ess,maximum_invalid_fraction,maximum_backward_fallbacks,total_backtracks,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,global-box,5000,5000,26,time-budget,407.3889321440365,-6213.326621917971,-3999.763441081448,1.0046257185715717,0.6346,0,0,27.366389113828202,0.149147437836115,13.034707807165036,-0.0006818347666063499,3.735846326727935,0.2541895145695737,2.2834780395123437,5.197228149160122,-3.7133911998233744,3.3313509423403733,4.294986966651571,3.8170459504763468,-2.7676649619922595,-2.4630090604916743,-2.599506839200807,-7.946734750133347,-7.362173966422866,-7.988363849030063,0.2285223138687366,0.0829237932508136,0.22522835442284445,0.219579673934565,0.24374586452304034,3.3093155857350007,-1.9028199466059739,2.567615631113128,-0.06818347666063498,1.3179743864178057,-1.3696751698203617,2.2834780395123437,5.197228149160122,-3.7133911998233744,3.3313509423403733,4.294986966651571,3.8170459504763468,-2.7676649619922595,-2.4630090604916743,-2.599506839200807,-7.946734750133347,-7.362173966422866,-7.988363849030063,-0.06449228441576019,-1.0782041112439689,-0.07901134759579248,-0.10441099781974511,0.0
