method,inference_nstep,evaluation_nstep,start,iteration,elapsed_seconds,pseudo_loglik,euler20_loglik,euler20_se,eval_particles,eval_replicates,evaluation_seed,evaluation_status
Corenflos DPF,20,20,0,55,308.58810791629367,-3844.3513494123977,-3771.2533935784595,,5000,1,70631465,ok
Corenflos DPF,20,20,0,56,312.52273720433004,-3874.368864223775,-3770.098666888827,,5000,1,70631466,ok
Corenflos DPF,20,20,0,57,316.46012957929634,-3836.9878540172194,-3771.685279226813,,5000,1,70631467,ok
Corenflos DPF,20,20,0,58,320.34559386828914,-3821.344121670156,-3769.6070619092134,,5000,1,70631468,ok
Corenflos DPF,20,20,0,59,324.1225146583747,-3862.489651673744,-3770.356393968974,,5000,1,70631469,ok
Corenflos DPF,20,20,0,60,327.9923532193061,-3838.152578239934,-3770.5720430548213,,5000,1,70631470,ok
Corenflos DPF,20,20,0,61,331.79304638830945,-3871.5025929900276,-3770.9201519759963,,5000,1,70631471,ok
Corenflos DPF,20,20,0,62,335.6429099133238,-3866.0422203679655,-3770.9095910229307,,5000,1,70631472,ok
Corenflos DPF,20,20,0,63,339.5000194783788,-3840.2481850889267,-3772.219476001476,,5000,1,70631473,ok
Corenflos DPF,20,20,0,64,343.3729486584198,-3853.6727396060296,-3771.361361226673,,5000,1,70631474,ok
Corenflos DPF,20,20,0,65,347.2195427492261,-3830.2549182227003,-3770.1196188936374,,5000,1,70631475,ok
Corenflos DPF,20,20,0,66,351.09729156829417,-3857.660344072433,-3770.756755503808,,5000,1,70631476,ok
Corenflos DPF,20,20,0,67,354.9834608982783,-3821.615288460447,-3771.4768376197167,,5000,1,70631477,ok
Corenflos DPF,20,20,0,68,358.8535549363587,-3830.874813019521,-3770.8150705961834,,5000,1,70631478,ok
Corenflos DPF,20,20,0,69,362.70810850919224,-3851.433257313145,-3770.3178269575906,,5000,1,70631479,ok
Corenflos DPF,20,20,0,70,366.5935572714079,-3848.7312472593385,-3770.716178535786,,5000,1,70631480,ok
Corenflos DPF,20,20,0,71,370.4195123803802,-3821.4874975510515,-3771.0899250501784,,5000,1,70631481,ok
Corenflos DPF,20,20,0,72,374.268715698272,-3842.567162774836,-3770.5104738959776,,5000,1,70631482,ok
Corenflos DPF,20,20,0,73,378.1243919893168,-3832.0721592172144,-3771.4186045854926,,5000,1,70631483,ok
Corenflos DPF,20,20,0,74,381.95658341632225,-3833.673598916824,-3770.1392827257964,,5000,1,70631484,ok
Corenflos DPF,20,20,0,75,385.7946442132816,-3861.7559571544166,-3771.013265543836,,5000,1,70631485,ok
Corenflos DPF,20,20,0,76,389.65590822836384,-3819.449475158446,-3770.950093981255,,5000,1,70631486,ok
Corenflos DPF,20,20,0,77,393.5409741862677,-3841.643466687816,-3769.3298325331275,,5000,1,70631487,ok
Corenflos DPF,20,20,0,78,397.3895621073898,-3843.337672260306,-3770.061261774466,,5000,1,70631488,ok
Corenflos DPF,20,20,0,79,401.251205888344,-3837.8707263077686,-3770.299097288804,,5000,1,70631489,ok
Corenflos DPF,20,20,0,80,405.1046664242167,-3837.549914957807,-3770.5703304693375,,5000,1,70631490,ok
Corenflos DPF,20,20,0,81,408.98170604230836,-3881.2608403641602,-3771.952393746882,,5000,1,70631491,ok
Corenflos DPF,20,20,0,82,412.8663014282938,-3839.4457006031175,-3772.212852112277,,5000,1,70631492,ok
Corenflos DPF,20,20,0,83,416.7300232842099,-3821.1214764675497,-3769.2370619848753,,5000,1,70631493,ok
Corenflos DPF,20,20,0,84,420.56818157131784,-3813.037314774101,-3769.83766077374,,5000,1,70631494,ok
Corenflos DPF,20,20,0,85,424.40006752940826,-3826.2064129497867,-3770.612463346372,,5000,1,70631495,ok
Corenflos DPF,20,20,0,86,428.26457384740934,-3838.5830034636047,-3770.9704182431165,,5000,1,70631496,ok
Corenflos DPF,20,20,0,87,432.05657262541354,-3820.3014820541634,-3772.1646850022958,,5000,1,70631497,ok
Corenflos DPF,20,20,0,88,435.9258939293213,-3846.839192424267,-3770.1736498171626,,5000,1,70631498,ok
Corenflos DPF,20,20,0,89,439.75983330537565,-3958.854315851703,-3771.1975410180307,,5000,1,70631499,ok
Corenflos DPF,20,20,0,90,443.6309977322817,-3830.30820861946,-3770.525450244002,,5000,1,70631500,ok
Corenflos DPF,20,20,0,91,447.5270018624142,-3821.5418274362387,-3770.810060855738,,5000,1,70631501,ok
Corenflos DPF,20,20,0,92,451.412218821235,-3833.289162749601,-3771.741839318487,,5000,1,70631502,ok
Corenflos DPF,20,20,0,93,455.2764106562827,-3857.034252351966,-3770.5122624565233,,5000,1,70631503,ok
Corenflos DPF,20,20,0,94,459.10386848426424,-3832.1819675129727,-3770.743510490399,,5000,1,70631504,ok
Corenflos DPF,20,20,0,95,462.9599101622589,-3805.3512381076325,-3770.204371263281,,5000,1,70631505,ok
Corenflos DPF,20,20,0,96,466.8061996214092,-3840.0449206972935,-3771.207114239649,,5000,1,70631506,ok
Corenflos DPF,20,20,0,97,470.68485064036213,-3829.86289083097,-3769.9781352378022,,5000,1,70631507,ok
Corenflos DPF,20,20,0,98,474.5387927242555,-3828.5141316620175,-3771.278939372036,,5000,1,70631508,ok
Corenflos DPF,20,20,0,99,478.4158064783551,-3856.35922488315,-3769.8751635711487,,5000,1,70631509,ok
Corenflos DPF,20,20,0,100,482.23835976724513,-3831.22839449886,-3770.581703515762,,5000,1,70631510,ok
Corenflos DPF,20,20,0,101,486.0249498032499,-3792.1718112859703,-3770.0343609074907,,5000,1,70631511,ok
Corenflos DPF,20,20,0,102,489.88665007427335,-3832.5893851299356,-3770.134658613089,,5000,1,70631512,ok
Corenflos DPF,20,20,0,103,493.7344559142366,-3842.205463998545,-3769.903779949406,,5000,1,70631513,ok
Corenflos DPF,20,20,0,104,497.5957913103048,-3854.6346766723273,-3770.244810555825,,5000,1,70631514,ok
Corenflos DPF,20,20,0,105,501.460143689299,-3878.52935026629,-3770.8301017108483,,5000,1,70631515,ok
Corenflos DPF,20,20,0,106,505.3081491792109,-3857.830607327088,-3770.2366802041565,,5000,1,70631516,ok
Corenflos DPF,20,20,0,107,509.18533098325133,-3838.1776222781245,-3770.43935628628,,5000,1,70631517,ok
Corenflos DPF,20,20,0,108,513.0264053163119,-3842.436152079599,-3770.4707536971223,,5000,1,70631518,ok
Corenflos DPF,20,20,0,109,516.8954005532432,-3822.47277898216,-3770.806103600917,,5000,1,70631519,ok
Corenflos DPF,20,20,0,110,520.7919488642365,-3857.8484708700485,-3771.9740944313203,,5000,1,70631520,ok
Corenflos DPF,20,20,0,111,524.591673939256,-3817.5884429401076,-3770.4412935092632,,5000,1,70631521,ok
Corenflos DPF,20,20,0,112,528.4608269662131,-3894.3569622949835,-3770.435455186569,,5000,1,70631522,ok
Corenflos DPF,20,20,0,113,532.3391814723145,-3844.363329259405,-3770.685146454888,,5000,1,70631523,ok
Corenflos DPF,20,20,0,114,536.2124442993663,-3846.307720627835,-3770.1029629405944,,5000,1,70631524,ok
Corenflos DPF,20,20,0,115,540.0578830502927,-3843.735414827812,-3769.719089204344,,5000,1,70631525,ok
Corenflos DPF,20,20,0,116,543.9667770203669,-3829.8731602335547,-3770.0796250201097,,5000,1,70631526,ok
Corenflos DPF,20,20,0,117,547.8048206863459,-3816.566149391867,-3770.9528895286526,,5000,1,70631527,ok
Corenflos DPF,20,20,0,118,551.6047865492292,-3845.1933874676442,-3772.1265542511646,,5000,1,70631528,ok
Corenflos DPF,20,20,0,119,555.4353036282118,-3823.1854938223582,-3770.1121221420576,,5000,1,70631529,ok
Corenflos DPF,20,20,0,120,559.3139169933274,-3818.3595537167657,-3769.6985131204383,,5000,1,70631530,ok
Corenflos DPF,20,20,0,121,563.1060172712896,-3813.0551074894393,-3770.973787112086,,5000,1,70631531,ok
Corenflos DPF,20,20,0,122,566.9755455614068,-3819.1081230840537,-3771.2673016755507,,5000,1,70631532,ok
Corenflos DPF,20,20,0,123,570.8407295702491,-3828.600289122447,-3771.749794373653,,5000,1,70631533,ok
Corenflos DPF,20,20,0,124,574.6946222584229,-3827.7171974802304,-3770.9612377142657,,5000,1,70631534,ok
Corenflos DPF,20,20,0,125,578.5484068312217,-3832.7802256657715,-3770.461694960307,,5000,1,70631535,ok
Corenflos DPF,20,20,0,126,582.3903082374018,-3825.3646870922794,-3769.5831428394144,,5000,1,70631536,ok
Corenflos DPF,20,20,0,127,586.2286086212844,-3826.914242039502,-3770.810965515146,,5000,1,70631537,ok
Corenflos DPF,20,20,0,128,590.1051387612242,-3819.5777597397955,-3770.5809921986584,,5000,1,70631538,ok
Corenflos DPF,20,20,0,129,593.9511725814082,-3834.1900430662945,-3771.9526806605227,,5000,1,70631539,ok
Corenflos DPF,20,20,0,130,597.843640900217,-3831.4790868103983,-3771.647113409159,,5000,1,70631540,ok
Corenflos DPF,20,20,0,131,601.7205128092319,-3836.7054953363677,-3770.732328449026,,5000,1,70631541,ok
Corenflos DPF,20,20,0,132,605.584329020232,-3837.9874418753275,-3770.7622480906425,,5000,1,70631542,ok
Corenflos DPF,20,20,0,133,609.5079743312672,-3867.7458201373797,-3770.5503246862995,,5000,1,70631543,ok
Corenflos DPF,20,20,0,134,613.3930748833809,-3840.7055691598284,-3769.604564174509,,5000,1,70631544,ok
Corenflos DPF,20,20,0,135,617.2473276192322,-3845.002182696137,-3770.854095028393,,5000,1,70631545,ok
Corenflos DPF,20,20,0,136,621.1172239803709,-3876.3836506383886,-3770.853713795207,,5000,1,70631546,ok
Corenflos DPF,20,20,0,137,624.9636722512078,-3868.049929598131,-3770.8354908446945,,5000,1,70631547,ok
Corenflos DPF,20,20,0,138,628.8272422172595,-3818.875149401074,-3771.8128568031398,,5000,1,70631548,ok
Corenflos DPF,20,20,0,139,632.6942852851935,-3819.3792404274386,-3770.493923876849,,5000,1,70631549,ok
Corenflos DPF,20,20,0,140,636.5186531674117,-3833.9844832977687,-3770.9691001571914,,5000,1,70631550,ok
Corenflos DPF,20,20,0,141,640.3962169121951,-3831.3615532242484,-3771.11594830961,,5000,1,70631551,ok
Corenflos DPF,20,20,0,142,644.2366164023988,-3824.212397951043,-3770.2368781479877,,5000,1,70631552,ok
Corenflos DPF,20,20,0,143,648.1138810783159,-3813.4659162325524,-3770.539491548925,,5000,1,70631553,ok
Corenflos DPF,20,20,0,144,651.9646474572364,-3863.888275605598,-3771.5518269565096,,5000,1,70631554,ok
Corenflos DPF,20,20,0,145,655.8188824453391,-3863.1069305376855,-3770.4109390569934,,5000,1,70631555,ok
Corenflos DPF,20,20,0,146,659.7123315203935,-3819.6741605178404,-3770.6731613504053,,5000,1,70631556,ok
Corenflos DPF,20,20,0,147,663.5863124823663,-3827.870034570546,-3771.490186235178,,5000,1,70631557,ok
Corenflos DPF,20,20,0,148,667.4554001572542,-3856.7439448895784,-3771.2695765732688,,5000,1,70631558,ok
Corenflos DPF,20,20,0,149,671.2934462823905,-3847.623886971348,-3770.3915186573663,,5000,1,70631559,ok
Corenflos DPF,20,20,0,150,675.1986970943399,-3840.614722110624,-3771.746571384846,,5000,1,70631560,ok
Corenflos DPF,20,20,0,151,679.0292371513788,-3827.8311314590082,-3770.485249107231,,5000,1,70631561,ok
Corenflos DPF,20,20,0,152,682.8832605401985,-3814.7855424595064,-3770.3582327502545,,5000,1,70631562,ok
Corenflos DPF,20,20,0,153,686.7213926392142,-3854.7392956518643,-3770.3981976523614,,5000,1,70631563,ok
Corenflos DPF,20,20,0,154,690.5463007413782,-3876.549865534003,-3770.828352271314,,5000,1,70631564,ok
Corenflos DPF,20,20,0,155,694.4313277772162,-3836.5548071779813,-3772.051046741667,,5000,1,70631565,ok
Corenflos DPF,20,20,0,156,698.2783051582519,-3823.749969686489,-3769.943087000538,,5000,1,70631566,ok
Corenflos DPF,20,20,0,157,702.1207964732312,-3823.311890334636,-3772.2246446133345,,5000,1,70631567,ok
Corenflos DPF,20,20,0,158,705.8889846464153,-3804.911770991552,-3770.7080406498767,,5000,1,70631568,ok
Corenflos DPF,20,20,0,159,709.7582092112862,-3847.3986984607536,-3771.1425633497533,,5000,1,70631569,ok
Corenflos DPF,20,20,0,160,713.5352309062146,-3835.740628099288,-3770.82818926522,,5000,1,70631570,ok
Corenflos DPF,20,20,0,161,717.4049017513171,-3889.076645827896,-3770.5811455601734,,5000,1,70631571,ok
Corenflos DPF,20,20,0,162,721.238656517351,-3847.789111027935,-3771.250376237599,,5000,1,70631572,ok
Corenflos DPF,20,20,0,163,725.0616220952943,-3848.4608103087558,-3771.5306336573763,,5000,1,70631573,ok
Corenflos DPF,20,20,0,164,728.9079332642723,-3850.852864601449,-3770.7924386514037,,5000,1,70631574,ok
Corenflos DPF,20,20,0,165,732.8180219922215,-3860.366673379299,-3771.682388023162,,5000,1,70631575,ok
Corenflos DPF,20,20,0,166,736.6410331954248,-3840.427115619694,-3771.3138752495765,,5000,1,70631576,ok
Corenflos DPF,20,20,0,167,740.4498352282681,-3829.357228673553,-3771.3366668407834,,5000,1,70631577,ok
Corenflos DPF,20,20,0,168,744.3130604352336,-3819.2888710885018,-3772.1292295920425,,5000,1,70631578,ok
Corenflos DPF,20,20,0,169,748.158915447304,-3837.9092811591418,-3771.1687137505937,,5000,1,70631579,ok
Corenflos DPF,20,20,0,170,752.0052497202996,-3815.7608064725982,-3772.573715749984,,5000,1,70631580,ok
Corenflos DPF,20,20,0,171,755.9016595974099,-3857.73854935931,-3771.2017350628953,,5000,1,70631581,ok
Corenflos DPF,20,20,0,172,759.7613246792462,-3813.483899582861,-3770.047187589746,,5000,1,70631582,ok
Corenflos DPF,20,20,0,173,763.6032247953117,-3845.699764132887,-3770.613596010462,,5000,1,70631583,ok
Corenflos DPF,20,20,0,174,767.4803460733965,-3838.9253109738765,-3772.03049017865,,5000,1,70631584,ok
Corenflos DPF,20,20,0,175,771.3117106703576,-3824.1745512613393,-3770.5089701167512,,5000,1,70631585,ok
Corenflos DPF,20,20,0,176,775.1347600992303,-3816.5688602817745,-3770.382436234461,,5000,1,70631586,ok
Corenflos DPF,20,20,0,177,779.0077019722667,-3819.5494976973223,-3770.3942638758126,,5000,1,70631587,ok
Corenflos DPF,20,20,0,178,782.8613900712226,-3889.7341091776116,-3770.9400752582837,,5000,1,70631588,ok
Corenflos DPF,20,20,0,179,786.7200904013589,-3884.7124230022055,-3770.6570402591474,,5000,1,70631589,ok
Corenflos DPF,20,20,0,180,790.5735838422552,-3825.952839576716,-3771.027270464108,,5000,1,70631590,ok
Corenflos DPF,20,20,0,181,794.3918907942716,-3825.6044316846005,-3770.119324581889,,5000,1,70631591,ok
Corenflos DPF,20,20,0,182,798.2695749003906,-3836.0320991307794,-3770.418560759065,,5000,1,70631592,ok
Corenflos DPF,20,20,0,183,802.1268023673911,-3832.3540994088753,-3771.026556089773,,5000,1,70631593,ok
Corenflos DPF,20,20,0,184,805.964874526253,-3822.795583520984,-3771.918125978905,,5000,1,70631594,ok
Corenflos DPF,20,20,0,185,809.7797294033226,-3850.5089403047677,-3771.1797409465335,,5000,1,70631595,ok
Corenflos DPF,20,20,0,186,813.6339891913813,-3844.2641045105147,-3770.09994762074,,5000,1,70631596,ok
Corenflos DPF,20,20,0,187,817.5193056904245,-3852.2442852175427,-3770.950588195543,,5000,1,70631597,ok
Corenflos DPF,20,20,0,188,821.4213666652795,-3845.6965354150516,-3769.7230781729413,,5000,1,70631598,ok
Corenflos DPF,20,20,0,189,825.2907030042261,-3820.866403144873,-3770.3110505266573,,5000,1,70631599,ok
Corenflos DPF,20,20,0,190,829.1603402483743,-3842.9906326974033,-3771.2207128789582,,5000,1,70631600,ok
Corenflos DPF,20,20,0,191,832.9874062803574,-3850.0957453706505,-3771.290767343602,,5000,1,70631601,ok
Corenflos DPF,20,20,0,192,836.8221029033884,-3889.2191471209508,-3772.0559586818986,,5000,1,70631602,ok
Corenflos DPF,20,20,0,193,840.6675377683714,-3840.9000948247676,-3770.5129494842017,,5000,1,70631603,ok
Corenflos DPF,20,20,0,194,844.5759245203808,-3858.1351076957553,-3770.061899476752,,5000,1,70631604,ok
Corenflos DPF,20,20,0,195,848.4110165422317,-3827.072818966874,-3770.383730790253,,5000,1,70631605,ok
Corenflos DPF,20,20,0,196,852.2263107353356,-3866.5411546170244,-3770.0979370345467,,5000,1,70631606,ok
Corenflos DPF,20,20,0,197,856.0959489592351,-3811.6972886084313,-3771.8206122915235,,5000,1,70631607,ok
Corenflos DPF,20,20,0,198,859.9281211514026,-3828.325818328276,-3770.69503928565,,5000,1,70631608,ok
Corenflos DPF,20,20,0,199,863.779086539289,-3851.6056953263487,-3769.8046534414525,,5000,1,70631609,ok
Corenflos DPF,20,20,0,200,867.6565151002724,-3822.256437787389,-3769.9179248151945,,5000,1,70631610,ok
Corenflos DPF,20,20,0,201,871.5271699114237,-3821.4355135796945,-3770.4266748790583,,5000,1,70631611,ok
Corenflos DPF,20,20,0,202,875.373376984382,-3833.237312393756,-3771.0828111821006,,5000,1,70631612,ok
Corenflos DPF,20,20,0,203,879.3049998343922,-3846.9539268682256,-3770.646012740704,,5000,1,70631613,ok
Corenflos DPF,20,20,0,204,883.1442335091997,-3843.0665122340815,-3771.5173524496618,,5000,1,70631614,ok
Corenflos DPF,20,20,0,205,886.9740786703769,-3858.8404489472596,-3771.381408965673,,5000,1,70631615,ok
Corenflos DPF,20,20,0,206,890.8434259812348,-3857.266475961429,-3769.5007905680714,,5000,1,70631616,ok
Corenflos DPF,20,20,0,207,894.6965986923315,-3839.3631714319654,-3770.3234363435267,,5000,1,70631617,ok
Corenflos DPF,20,20,0,208,898.5657404842786,-3864.0625410178345,-3770.7646805855743,,5000,1,70631618,ok
Corenflos DPF,20,20,0,209,902.4350034692325,-3826.3400029671275,-3771.136172939599,,5000,1,70631619,ok
Corenflos DPF,20,20,0,210,906.2883590592537,-3823.5683127410393,-3771.089150850613,,5000,1,70631620,ok
Corenflos DPF,20,20,0,211,910.1804177502636,-3834.36785116176,-3770.0822595423115,,5000,1,70631621,ok
Corenflos DPF,20,20,0,212,914.0405524394009,-3830.6323482879707,-3771.2340353524473,,5000,1,70631622,ok
Corenflos DPF,20,20,0,213,917.9014639933594,-3832.5734398188843,-3770.2316421655482,,5000,1,70631623,ok
Corenflos DPF,20,20,0,214,921.7623570193537,-3839.8091230426426,-3768.689955821719,,5000,1,70631624,ok
Corenflos DPF,20,20,0,215,925.6110015423037,-3830.362853244993,-3771.3964237225473,,5000,1,70631625,ok
Corenflos DPF,20,20,0,216,929.4796050642617,-3855.212974189431,-3769.5684077197866,,5000,1,70631626,ok
Corenflos DPF,20,20,0,217,933.3560436032712,-3833.5763387117727,-3772.6166872102835,,5000,1,70631627,ok
Corenflos DPF,20,20,0,218,937.2096878283191,-3851.6668006182417,-3771.0476883057227,,5000,1,70631628,ok
Corenflos DPF,20,20,0,219,941.1023012732621,-3838.7895650286864,-3770.5015403211223,,5000,1,70631629,ok
Corenflos DPF,20,20,0,220,944.9951727052685,-3824.522028116853,-3770.208066263419,,5000,1,70631630,ok
Corenflos DPF,20,20,1,0,96.3340173503384,-3831.6006361027075,-3760.575893517954,,5000,1,70632407,ok
Corenflos DPF,20,20,1,1,100.96215462428518,-3808.470265333512,-3761.5793733951164,,5000,1,70632408,ok
Corenflos DPF,20,20,1,2,105.10952864633873,-3832.832955126045,-3760.967456305264,,5000,1,70632409,ok
Corenflos DPF,20,20,1,3,109.19973864825442,-3832.3401741590505,-3762.0879633081368,,5000,1,70632410,ok
Corenflos DPF,20,20,1,4,113.29012932046317,-3804.0712780705394,-3762.1815926833738,,5000,1,70632411,ok
Corenflos DPF,20,20,1,5,117.33760422025807,-3826.9456638781194,-3761.707397530787,,5000,1,70632412,ok
Corenflos DPF,20,20,1,6,121.41176495933905,-3816.1415618010924,-3761.735913039774,,5000,1,70632413,ok
Corenflos DPF,20,20,1,7,125.48611854226328,-3807.2684736205474,-3761.32247207954,,5000,1,70632414,ok
Corenflos DPF,20,20,1,8,129.56397714745253,-3828.911159459303,-3761.19710523302,,5000,1,70632415,ok
Corenflos DPF,20,20,1,9,133.70355469640344,-3812.402048300678,-3760.8527498393396,,5000,1,70632416,ok
Corenflos DPF,20,20,1,10,137.7887909563724,-3819.374809801662,-3760.5436998230493,,5000,1,70632417,ok
Corenflos DPF,20,20,1,11,141.92410501930863,-3821.3952763810094,-3761.6430980768178,,5000,1,70632418,ok
Corenflos DPF,20,20,1,12,146.07810673536733,-3829.9750057208694,-3762.323061479068,,5000,1,70632419,ok
Corenflos DPF,20,20,1,13,150.19695821031928,-3808.1873777987385,-3761.762371339429,,5000,1,70632420,ok
Corenflos DPF,20,20,1,14,154.2931606224738,-3837.0121482769173,-3763.271795702479,,5000,1,70632421,ok
Corenflos DPF,20,20,1,15,158.34371107630432,-3807.4411911013635,-3761.5021052362663,,5000,1,70632422,ok
Corenflos DPF,20,20,1,16,162.4672032103408,-3842.6696779229806,-3761.8805984106,,5000,1,70632423,ok
Corenflos DPF,20,20,1,17,166.57203278737143,-3828.026708029101,-3762.564379025538,,5000,1,70632424,ok
Corenflos DPF,20,20,1,18,170.63430352136493,-3823.7416572460224,-3761.2629084269274,,5000,1,70632425,ok
Corenflos DPF,20,20,1,19,174.71927267243154,-3808.1124239620367,-3761.4198081985114,,5000,1,70632426,ok
Corenflos DPF,20,20,1,20,178.78210503328592,-3803.8186476444407,-3763.367046773697,,5000,1,70632427,ok
