method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,gradient_norm,minimum_ess,median_ess,resampling_count,maximum_invalid_fraction,learning_rate,incumbent_pseudo_loglik,restart_count,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
Corenflos DPF,20,0,10,276.25366206048056,-6232.915609253772,7765.977449486184,1.0000000000002167,50.88258439628373,293,0.03,0.0196078431372549,-6143.063086058871,0,29.206578681899327,0.2507756286699351,24.6321445818575,-0.002454977603659169,3.6439841430711097,0.5,-1.7433954577762587,2.759983303377194,2.122223584203918,0.27924104731172894,1.885846429090431,6.15505753785307,-7.688133874588464,-1.2300044344419447,-3.316855070923508,-0.3594440140737409,-3.129590650480227,-6.28262686191075,0.03731762468019679,0.27769744049215944,0.19729056701908276,0.2542567977512835,0.23343757005727747,3.3743939812239243,-1.383196649307406,3.2040522802809024,-0.24549776036591692,1.2930776278709855,-0.6931471805599453,-1.7433954577762587,2.759983303377194,2.122223584203918,0.27924104731172894,1.885846429090431,6.15505753785307,-7.688133874588464,-1.2300044344419447,-3.316855070923508,-0.3594440140737409,-3.129590650480227,-6.28262686191075,-2.007066450876572,0.0,-0.34185457591996077,-0.08818740640519955,-0.17361750202275844
Corenflos DPF,20,0,11,279.32424191664904,-6140.100137637897,9140.939415059012,1.0000000000297078,49.50103451724028,301,0.02,0.019569471624266144,-6140.100137637897,0,28.774937955036222,0.25279518405759754,24.538370369867074,-0.0023761349040091373,3.713158296994962,0.5,-1.730580784934872,2.7791204823521354,2.1397336289015274,0.2771433433064164,1.887322147665578,6.159102471332069,-7.668969989897499,-1.211015702867787,-3.3059714149337047,-0.36902257545217726,-3.128735909168719,-6.274271778596174,0.037459514918264075,0.27545919442308553,0.1979535298100337,0.2550348330443306,0.2340929278042861,3.359504798394891,-1.375175667295969,3.2002380299818354,-0.23761349040091373,1.3118828074655344,-0.6931471805599453,-1.730580784934872,2.7791204823521354,2.1397336289015274,0.2771433433064164,1.887322147665578,6.159102471332069,-7.668969989897499,-1.211015702867787,-3.3059714149337047,-0.36902257545217726,-3.128735909168719,-6.274271778596174,-1.9951787553996394,0.0,-0.33040719778662336,-0.07703936700284929,-0.16272133911392397
Corenflos DPF,20,0,12,282.3799423854798,-6294.200094327656,3185.022862117056,1.000000000291358,50.15102151403174,299,0.02,0.01953125,-6140.100137637897,0,28.32859847367836,0.25515671923202665,24.410499426944305,-0.00231161507040535,3.783464290685838,0.5,-1.7166358382051294,2.798617879208401,2.1577534811014916,0.2760753588472304,1.8900484453327056,6.164514409194495,-7.649653661195954,-1.1918107201230197,-3.2940125076932953,-0.3781337293372294,-3.1269589423998143,-6.264972910691439,0.037510145648408655,0.2743758195227968,0.1983592028587172,0.2554186382400895,0.2343361937299879,3.3438718411636197,-1.3658773373802318,3.1950133441277386,-0.231161507040535,1.3306400689384368,-0.6931471805599453,-1.7166358382051294,2.798617879208401,2.1577534811014916,0.2760753588472304,1.8900484453327056,6.164514409194495,-7.649653661195954,-1.1918107201230197,-3.2940125076932953,-0.3781337293372294,-3.1269589423998143,-6.264972910691439,-1.9898873236878405,0.0,-0.3244192277427793,-0.07159485309603787,-0.15774196109905106
Corenflos DPF,20,0,13,285.4196976595558,-6063.650775859609,5855.49153286568,1.0000000070160482,50.46524624318964,297,0.02,0.01949317738791423,-6063.650775859609,0,27.881476143149825,0.25697417641605547,24.228501225190936,-0.002253641148695909,3.8572794077944086,0.5,-1.7023824305987911,2.818480624823537,2.1763381830795616,0.27238855699682785,1.8908167560280134,6.168502118811788,-7.629897893716094,-1.172137014864775,-3.2840606787536233,-0.3897684682084123,-3.1281852967284784,-6.256797217372752,0.03759231012516224,0.27090677853528344,0.1994143491850967,0.25668950518324685,0.2353970569712107,3.327962530801686,-1.3587796800068377,3.187529676753106,-0.2253641148695909,1.3499621183431516,-0.6931471805599453,-1.7023824305987911,2.818480624823537,2.1763381830795616,0.27238855699682785,1.8908167560280134,6.168502118811788,-7.629897893716094,-1.172137014864775,-3.2840606787536233,-0.3897684682084123,-3.1281852967284784,-6.256797217372752,-1.9749752595252483,0.0,-0.3063899543071096,-0.053907567602182974,-0.14050107855495808
Corenflos DPF,20,0,14,288.54484176659025,-5910.3518856967585,5148.8392256836505,1.0000000017719444,49.08857964265533,308,0.01,0.019455252918287938,-5910.3518856967585,0,27.4258598293937,0.25897266376493044,24.019369794835345,-0.002191698574930655,3.9313145856888623,0.5,-1.687243961045865,2.8383733650714844,2.1949955212446968,0.2698456226140058,1.8928157850679614,6.1737881098332075,-7.6101411638681205,-1.1526201879817077,-3.2745093966510512,-0.4010424996607094,-3.1283974134376034,-6.247811542840974,0.03764482587660215,0.26809908147658984,0.20028417169580312,0.25772022671924893,0.2362516942317561,3.31148635769877,-1.3510327681620462,3.1788605796230263,-0.2191698574930655,1.368973870123742,-0.6931471805599453,-1.687243961045865,2.8383733650714844,2.1949955212446968,0.2698456226140058,1.8928157850679614,6.1737881098332075,-7.6101411638681205,-1.1526201879817077,-3.2745093966510512,-0.4010424996607094,-3.1283974134376034,-6.247811542840974,-1.9631611013025823,0.0,-0.29161940262547625,-0.039482015206704246,-0.1264588814887768
Corenflos DPF,20,0,15,291.7235730586108,-5788.52639308375,7868.300610070141,1.0000000000067644,48.23600594739057,315,0.02,0.019417475728155338,-5788.52639308375,0,26.966080335513944,0.2610183072443543,23.771728131082288,-0.0021165167137524067,4.007782519134029,0.5,-1.6714752130226918,2.858581502837681,2.2140578958997423,0.2681144585482743,1.895654344781344,6.179928755303038,-7.590262200984119,-1.132960458711679,-3.264518864397559,-0.4122501708839339,-3.1279807941743156,-6.238147137359752,0.0376502534012676,0.26587420247286453,0.20105199812329064,0.25857902143449263,0.23684452456808458,3.2945797923483613,-1.343164731420652,3.1684969809205197,-0.21165167137524066,1.3882381006172382,-0.6931471805599453,-1.6714752130226918,2.858581502837681,2.2140578958997423,0.2681144585482743,1.895654344781344,6.179928755303038,-7.590262200984119,-1.132960458711679,-3.264518864397559,-0.4122501708839339,-3.1279807941743156,-6.238147137359752,-1.9546835892153793,0.0,-0.2794597021504451,-0.027821934446778718,-0.11561936250116384
Corenflos DPF,20,0,16,294.9026844734326,-5643.556423396527,3030.4349355312906,1.000000302727993,47.49551373534103,315,0.05,0.01937984496124031,-5643.556423396527,0,26.50376043988941,0.2632575588704241,23.50122985037703,-0.002059610136692877,4.081811565979305,0.5,-1.654872945434432,2.8786369073035223,2.232755566262939,0.26755753541566085,1.900005527444067,6.1876313341945455,-7.570652193289561,-1.113706386578625,-3.25511617051268,-0.4228710624728854,-3.1262534335840977,-6.22718974240126,0.03766700853614523,0.26371577057951484,0.20178007587950658,0.25940457218851637,0.23743257281631708,3.277286626316896,-1.33462241472245,3.157052753839331,-0.20596101366928768,1.4065409011416727,-0.6931471805599453,-1.654872945434432,2.8786369073035223,2.232755566262939,0.26755753541566085,1.900005527444067,6.1876313341945455,-7.570652193289561,-1.113706386578625,-3.25511617051268,-0.4228710624728854,-3.1262534335840977,-6.22718974240126,-1.9460872903909523,0.0,-0.26769352554399717,-0.016482998831965672,-0.10498821733979262
Corenflos DPF,20,0,17,298.15962858265266,-6248.118598947205,7901.404373399574,1.0000000000003482,47.11562447915677,325,0.19,0.019342359767891684,-5643.556423396527,0,26.04390789997005,0.2661544744093254,23.310577153108795,-0.0019963610689737107,4.152145789733395,0.5,-1.6378321378627367,2.898787699124224,2.250676578648901,0.26719819966563757,1.9051834142963202,6.196168835902616,-7.550488783804001,-1.0940400931962437,-3.2490970816985016,-0.4343849035903634,-3.124649139886903,-6.215796733430906,0.03766635143877581,0.26178932172323083,0.20245393799965056,0.26014838276936064,0.23794200606898216,3.2597838790440674,-1.3236784078972246,3.148907212634272,-0.19963610689737107,1.4236252583813833,-0.6931471805599453,-1.6378321378627367,2.898787699124224,2.250676578648901,0.26719819966563757,1.9051834142963202,6.196168835902616,-7.550488783804001,-1.0940400931962437,-3.2490970816985016,-0.4343849035903634,-3.124649139886903,-6.215796733430906,-1.93877290359942,0.0,-0.2570276707228381,-0.006287893540966718,-0.09551309272700541
Corenflos DPF,20,0,18,301.3541777024511,-5564.8216391140995,9495.988135289299,1.000000000756657,47.63570422456425,317,0.03,0.019305019305019305,-5564.8216391140995,0,25.585535345422503,0.2687011616900091,23.07128719980606,-0.0019111895648714356,4.226758901691026,0.5,-1.6204521320591272,2.9179015010971643,2.266944823190494,0.26734244971688487,1.9109258668987967,6.205396517194738,-7.531179417074698,-1.0754451831394967,-3.2443793116309525,-0.44507288947238954,-3.121375171556926,-6.202923070274601,0.037689909386824205,0.25980763063191503,0.20312238943050973,0.2608976766891108,0.2384823938616403,3.242027166228982,-1.3141554399982132,3.138588866026039,-0.19111895648714355,1.4414354822695168,-0.6931471805599453,-1.6204521320591272,2.9179015010971643,2.266944823190494,0.26734244971688487,1.9109258668987967,6.205396517194738,-7.531179417074698,-1.0754451831394967,-3.2443793116309525,-0.44507288947238954,-3.121375171556926,-6.202923070274601,-1.9347358840109443,-0.00418681213419623,-0.2503195861498726,0.0,-0.08983279979995187
Corenflos DPF,20,0,19,304.6579852786381,-5352.743665142103,5817.74305984866,1.0000000012282797,46.819505980089076,331,0.04,0.019267822736030827,-5352.743665142103,0,25.130155935413143,0.2716234228416537,22.89388128334772,-0.0018327605112592308,4.295292572011055,0.5,-1.602568289861593,2.9368401014639156,2.2835843430882172,0.2696350783786082,1.9184536337829856,6.216082389681517,-7.512410041225022,-1.0572795600794622,-3.238525695817403,-0.45428812260133167,-3.116281147005001,-6.189120449329277,0.03775569991440379,0.2583293651320133,0.2040243825521837,0.26064990086526385,0.23924065153613536,3.224068556685996,-1.303338646803795,3.1308696819909083,-0.18327605112592307,1.4575196723271664,-0.6931471805599453,-1.602568289861593,2.9368401014639156,2.2835843430882172,0.2696350783786082,1.9184536337829856,6.216082389681517,-7.512410041225022,-1.0572795600794622,-3.238525695817403,-0.45428812260133167,-3.116281147005001,-6.189120449329277,-1.9320416754703797,-0.00894275108948123,-0.24493862186081775,0.0,-0.08570817534692554
Corenflos DPF,20,0,20,307.84474576846696,-5799.11656806639,6037.887862001268,1.0000000001338876,47.49976367817971,316,0.03,0.019230769230769232,-5352.743665142103,0,24.677901450351005,0.27429312310960763,22.702831556545288,-0.0017719810090283047,4.3676760406528246,0.5,-1.5843070061006768,2.956192275562849,2.2992141903788528,0.2713998948656751,1.9256865148103368,6.226741856428026,-7.4936330388600565,-1.0394559632446438,-3.2352049552857634,-0.4640421955464382,-3.111946405258772,-6.1761260294730205,0.03778838238913002,0.2569691147839638,0.2049443498432402,0.260428815711324,0.23986933727234194,3.205908165047143,-1.2935579520433116,3.122489654881999,-0.17719810090283047,1.4742310691749212,-0.6931471805599453,-1.5843070061006768,2.956192275562849,2.2992141903788528,0.2713998948656751,1.9256865148103368,6.226741856428026,-7.4936330388600565,-1.0394559632446438,-3.2352049552857634,-0.4640421955464382,-3.111946405258772,-6.1761260294730205,-1.930327852443076,-0.013373661890170436,-0.23959108551977742,0.0,-0.08223521657046956
Corenflos DPF,20,0,21,311.36380422953516,-5229.80175812951,2634.611139182958,1.0000000000010516,43.20679650997293,359,0.12,0.019193857965451054,-5229.80175812951,0,24.22996999116298,0.27718268885100944,22.496271187419126,-0.001719208293913078,4.438842331972842,0.5,-1.565767533802474,2.9753814042058626,2.314985115021314,0.27458101723130035,1.9340790136714792,6.238350543772439,-7.474952137366533,-1.0217164511964938,-3.2314323355467414,-0.4729853393790975,-3.106299697057564,-6.162404284292813,0.03776616654962332,0.2560710127024335,0.20563993727461635,0.26029349829284765,0.2402293851804793,3.1875902963284095,-1.2830784636489068,3.113349570472874,-0.1719208293913078,1.4903936064044292,-0.6931471805599453,-1.565767533802474,2.9753814042058626,2.314985115021314,0.27458101723130035,1.9340790136714792,6.238350543772439,-7.474952137366533,-1.0217164511964938,-3.2314323355467414,-0.4729853393790975,-3.106299697057564,-6.162404284292813,-1.9303961969520187,-0.01635503456105947,-0.23568307178102552,0.0,-0.08021559547459171
Corenflos DPF,20,0,22,314.6902332045138,-5650.921910922216,4563.858202002056,1.0000000000079012,45.848128916874515,334,0.06,0.019157088122605363,-5229.80175812951,0,23.830207935521567,0.2781193295444346,22.236812210468997,-0.001682210224787917,4.51801300837079,0.5,-1.5490075640141572,2.9939160424999773,2.322042733378028,0.27165628094772337,1.9367556857105654,6.244989651734636,-7.455702515353169,-1.0041768354987668,-3.2353612542913006,-0.48506514813599694,-3.1069962409338836,-6.154621337808822,0.03761126842019004,0.2559882930266627,0.20601498831209594,0.26032418359158416,0.24006126664946703,3.1709540168603096,-1.2797050144243156,3.1017491232486085,-0.1682210224787917,1.5080722972738025,-0.6931471805599453,-1.5490075640141572,2.9939160424999773,2.322042733378028,0.27165628094772337,1.9367556857105654,6.244989651734636,-7.455702515353169,-1.0041768354987668,-3.2353612542913006,-0.48506514813599694,-3.1069962409338836,-6.154621337808822,-1.934624016775319,-0.016796001229515127,-0.23397878935944322,0.0,-0.08103354582851927
Corenflos DPF,20,0,23,318.0006328744348,-5196.554364591957,5227.753088046556,1.000000000000874,46.67879663770039,332,0.04,0.019120458891013385,-5196.554364591957,0,23.429381947900136,0.27877260546962784,21.949338839918678,-0.0016244216906406658,4.600972992333052,0.5,-1.5319692643722733,3.011827204326106,2.327401059292635,0.2685974580560239,1.9394899038286575,6.251892850152442,-7.436716564246142,-0.9871666664905465,-3.2408065220983517,-0.4972422831916771,-3.1073564053737766,-6.14624896199237,0.037608449561057876,0.2549833150108375,0.206689125181918,0.2601596306924105,0.24055947955377613,3.153990873507681,-1.2773588636407325,3.088737017879313,-0.16244216906406658,1.5262678012002353,-0.6931471805599453,-1.5319692643722733,3.011827204326106,2.327401059292635,0.2685974580560239,1.9394899038286575,6.251892850152442,-7.436716564246142,-0.9871666664905465,-3.2408065220983517,-0.4972422831916771,-3.1073564053737766,-6.14624896199237,-1.9340666593000755,-0.020097295130541353,-0.23007955311626324,0.0,-0.07832803161808029
Corenflos DPF,20,0,24,321.38875553943217,-5182.308791977186,3622.5294469039695,1.0000016424430864,43.21072591066863,342,0.06,0.019083969465648856,-5182.308791977186,0,23.029604168766536,0.2800046656163109,21.718849512662064,-0.001588962498384594,4.676262936668234,0.5,-1.5143789979829185,3.029652921093438,2.333468578732969,0.2678827000424186,1.9443321561216882,6.260519072393622,-7.417984307073221,-0.970220076542857,-3.2451726510011842,-0.5082101898572732,-3.1058646987115908,-6.136594959070855,0.037522217148756594,0.25457982181269073,0.20711753418878007,0.2601150952038535,0.24066533164591913,3.13678052604991,-1.2729490130363164,3.0781805246325344,-0.1588962498384594,1.5424992731384577,-0.6931471805599453,-1.5143789979829185,3.029652921093438,2.333468578732969,0.2678827000424186,1.9443321561216882,6.260519072393622,-7.417984307073221,-0.970220076542857,-3.2451726510011842,-0.5082101898572732,-3.1058646987115908,-6.136594959070855,-1.9361909920823326,-0.021509778409873517,-0.22783777678283543,0.0,-0.07771690389362546
Corenflos DPF,20,0,25,324.86966993752867,-5061.627538671174,13232.079009155223,1.0000000011262316,43.97936207239049,354,0.07,0.019047619047619046,-5061.627538671174,0,22.63099906907983,0.2814556235689659,21.526269048741632,-0.0015632250629348658,4.741551925819977,0.5,-1.4961131656241229,3.047984164703347,2.3407547713181285,0.26804176542786695,1.9504342382052835,6.2704095243969755,-7.399175040137935,-0.9532363810638624,-3.2490863606381555,-0.5189357732396898,-3.1036852566346376,-6.126120998620905,0.03733164638781719,0.25523512056086817,0.2072017684059638,0.2600049769062908,0.24022648773906,3.1193206066638743,-1.2677804865683344,3.069274005544153,-0.15632250629348657,1.556364492630404,-0.6931471805599453,-1.4961131656241229,3.047984164703347,2.3407547713181285,0.26804176542786695,1.9504342382052835,6.2704095243969755,-7.399175040137935,-0.9532363810638624,-3.2490863606381555,-0.5189357732396898,-3.1036852566346376,-6.126120998620905,-1.9408593772141414,-0.01851561102507181,-0.22700772765287086,0.0,-0.07911859552872859
Corenflos DPF,20,0,26,328.26487337751314,-5122.92615146543,2022.8012600209902,1.0000000007674714,45.36814461192594,343,0.05,0.019011406844106463,-5061.627538671174,0,22.23913955820239,0.28329398507786324,21.36464482335178,-0.0015384366740027087,4.789258072077279,0.5,-1.4772962918573922,3.065704058187747,2.3487504283399883,0.2708165412749278,1.9588200602567922,6.282183621642558,-7.381274248719433,-0.9371564158049811,-3.251788261807826,-0.5275674078427383,-3.0990904493369578,-6.113871398026847,0.03714221021070326,0.2560296533452605,0.20723074017263415,0.25984222876039487,0.23975516751100714,3.101853779704197,-1.2612701040058532,3.0617374447290087,-0.15384366740027086,1.566375508419142,-0.6931471805599453,-1.4772962918573922,3.065704058187747,2.3487504283399883,0.2708165412749278,1.9588200602567922,6.282183621642558,-7.381274248719433,-0.9371564158049811,-3.251788261807826,-0.5275674078427383,-3.0990904493369578,-6.113871398026847,-1.9453205699659262,-0.014781363218994415,-0.22624177508269208,0.0,-0.0804563670913603
