nstep,unit_backward_ess_mean,unit_backward_ess_sd,bridge_backward_ess_mean,bridge_backward_ess_sd,unit_reference_probability_mean,bridge_reference_probability_mean
1.0,3.364450482493828,1.3355568827883562,3.4167056442484145,1.3404258655158126,0.35462404117078483,0.3512846248703586
2.0,37.41050415956225,7.691649667587112,122.79696606047891,6.362521088873065,0.023106611863005704,0.007813465217192388
5.0,10.182450697614993,2.6623398996418257,127.12011710656101,1.1931819351649195,0.10495390700332152,0.0078070740173773094
10.0,2.29811487321931,0.9325141891174697,125.99119813537635,2.6260972619521468,0.5238821434963257,0.007824432801309025
20.0,1.0747649024861456,0.2394143767381622,124.66724652127448,4.350466163816449,0.9615138506848162,0.007814869857069126
40.0,1.00026412926466,0.004452034754720007,125.0094600706509,3.618970089102749,0.9998724952443537,0.007819608563833241
