method,inference_nstep,start,start_type,starts_file,particles,updates_completed,termination_reason,elapsed_seconds,optimizer_elapsed_seconds,elapsed_time_offset_seconds,output_selected_iteration,output_selected_elapsed_seconds,initial_pseudo_loglik,selected_pseudo_loglik,terminal_pseudo_loglik,minimum_ess,maximum_invalid_fraction,restarts,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
Corenflos DPF,20,0,if2-warm-start,ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,5,maximum-updates,262.1887542535551,17.74632065789774,244.44243359565735,5,262.1887542535551,-8157.0683900868935,-6351.817017167041,-6351.817017167041,1.0000000000001315,0.04,0,31.360047722434626,0.24947829601881213,26.79670000130711,-0.003652506993907218,3.308582896772033,0.5,-1.7916759288040716,2.6644493038449424,2.0256674351164263,0.33784989585641473,1.9306025770814124,6.183792383404107,-7.780176787219198,-1.3228109288460939,-3.3640202379895694,-0.26150958875592667,-3.094775837176547,-6.301265179796174,0.035788370385396694,0.29149899829365,0.19434474625325512,0.2499203896903077,0.2284474953773904,3.4455347172423574,-1.3883833574789655,3.2882787456555778,-0.3652506993907218,1.1965199698526376,-0.6931471805599453,-1.7916759288040716,2.6644493038449424,2.0256674351164263,0.33784989585641473,1.9306025770814124,6.183792383404107,-7.780176787219198,-1.3228109288460939,-3.3640202379895694,-0.26150958875592667,-3.094775837176547,-6.301265179796174,-2.0974135783375436,0.0,-0.4054029448653681,-0.15389414348892289,-0.24373016499834424
