method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,complete_pseudologlik,score_norm,minimum_ess,maximum_invalid_fraction,unique_initial_ancestors,accepted_step_size,backtrack_count,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,0,8.410227701999247,-6230.911698240044,27986.359705230567,79496.75563204534,11.93259536034336,-2.0816681711721685e-17,1,0.02,0,12.204439319925953,0.40694085741223185,15.776105071350697,-0.009654575819763804,1.285275956517952,0.4046354317852725,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.30016229191247606,0.12847598067816407,0.16178485054093503,0.1308026974351881,0.27877417943323657,2.501799764233874,-0.899087417582029,2.7584964580403506,-0.9654575819763804,0.25097344744528827,-0.904768785701927,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.0,-0.8485813353537146,-0.6180559319568264,-0.8306332400209862,-0.07392124005080869
DS order-1.5 block Gaussian,20,0,1,14.679803959967103,-6150.220689155998,28014.41727865661,2703.9259007424616,12.26193169581422,-2.0816681711721685e-17,1,0.02,0,12.450985348412601,0.398882888551439,15.463717260928428,-0.009854575793287974,1.3112402523547009,0.4128096096976773,2.031969991428969,5.137343477132515,-2.2494251467498168,4.842077688132112,4.980225609073593,2.8420006292569973,-3.7794382492526104,-2.3727504757591413,-0.5465467850922183,-6.372280423366463,-6.63096615550488,-9.441106301363208,0.29662042882000245,0.12695998803303266,0.1664004723551339,0.13453441700496796,0.2754846937868631,2.521799764229771,-0.9190874175778778,2.738496458043099,-0.9854575793287975,0.27097344684350383,-0.8847687857793541,2.031969991428969,5.137343477132515,-2.2494251467498168,4.842077688132112,4.980225609073593,2.8420006292569973,-3.7794382492526104,-2.3727504757591413,-0.5465467850922183,-6.372280423366463,-6.63096615550488,-9.441106301363208,0.0,-0.8485813220404932,-0.5780559369451067,-0.7906332491800803,-0.07392123489371674
DS order-1.5 block Gaussian,20,0,2,20.27624769799877,-6105.829970142851,28020.89019840008,21315.81423704118,6.248139912204541,0.03999999999999998,1,0.02,0,12.482945291622144,0.40011651647944435,15.24714985103613,-0.01,1.3317452782469916,0.41920092784123236,2.01663461876893,5.121803964300243,-2.264848314013681,4.826557757478208,4.9642818010646685,2.8267627831425846,-3.7950895087009098,-2.3883140573965047,-0.5618929685764593,-6.387561022769648,-6.646231669775875,-9.456413880786734,0.2916309284352146,0.1287437893049308,0.16453107409908901,0.13663868811529095,0.2784555200454747,2.524363336028704,-0.9159994830925884,2.724392590572347,-1.0,0.2864903212836188,-0.8694049326160357,2.01663461876893,5.121803964300243,-2.264848314013681,4.826557757478208,4.9642818010646685,2.8267627831425846,-3.7950895087009098,-2.3883140573965047,-0.5618929685764593,-6.387561022769648,-6.646231669775875,-9.456413880786734,0.0,-0.8176647591306628,-0.5723896064382692,-0.7581489301383042,-0.04623072507434241
DS order-1.5 block Gaussian,20,0,3,25.828352452954277,-6073.717167855893,27923.45593094591,15888.22898249954,13.708085606995075,0.00999999999999998,1,0.02,0,12.491934303675013,0.40098338768627784,15.306192720819883,-0.01,1.3494893603754596,0.4248279037698368,2.003332928938409,5.107510056205868,-2.27810882860886,4.813146498330612,4.948805648941271,2.8138071907661413,-3.809463672988535,-2.4022535513653565,-0.5750137971767488,-6.40056860245736,-6.659278175318777,-9.46936900747121,0.29077049238520813,0.13053420015760672,0.16180643097120084,0.13531697374224003,0.28157190274374416,2.5250831803351983,-0.9138352797499634,2.728257499502756,-1.0,0.2997262693214335,-0.8560711243712118,2.003332928938409,5.107510056205868,-2.27810882860886,4.813146498330612,4.948805648941271,2.8138071907661413,-3.809463672988535,-2.4022535513653565,-0.5750137971767488,-6.40056860245736,-6.659278175318777,-9.46936900747121,0.0,-0.8008990074320207,-0.5861335197763385,-0.7649142900850383,-0.0321464279162072
DS order-1.5 block Gaussian,20,0,4,31.42822297499515,-6021.517740957666,27956.504593244652,32821.169814962544,10.869541747971878,0.00999999999999998,1,0.02,0,12.606499794171558,0.3987097425607549,15.293946096393226,-0.01,1.3666092196288404,0.4302136064495673,1.9909529809572806,5.093546119320519,-2.29068250135018,4.800126299771678,4.932381294285576,2.801286278486936,-3.8236228900988767,-2.4162238452836458,-0.5876412801493116,-6.412847538930287,-6.671656827144266,-9.481011031137195,0.29015631394564695,0.13135358433021438,0.16059048605138757,0.13509823706750998,0.2828013786052412,2.5342125376293976,-0.9195215890750806,2.727457070122114,-1.0,0.31233264974075986,-0.8434734344534861,1.9909529809572806,5.093546119320519,-2.29068250135018,4.800126299771678,4.932381294285576,2.801286278486936,-3.8236228900988767,-2.4162238452836458,-0.5876412801493116,-6.412847538930287,-6.671656827144266,-9.481011031137195,0.0,-0.7925269872198872,-0.5915622316413636,-0.7644175955827224,-0.025674982518279592
DS order-1.5 block Gaussian,20,0,5,37.069021217001136,-5983.486035243558,27962.71071509785,20623.34485065039,16.962545679496642,0.00999999999999998,1,0.02,0,12.679862921663613,0.397647203189259,15.385588872084957,-0.01,1.382992513672545,0.43514722208764645,1.9796937191987456,5.08067545287723,-2.3019228731511756,4.789213089980785,4.91813608483516,2.7899558200364,-3.8369220371523056,-2.4291103706493216,-0.5990704084134095,-6.424019072083655,-6.682786132722899,-9.49163686770215,0.28883858708739296,0.13172980651727545,0.16064008368891533,0.13580057085266298,0.2829909518537532,2.5400151383562926,-0.9221900909514975,2.733431283770137,-1.0,0.3242496395606274,-0.8320708635710896,1.9796937191987456,5.08067545287723,-2.3019228731511756,4.789213089980785,4.91813608483516,2.7899558200364,-3.8369220371523056,-2.4291103706493216,-0.5990704084134095,-6.424019072083655,-6.682786132722899,-9.49163686770215,0.0,-0.7851151054337492,-0.5867016524167998,-0.7546805911482445,-0.020453085007969427
DS order-1.5 block Gaussian,20,0,6,42.70968995097792,-5935.911989426624,27874.389708513903,35908.94994877705,15.579083108917347,0.01999999999999998,1,0.02,0,12.806159510137096,0.39469840815252094,15.412275548374842,-0.01,1.4003637185317777,0.4399127019225618,1.9689030463399808,5.068172680663131,-2.313050800325033,4.778158562281434,4.903860578783647,2.778985725768909,-3.850123699208513,-2.4416441560753603,-0.6100490199342795,-6.434763640042635,-6.6938465047662286,-9.502103276479938,0.2872159080222446,0.13169228996988033,0.1615532001272699,0.13706840280796617,0.28247019907263904,2.5499262669097984,-0.9296333293781673,2.735164305424152,-1.0,0.33673200183057916,-0.8211789764761012,1.9689030463399808,5.068172680663131,-2.313050800325033,4.778158562281434,4.903860578783647,2.778985725768909,-3.850123699208513,-2.4416441560753603,-0.6100490199342795,-6.434763640042635,-6.6938465047662286,-9.502103276479938,0.0,-0.7797661610240605,-0.5753997247186321,-0.7397541338965364,-0.01666117067601924
DS order-1.5 block Gaussian,20,0,7,48.67596785497153,-5907.218961445065,27958.259995768323,15472.373387564066,3.986600290271511,0.01999999999999998,1,0.02,0,12.957577192514057,0.39091435714033634,15.367515738914335,-0.01,1.4170073416312539,0.44437943432440485,1.958880000631446,5.05630539427271,-2.3234279871129346,4.767514346357606,4.889591864234778,2.7687600758087947,-3.862674420793382,-2.4536040193134627,-0.6202944164065797,-6.444674949924669,-6.704037214831333,-9.511710034064096,0.2857622479349787,0.1315750019866387,0.16243680194747998,0.13824605849257093,0.2819798896383317,2.5616807284256664,-0.9392667784352483,2.7322559139673226,-1.0,0.34854714180398105,-0.8110764996853228,1.958880000631446,5.05630539427271,-2.3234279871129346,4.767514346357606,4.889591864234778,2.7687600758087947,-3.862674420793382,-2.4536040193134627,-0.6202944164065797,-6.444674949924669,-6.704037214831333,-9.511710034064096,0.0,-0.7755831178322268,-0.5648711491391477,-0.7261250341744371,-0.013324409115029377
DS order-1.5 block Gaussian,20,0,8,54.394337112957146,-5859.7584039756275,27948.44207070341,9582.330881408947,1.801799228072526,0.01999999999999998,1,0.02,0,13.102912672033813,0.3876121251919912,15.261966275869337,-0.01,1.435090098960726,0.44889866285635166,1.9486336900286079,5.044362015466109,-2.333906782641927,4.7567171729095215,4.874407020547718,2.758100112954367,-3.8759225662368517,-2.466196021303808,-0.6311287244585165,-6.455213773795605,-6.715116053493176,-9.521624397026075,0.28401698394811453,0.13108074605961034,0.16402800865100925,0.13992069070614413,0.2809535706351217,2.572834546869552,-0.9477501167097454,2.7253638691853603,-1.0,0.36122763397279334,-0.8009581119103117,1.9486336900286079,5.044362015466109,-2.333906782641927,4.7567171729095215,4.874407020547718,2.758100112954367,-3.8759225662368517,-2.466196021303808,-0.6311287244585165,-6.455213773795605,-6.715116053493176,-9.521624397026075,0.0,-0.7732205235571682,-0.5489968413077394,-0.7079582718730076,-0.01084461238189095
DS order-1.5 block Gaussian,20,0,9,60.03777222696226,-5823.995847268223,27852.91258534163,8979.075356769488,12.396012193932817,0.00999999999999998,1,0.02,0,13.282489513061307,0.3835854084574062,15.14023583111768,-0.01,1.4564383442935525,0.4537511040960324,1.9378763425320737,5.031683669914343,-2.344779072643084,4.746564878980231,4.859221429625934,2.746532301689248,-3.889269328271439,-2.479853543844834,-0.6427834270996217,-6.466533939760517,-6.727459699468044,-9.53150702668847,0.28281371734155086,0.13088250846379867,0.1648528106799256,0.1409376851754852,0.2805132783392397,2.5864465898121627,-0.9581929751285383,2.71735582458004,-1.0,0.3759939651060092,-0.7902064601365439,1.9378763425320737,5.031683669914343,-2.344779072643084,4.746564878980231,4.859221429625934,2.746532301689248,-3.889269328271439,-2.479853543844834,-0.6427834270996217,-6.466533939760517,-6.727459699468044,-9.53150702668847,0.0,-0.7704883994909448,-0.5397354190009808,-0.6964705947172518,-0.00816737634695006
