method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,gradient_norm,minimum_ess,median_ess,resampling_count,maximum_invalid_fraction,learning_rate,incumbent_pseudo_loglik,restart_count,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
Corenflos DPF,20,0,10,20.944454376003705,-6169.551950701775,6491.711084531355,90.0653719786,191.47810369339427,43,0.0,0.0196078431372549,-6169.551950701775,0,10.0079173392342,0.49503540494217835,19.17772777815486,-0.007781731786348456,1.060219501017022,0.4934822491262757,2.2516839984383843,5.357569465143265,-2.031184570852111,5.057664981692086,5.196935327751042,3.0603879714336077,-3.5605909202348207,-2.1529319826278397,-0.33071085718644533,-6.1600756264998004,-6.4203907503633,-9.223494017840983,0.28268199451813797,0.1790107769744322,0.1524115348125159,0.12323589190865447,0.2626598017862596,2.3033765136614957,-0.7031259938355334,2.953749594145131,-0.7781731786348456,0.05847596311776371,-0.7062683901044987,2.2516839984383843,5.357569465143265,-2.031184570852111,5.057664981692086,5.196935327751042,3.0603879714336077,-3.5605909202348207,-2.1529319826278397,-0.33071085718644533,-6.1600756264998004,-6.4203907503633,-9.223494017840983,0.0,-0.4568765609537754,-0.6177382434087217,-0.8302222324449211,-0.07346290602652539
Corenflos DPF,20,0,11,22.417066019028425,-6159.112196997358,6267.455127613246,95.34145917214626,200.21911338187886,44,0.0,0.019569471624266144,-6159.112196997358,0,10.000000000000002,0.5048647960295327,19.552960287363565,-0.0075961564707764375,1.04147754526585,0.5,2.2713966239632164,5.377596228249972,-2.0113852189685013,5.076854276937462,5.216224495398377,3.0797824864463608,-3.5407787053006317,-2.132647424882283,-0.31103280074518513,-6.141456669860928,-6.4025447408236875,-9.204197813309936,0.28081509061247806,0.18447625391668243,0.15138593390383764,0.12240962988669576,0.2609130916803062,2.302585092994046,-0.6834646161876105,2.9731266963168395,-0.7596156470776437,0.04064042149208662,-0.6931471805599453,2.2713966239632164,5.377596228249972,-2.0113852189685013,5.076854276937462,5.216224495398377,3.0797824864463608,-3.5407787053006317,-2.132647424882283,-0.31103280074518513,-6.141456669860928,-6.4025447408236875,-9.204197813309936,0.0,-0.42017566206631907,-0.617863982361695,-0.8303233696766951,-0.07350904240099984
Corenflos DPF,20,0,12,23.846154132974334,-6166.683800641849,6843.736825999261,105.31805036748202,196.73504460124218,41,0.0,0.01953125,-6159.112196997358,0,10.000000000000002,0.5149826972883592,19.93827363561233,-0.007404893665986146,1.0233752499437305,0.5,2.290720801679631,5.397270830823056,-1.9915527911396642,5.096188485829611,5.235564814115819,3.0990021831945787,-3.521295597181934,-2.112294282202005,-0.2910834496177725,-6.1225042896021,-6.384505048467152,-9.18533400468315,0.27894026408144657,0.19000809313774725,0.15034063748424564,0.12156839537898262,0.2591426099175779,2.302585092994046,-0.6636219763811411,2.9926411828323616,-0.7404893665986145,0.02310623294918865,-0.6931471805599453,2.290720801679631,5.397270830823056,-1.9915527911396642,5.096188485829611,5.235564814115819,3.0990021831945787,-3.521295597181934,-2.112294282202005,-0.2910834496177725,-6.1225042896021,-6.384505048467152,-9.18533400468315,0.0,-0.38393098494702804,-0.6180940156381868,-0.8305206223344823,-0.07361912405441898
Corenflos DPF,20,0,13,25.23344082897529,-6172.772597469966,4490.163741461532,100.83375356519755,190.13956945225277,38,0.0,0.01949317738791423,-6159.112196997358,0,10.000000000000002,0.5253242825716344,20.330296666241424,-0.007209751257661601,1.006190652888088,0.5,2.3099050547102276,5.416719014913626,-1.9718844997485812,5.115436786939682,5.254871179828867,3.1181917660072744,-3.5019243275062886,-2.0918865683386336,-0.27098088898687245,-6.1034487693824,-6.366535276073913,-9.166553815038702,0.2771059563855058,0.19543538604554797,0.1493078057331207,0.12074074482173602,0.25741010701408945,2.302585092994046,-0.6437395259881312,3.012112220069025,-0.7209751257661601,0.006171569515026055,-0.6931471805599453,2.3099050547102276,5.416719014913626,-1.9718844997485812,5.115436786939682,5.254871179828867,3.1181917660072744,-3.5019243275062886,-2.0918865683386336,-0.27098088898687245,-6.1034487693824,-6.366535276073913,-9.166553815038702,0.0,-0.34917012843925316,-0.6183899616916922,-0.8307543049185175,-0.07372938689444672
Corenflos DPF,20,0,14,26.593984263949096,-6179.292386335742,4482.6341727950285,100.47302162667135,190.80884180184984,36,0.0,0.019455252918287938,-6159.112196997358,0,10.000000000000002,0.5359447751018404,20.73215947706737,-0.007010634931814931,1.0,0.5,2.3289967937964695,5.436133771841133,-1.9524579053053086,5.134449478517361,5.2741001528161044,3.1373486814599327,-3.482515397347461,-2.071483795091847,-0.2510213284040888,-6.084729444568039,-6.348960257719973,-9.147838319203066,0.2752099964418336,0.20104268794306593,0.1482425210587894,0.1198857876641481,0.255619006892163,2.302585092994046,-0.6237241547458646,3.0316860926125266,-0.7010634931814931,0.0,-0.6931471805599453,2.3289967937964695,5.436133771841133,-1.9524579053053086,5.134449478517361,5.2741001528161044,3.1373486814599327,-3.482515397347461,-2.071483795091847,-0.2510213284040888,-6.084729444568039,-6.348960257719973,-9.147838319203066,0.0,-0.31401716634310006,-0.6186848412441678,-0.8309949095829374,-0.07384634807780047
Corenflos DPF,20,0,15,27.953244535950944,-6183.858365053555,1503.5053691771693,94.0217887867772,183.44515350740613,36,0.0,0.019417475728155338,-6159.112196997358,0,10.000000000000002,0.5468637331904175,21.14847039654681,-0.006852155436263958,1.0,0.5,2.3480426027331514,5.455491795202,-1.9330951766534505,5.153262411309093,5.2931362947567555,3.156398722830244,-3.4634214196408486,-2.051440986617828,-0.2314164661198877,-6.066330837929862,-6.331748887510798,-9.129335440070108,0.2731640838169253,0.20705710979242126,0.1471085410059468,0.11897315848356742,0.25369710690113917,2.302585092994046,-0.6035556242485794,3.0515675812006746,-0.6852155436263958,0.0,-0.6931471805599453,2.3480426027331514,5.455491795202,-1.9330951766534505,5.153262411309093,5.2931362947567555,3.156398722830244,-3.4634214196408486,-2.051440986617828,-0.2314164661198877,-6.066330837929862,-6.331748887510798,-9.129335440070108,0.0,-0.27707800632444235,-0.6189019657506848,-0.8311747455477626,-0.0739315913370508
Corenflos DPF,20,0,16,29.28441020299215,-6189.179252519933,3913.1977811089964,106.65329010036291,189.13294504770863,34,0.0,0.01937984496124031,-6159.112196997358,0,10.000000000000002,0.5580317649147005,21.582224123050594,-0.006806236201267176,1.0,0.5,2.36609215873387,5.473831656144252,-1.9147856443793398,5.1713262869627075,5.311242456582058,3.1742766653883567,-3.447785491570526,-2.03596501187694,-0.21519686449482336,-6.049891286412717,-6.316224722538218,-9.113662913660365,0.2711375895976494,0.2130134902395833,0.14598864164403508,0.11807221993752402,0.2517880585812082,2.302585092994046,-0.5833393918506393,3.0718700186087124,-0.6806236201267176,0.0,-0.6931471805599453,2.36609215873387,5.473831656144252,-1.9147856443793398,5.1713262869627075,5.311242456582058,3.1742766653883567,-3.447785491570526,-2.03596501187694,-0.21519686449482336,-6.049891286412717,-6.316224722538218,-9.113662913660365,0.0,-0.24127090456864744,-0.6190975810073358,-0.8313299321121935,-0.07403870646576277
Corenflos DPF,20,0,17,30.601631077937782,-6193.673931503995,1515.3847541736418,108.30135551980428,188.98286052933054,33,0.0,0.019342359767891684,-6159.112196997358,0,10.000000000000002,0.5694678615997734,22.023171497758096,-0.006756599612196741,1.0,0.5,2.384036167394771,5.4919013503794085,-1.8966901408676162,5.189374424840204,5.329502407839148,3.1923359164843497,-3.432000678507336,-2.0202382700511863,-0.1987805549373213,-6.033420502539261,-6.300675346131614,-9.097728362730283,0.2691747829335675,0.21881313021446405,0.1448924832061065,0.11719211275612458,0.2499274908897374,2.302585092994046,-0.5630529303479089,3.092095148977899,-0.6756599612196741,0.0,-0.6931471805599453,2.384036167394771,5.4919013503794085,-1.8966901408676162,5.189374424840204,5.329502407839148,3.1923359164843497,-3.432000678507336,-2.0202382700511863,-0.1987805549373213,-6.033420502539261,-6.300675346131614,-9.097728362730283,0.0,-0.20714284041942155,-0.6193689470408736,-0.8315463417120075,-0.07419007993517043
Corenflos DPF,20,0,18,31.87752619094681,-6195.983704021327,1437.5655072649502,105.81170941508414,185.51088576953475,30,0.0,0.019305019305019305,-6159.112196997358,0,10.000000000000002,0.579986088002615,22.405717619840033,-0.006701078937749671,1.0,0.5,2.397767342213291,5.505410855978967,-1.8826782542694247,5.20595407279305,5.347026422574148,3.208384300241321,-3.4193906208082545,-2.0080491597390617,-0.18521851715752827,-6.018847970045753,-6.286277049424107,-9.0852363100638,0.26703310106037664,0.22510845936109006,0.14370759721420556,0.11623950656804079,0.24791133579628694,2.302585092994046,-0.5447511619317336,3.109316177175745,-0.6701078937749672,0.0,-0.6931471805599453,2.397767342213291,5.505410855978967,-1.8826782542694247,5.20595407279305,5.347026422574148,3.208384300241321,-3.4193906208082545,-2.0080491597390617,-0.18521851715752827,-6.018847970045753,-6.286277049424107,-9.0852363100638,0.0,-0.1707902970604752,-0.6195919644626758,-0.8317198504131402,-0.07430145943490374
Corenflos DPF,20,0,19,33.153380385949276,-6199.115798465113,1828.382474705948,98.6781624927356,181.12797061208104,30,0.0,0.019267822736030827,-6159.112196997358,0,10.000000000000002,0.5888875034427081,22.71726036575916,-0.006598973897645193,1.0,0.5,2.408935900596107,5.5169202646354485,-1.8699852654016311,5.222451890841941,5.364080385864642,3.2226490224363857,-3.4077574631758227,-1.996782899825295,-0.17340002958171077,-6.0059740491502955,-6.2721087274427845,-9.074614158811046,0.2656870697476971,0.22923021899079216,0.1428799495402213,0.11559940631077363,0.24660335541051584,2.302585092994046,-0.5295201094253686,3.1231250040893026,-0.6598973897645193,0.0,-0.6931471805599453,2.408935900596107,5.5169202646354485,-1.8699852654016311,5.222451890841941,5.364080385864642,3.2226490224363857,-3.4077574631758227,-1.996782899825295,-0.17340002958171077,-6.0059740491502955,-6.2721087274427845,-9.074614158811046,0.0,-0.14759236506606205,-0.6203144227591743,-0.8321883662202177,-0.0745379893945926
Corenflos DPF,20,0,20,34.40251127292868,-6200.033146973992,2018.8646297924465,111.82280392606451,182.2372938323634,28,0.0,0.019230769230769232,-6159.112196997358,0,10.000000000000002,0.5958783194861977,22.964041876238788,-0.006498870648794553,1.0,0.5,2.4168092179676983,5.524810258380231,-1.860230160614756,5.2370580151703185,5.379176412880371,3.2343117590769825,-3.399915433172391,-1.98994505481887,-0.1660501206381511,-5.996526530480316,-6.2597125225210535,-9.067377353748027,0.264239625244385,0.23359417280115635,0.1420156349312008,0.11492841506834002,0.2452221519549178,2.302585092994046,-0.5177187946965823,3.1339295958640303,-0.6498870648794554,0.0,-0.6931471805599453,2.4168092179676983,5.524810258380231,-1.860230160614756,5.2370580151703185,5.379176412880371,3.2343117590769825,-3.399915433172391,-1.98994505481887,-0.1660501206381511,-5.996526530480316,-6.2597125225210535,-9.067377353748027,0.0,-0.12327105739958659,-0.6209192061525574,-0.8325469059650101,-0.07469182046693547
Corenflos DPF,20,0,21,35.6504268880235,-6200.3641480068745,2938.3258768015535,108.94752782535421,174.29717964186028,28,0.0,0.019193857965451054,-6159.112196997358,0,10.000000000000002,0.6,23.16256933274524,-0.00642255766121694,1.0,0.5,2.421103758043555,5.528514418572929,-1.8538265418750954,5.250218940715865,5.392622498430298,3.243147674894617,-3.396382999629834,-1.987570665765844,-0.1621551387299387,-5.989594517610318,-6.248931133333699,-9.063785157113713,0.2629573657281017,0.2375048085159934,0.1412268575843801,0.11432282379299588,0.24398814437852898,2.302585092994046,-0.5108256237659907,3.142537584925735,-0.642255766121694,0.0,-0.6931471805599453,2.421103758043555,5.528514418572929,-1.8538265418750954,5.250218940715865,5.392622498430298,3.243147674894617,-3.396382999629834,-1.987570665765844,-0.1621551387299387,-5.989594517610318,-6.248931133333699,-9.063785157113713,0.0,-0.1018040418863411,-0.6216243950465018,-0.8329656774441786,-0.074872276039061
Corenflos DPF,20,0,22,36.8970971039962,-6199.344114995243,1669.9973507809273,109.18451117701598,175.98630423303206,28,0.0,0.019157088122605363,-6159.112196997358,0,10.000000000000002,0.6,23.307909241302955,-0.006376760612712756,1.0,0.5,2.4221578495193525,5.5286462346517276,-1.8512807905015525,5.260021020716942,5.4033687740393095,3.249579487279887,-3.3968150809053212,-1.9891086683749357,-0.16237752696809415,-5.986885669050129,-6.242084401762996,-9.063892662643067,0.2618742849495842,0.24086520873040784,0.1405335219012246,0.11379686759775492,0.2429301168210284,2.302585092994046,-0.5108256237659907,3.148792755387154,-0.6376760612712756,0.0,-0.6931471805599453,2.4221578495193525,5.5286462346517276,-1.8512807905015525,5.260021020716942,5.4033687740393095,3.249579487279887,-3.3968150809053212,-1.9891086683749357,-0.16237752696809415,-5.986885669050129,-6.242084401762996,-9.063892662643067,0.0,-0.0836270830195829,-0.6224185098098679,-0.8334495643595285,-0.07509074328851781
Corenflos DPF,20,0,23,38.15862761402968,-6199.202901595227,2352.192399101981,114.11592207463708,175.6260030748258,29,0.0,0.019120458891013385,-6159.112196997358,0,10.000000000000002,0.6,23.495565978156876,-0.006311757192659795,1.0,0.5,2.422998061735579,5.528137796441208,-1.8492299842140703,5.270256397094445,5.415035188087604,3.257006732849755,-3.397456962792443,-1.9912102081366856,-0.1630398182590305,-5.984030219271834,-6.234882136079686,-9.064085072008393,0.26082786268257263,0.24407265707072487,0.1398708021210727,0.11329855974430401,0.24193011838132586,2.302585092994046,-0.5108256237659907,3.1568117215669083,-0.6311757192659795,0.0,-0.6931471805599453,2.422998061735579,5.528137796441208,-1.8492299842140703,5.270256397094445,5.415035188087604,3.257006732849755,-3.397456962792443,-1.9912102081366856,-0.1630398182590305,-5.984030219271834,-6.234882136079686,-9.064085072008393,0.0,-0.06639470393822941,-0.6231415052491728,-0.8338342037094283,-0.07521174234916309
Corenflos DPF,20,0,24,39.377930698916316,-6197.567377237987,2535.2006333171657,106.8139543020153,178.5613296903134,26,0.0,0.019083969465648856,-6159.112196997358,0,10.000000000000002,0.6,23.638707341696136,-0.006243699881316527,1.0,0.5,2.421730868715373,5.525390260399574,-1.8500355803083146,5.277813993703861,5.4243588588049105,3.2621694578419667,-3.400868049036407,-1.996138006707902,-0.1668406354783665,-5.984471953228241,-6.230265793427944,-9.066659167281715,0.26000988054526963,0.24675261318664027,0.13928472567976016,0.11286905501573573,0.24108372557259425,2.302585092994046,-0.5108256237659907,3.1628855100655175,-0.6243699881316527,0.0,-0.6931471805599453,2.421730868715373,5.525390260399574,-1.8500355803083146,5.277813993703861,5.4243588588049105,3.2621694578419667,-3.400868049036407,-1.996138006707902,-0.1668406354783665,-5.984471953228241,-6.230265793427944,-9.066659167281715,0.0,-0.05233336371109673,-0.6241994081570853,-0.8344912907826523,-0.07557535021762725
Corenflos DPF,20,0,25,40.59793462092057,-6194.882695108207,1636.9448119863982,109.49378755873066,180.1638526298471,26,0.0,0.0,-6159.112196997358,0,10.00319561118294,0.6,23.73110021925159,-0.006194456488166827,1.0,0.5,2.418646965178115,5.520924226130506,-1.852986238859175,5.283582385783447,5.431762703661154,3.264967108489615,-3.406175326150281,-2.0032371113425254,-0.17307577489842763,-5.9873618341264905,-6.22769702532139,-9.07108896390994,0.25934226388960135,0.24902796429003923,0.13876846942129176,0.11249707842924997,0.24036422396981766,2.3029046030635607,-0.5108256237659907,3.1667864334374345,-0.6194456488166827,0.0,-0.6931471805599453,2.418646965178115,5.520924226130506,-1.852986238859175,5.283582385783447,5.431762703661154,3.264967108489615,-3.406175326150281,-2.0032371113425254,-0.17307577489842763,-5.9873618341264905,-6.22769702532139,-9.07108896390994,0.0,-0.040583474965131955,-0.6253418147956006,-0.8352214197201664,-0.07599329868436516
Corenflos DPF,20,0,26,42.05460774397943,-6159.661224665551,2186.284698330615,97.4639113369996,197.68288763521056,43,0.0,0.009505703422053232,-6159.112196997358,1,10.000000000000002,0.5048647960295327,19.552960287363565,-0.0075961564707764375,1.04147754526585,0.5,2.2713966239632164,5.377596228249972,-2.0113852189685013,5.076854276937462,5.216224495398377,3.0797824864463608,-3.5407787053006317,-2.132647424882283,-0.31103280074518513,-6.141456669860928,-6.4025447408236875,-9.204197813309936,0.28081509061247806,0.18447625391668243,0.15138593390383764,0.12240962988669576,0.2609130916803062,2.302585092994046,-0.6834646161876105,2.9731266963168395,-0.7596156470776437,0.04064042149208662,-0.6931471805599453,2.2713966239632164,5.377596228249972,-2.0113852189685013,5.076854276937462,5.216224495398377,3.0797824864463608,-3.5407787053006317,-2.132647424882283,-0.31103280074518513,-6.141456669860928,-6.4025447408236875,-9.204197813309936,0.0,-0.42017566206631907,-0.617863982361695,-0.8303233696766951,-0.07350904240099984
