method,inference_nstep,start,start_type,particles,updates_completed,termination_reason,elapsed_seconds,output_selected_iteration,output_selected_elapsed_seconds,initial_pseudo_loglik,selected_pseudo_loglik,terminal_pseudo_loglik,minimum_ess,maximum_invalid_fraction,restarts,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
Corenflos DPF,20,0,global-box,250,589,time-budget,800.0503447130322,391,522.4093621969223,-6232.487272772244,-5986.438350488361,-5980.853080715893,1.6871869539349278,0.0,1,10.269060319164034,0.6,30.000000000000004,-0.00562006107931736,1.4196620808173277,0.5,2.11918105565757,5.068819137523219,-2.12427118668401,5.850585614145725,6.215517681940062,3.7314163207730195,-3.832583519119521,-2.7380153153106175,-1.0372511521039873,-6.695179760152608,-6.32827934400128,-9.457405145639703,0.20320926266450898,0.4158734015258303,0.10626126069153823,0.08703068313912647,0.18762539197899594,2.3291355221071774,-0.5108256237659907,3.4011973816621555,-0.562006107931736,0.35041887203811417,-0.6931471805599453,2.11918105565757,5.068819137523219,-2.12427118668401,5.850585614145725,6.215517681940062,3.7314163207730195,-3.832583519119521,-2.7380153153106175,-1.0372511521039873,-6.695179760152608,-6.32827934400128,-9.457405145639703,-0.7161445920460373,0.0,-1.3644801055224185,-1.5641201544525587,-0.7959335115770148
