method,inference_nstep,evaluation_nstep,start,iteration,elapsed_seconds,pseudo_loglik,euler20_loglik,euler20_se,eval_particles,eval_replicates,evaluation_seed,evaluation_status
Corenflos DPF,20,20,0,125,150.0811652210541,-5960.113027301123,-5940.932646723819,,5000,1,70631535,ok
Corenflos DPF,20,20,0,126,151.3672807320254,-5965.144675145219,-5945.703316548921,,5000,1,70631536,ok
Corenflos DPF,20,20,0,127,152.63825073104817,-5970.0129460039125,-5950.021336905986,,5000,1,70631537,ok
Corenflos DPF,20,20,0,128,153.88521100196522,-5972.671760286441,-5956.644281989506,,5000,1,70631538,ok
Corenflos DPF,20,20,0,129,155.25525348598603,-5903.336025554805,-5882.632876645092,,5000,1,70631539,ok
Corenflos DPF,20,20,0,130,156.5977532999823,-5915.572230804692,-5893.733363520501,,5000,1,70631540,ok
Corenflos DPF,20,20,0,131,157.91517951595597,-5916.86075166825,-5892.360786536176,,5000,1,70631541,ok
Corenflos DPF,20,20,0,132,159.24737658095546,-5916.6917308039665,-5893.8397506292,,5000,1,70631542,ok
Corenflos DPF,20,20,0,133,160.60304393898696,-5914.709552481905,-5893.3302817873955,,5000,1,70631543,ok
Corenflos DPF,20,20,0,134,161.94274083396886,-5911.500026743253,-5891.944085800839,,5000,1,70631544,ok
Corenflos DPF,20,20,0,135,163.31398261501454,-5910.858039572298,-5892.645729317487,,5000,1,70631545,ok
Corenflos DPF,20,20,0,136,164.66936615796294,-5916.837797212996,-5899.036205738995,,5000,1,70631546,ok
Corenflos DPF,20,20,0,137,166.02427210705355,-5917.899193647167,-5895.59182086141,,5000,1,70631547,ok
Corenflos DPF,20,20,0,138,167.38118023995776,-5920.210537910449,-5895.680970169724,,5000,1,70631548,ok
Corenflos DPF,20,20,0,139,168.72116406902205,-5923.674652212194,-5901.236760739952,,5000,1,70631549,ok
Corenflos DPF,20,20,0,140,170.02237068105023,-5923.887274636052,-5898.617682334507,,5000,1,70631550,ok
Corenflos DPF,20,20,0,141,171.34108375303913,-5919.678829597157,-5903.030626379019,,5000,1,70631551,ok
Corenflos DPF,20,20,0,142,172.6817213629838,-5920.814101775291,-5903.96562993175,,5000,1,70631552,ok
Corenflos DPF,20,20,0,143,174.02187904401217,-5922.353375418932,-5903.437878844147,,5000,1,70631553,ok
Corenflos DPF,20,20,0,144,175.35548549995292,-5922.711348788722,-5904.352661501141,,5000,1,70631554,ok
Corenflos DPF,20,20,0,145,176.70417342404835,-5926.166583713898,-5903.21252347171,,5000,1,70631555,ok
Corenflos DPF,20,20,0,146,178.03657092095818,-5925.612309056247,-5906.430800028835,,5000,1,70631556,ok
Corenflos DPF,20,20,0,147,179.3531653530663,-5925.375159990896,-5909.204153669444,,5000,1,70631557,ok
Corenflos DPF,20,20,0,148,180.69339828495868,-5928.233292991743,-5908.496232321732,,5000,1,70631558,ok
Corenflos DPF,20,20,0,149,182.0187582320068,-5926.8108346188965,-5909.933391082285,,5000,1,70631559,ok
Corenflos DPF,20,20,0,150,183.33696761203464,-5931.882416602797,-5911.992778049027,,5000,1,70631560,ok
Corenflos DPF,20,20,0,151,184.6847855859669,-5928.174517310185,-5914.543146968159,,5000,1,70631561,ok
Corenflos DPF,20,20,0,152,185.9793076979695,-5932.97234082744,-5915.370482091508,,5000,1,70631562,ok
Corenflos DPF,20,20,0,153,187.25791451905388,-5934.720146470979,-5914.67568797448,,5000,1,70631563,ok
Corenflos DPF,20,20,0,154,188.57433367997874,-5936.268950827083,-5918.335219405285,,5000,1,70631564,ok
Corenflos DPF,20,20,0,155,189.8680847249925,-5939.734645820659,-5920.238384722486,,5000,1,70631565,ok
Corenflos DPF,20,20,0,156,191.13952781097032,-5943.585500726474,-5921.6703947566275,,5000,1,70631566,ok
Corenflos DPF,20,20,0,157,192.42554997105617,-5941.590873210464,-5924.15920429014,,5000,1,70631567,ok
Corenflos DPF,20,20,0,158,193.66647684795316,-5942.621711452295,-5926.434648585184,,5000,1,70631568,ok
