method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,complete_pseudologlik,score_norm,minimum_ess,maximum_invalid_fraction,unique_initial_ancestors,backward_fallbacks,accepted_step_size,backtrack_count,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,0,15.649156486964785,-6213.326621917971,28117.75002755609,14737.781124246592,161.7496320539406,0.0033999999999999586,3,0,0.1,0,12.204439319925953,0.40694085741223185,15.776105071350697,-0.009654575819763804,1.285275956517952,0.4046354317852725,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.30016229191247606,0.12847598067816407,0.16178485054093505,0.1308026974351881,0.27877417943323657,2.501799764233874,-0.899087417582029,2.7584964580403506,-0.9654575819763804,0.25097344744528827,-0.904768785701927,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.0,-0.8485813353537146,-0.6180559319568264,-0.8306332400209862,-0.07392124005080869
DS order-1.5 block Gaussian,20,0,1,28.972413719980977,-5809.7011508955375,28096.167103231506,55812.94148603079,82.15025178843426,0.01859999999999995,1,0,0.1,0,13.48799140763003,0.3682153147205666,14.27481018044779,-0.01,1.4204496072875048,0.4471913115999441,1.9519699916383542,5.057343477402475,-2.3294251460488424,4.762077688474988,4.900225609092306,2.762000629161608,-3.8594382495891466,-2.4527504752204443,-0.6265467846599075,-6.452280422963922,-6.710966108508938,-9.521106288573113,0.29805899010159675,0.14099297746881306,0.14536320734334038,0.11752583498465309,0.29805899010159675,2.601799764221191,-0.9990874175648022,2.6584964581120025,-1.0,0.35097344634845506,-0.8047687857737568,1.9519699916383542,5.057343477402475,-2.3294251460488424,4.762077688474988,4.900225609092306,2.762000629161608,-3.8594382495891466,-2.4527504752204443,-0.6265467846599075,-6.452280422963922,-6.710966108508938,-9.521106288573113,0.0,-0.7485813363241601,-0.718055931604192,-0.9306332386506105,0.0
DS order-1.5 block Gaussian,20,0,2,42.296741169993766,-5485.004987647595,29323.155867814952,40555.269196880814,50.405225031811824,0.034599999999999964,1,0,0.1,0,13.515649003053037,0.37381643334580406,14.547936632575748,-0.01,1.5696423567253752,0.48362642644041615,1.8664064912207905,4.972229351078754,-2.4141130000533915,4.67879496718732,4.8156446718685695,2.6755681440932237,-3.9437585333520557,-2.538891928650945,-0.7150946383965879,-6.541616356051486,-6.803088953552365,-9.610725999706094,0.2999711374610678,0.15147038325461215,0.137325231682548,0.11126211014070427,0.2999711374610678,2.603848199519063,-0.9839904219901406,2.677449171367095,-1.0,0.4508477951461589,-0.7264425164896327,1.8664064912207905,4.972229351078754,-2.4141130000533915,4.67879496718732,4.8156446718685695,2.6755681440932237,-3.9437585333520557,-2.538891928650945,-0.7150946383965879,-6.541616356051486,-6.803088953552365,-9.610725999706094,0.0,-0.6832961457945795,-0.7813341952262837,-0.9917974912453683,0.0
DS order-1.5 block Gaussian,20,0,3,55.62049948994536,-5211.175855067381,30121.296023112787,14165.853928654997,21.64725687514845,0.050799999999999956,1,0,0.1,0,13.22977139681975,0.38830697560849375,15.531863973453067,-0.01,1.7303498666587003,0.5,1.7849853579652757,4.892460358126055,-2.49876307324576,4.589789579398152,4.729019540636562,2.5913378374380045,-4.020779629320855,-2.6233781794485584,-0.8056299116429179,-6.63382339927791,-6.8893607619438075,-9.70284769208454,0.301095719630143,0.1576152033353356,0.1324643698269209,0.10772898757745748,0.301095719630143,2.5824696988256317,-0.9459590779235318,2.7428936540054893,-1.0,0.5483236231257664,-0.6931471805599453,1.7849853579652757,4.892460358126055,-2.49876307324576,4.589789579398152,4.729019540636562,2.5913378374380045,-4.020779629320855,-2.6233781794485584,-0.8056299116429179,-6.63382339927791,-6.8893607619438075,-9.70284769208454,0.0,-0.6472715789767699,-0.8211145173139474,-1.0278095205269304,0.0
DS order-1.5 block Gaussian,20,0,4,68.94380058895331,-5032.044004870575,30398.752895057372,5137.440655902866,23.903093548059196,0.07699999999999996,1,0,0.1,0,12.789150174292931,0.4085798743820348,16.808595864794324,-0.01,1.8819015204430614,0.5,1.697729100500938,4.805093145850272,-2.588421383628075,4.502620506590379,4.643320896059147,2.501869546548852,-4.103903955669734,-2.712542637733934,-0.8970640208432584,-6.721019735433993,-6.962832454558867,-9.79087714638169,0.2991253595816167,0.1553378063951278,0.13362958574676193,0.10993728113367052,0.30196996714282304,2.548597168840051,-0.8950678528727851,2.8218904141752845,-1.0,0.6322827127181283,-0.6931471805599453,1.697729100500938,4.805093145850272,-2.588421383628075,4.502620506590379,4.643320896059147,2.501869546548852,-4.103903955669734,-2.712542637733934,-0.8970640208432584,-6.721019735433993,-6.962832454558867,-9.79087714638169,-0.009464817543427888,-0.6647254243047089,-0.8152558790964075,-1.01041753421205,0.0
DS order-1.5 block Gaussian,20,0,5,82.28397671796847,-4873.526777902692,30757.298148516267,6825.763014214461,21.968400481357673,0.11299999999999999,1,0,0.1,0,12.774811488931844,0.41526795930590304,18.285523762046505,-0.009470670127126123,2.0329257256114,0.5,1.606427351159836,4.714645421662132,-2.6747588325325973,4.422295100711032,4.560476208447937,2.4101039613877324,-4.180472352177105,-2.7942927391922674,-0.9766994895857046,-6.797468678319202,-7.0303816114351445,-9.875224318226108,0.30204480050256893,0.1596284779296719,0.12931084258214953,0.10697107848304077,0.30204480050256893,2.547475379732897,-0.878831282041894,2.906109695546941,-0.9470670127126122,0.7094759996017348,-0.6931471805599453,1.606427351159836,4.714645421662132,-2.6747588325325973,4.422295100711032,4.560476208447937,2.4101039613877324,-4.180472352177105,-2.7942927391922674,-0.9766994895857046,-6.797468678319202,-7.0303816114351445,-9.875224318226108,0.0,-0.6377262501659648,-0.8483562141351508,-1.0380168490329518,0.0
DS order-1.5 block Gaussian,20,0,6,95.70327186002396,-4720.429336635794,31092.056948981637,4184.876291787241,19.841910367793794,0.14959999999999996,1,0,0.1,0,12.509721416356284,0.42941251007008296,19.97092166564781,-0.008780702108927778,2.1984626780475947,0.5,1.5135363530109978,4.623551707824888,-2.7656587333261102,4.335624521641415,4.472022858354844,2.315402846207242,-4.25859374900404,-2.8819708833001885,-1.0629152018491017,-6.8812457078282625,-7.108553837277729,-9.95644205886938,0.3026905559756946,0.1617541458781246,0.1271407629074924,0.1057239792629938,0.3026905559756946,2.5265060553544685,-0.8453372601237318,2.994277298873887,-0.8780702108927777,0.787758333396199,-0.6931471805599453,1.5135363530109978,4.623551707824888,-2.7656587333261102,4.335624521641415,4.472022858354844,2.315402846207242,-4.25859374900404,-2.8819708833001885,-1.0629152018491017,-6.8812457078282625,-7.108553837277729,-9.95644205886938,0.0,-0.6266334518061057,-0.8674161742324232,-1.051879287583406,0.0
DS order-1.5 block Gaussian,20,0,7,109.12464440602344,-4597.821357215176,31541.463647792916,872.2752272824888,49.53161717541065,0.20719999999999994,1,0,0.1,0,12.377714226855979,0.438043695523725,20.74329364379854,-0.008010074087558484,2.3833543464861853,0.5,1.4179376107902866,4.530698480664025,-2.858146317051398,4.2459532418293495,4.380175074464666,2.218700528360421,-4.343515980682478,-2.971490100413997,-1.1517784592042,-6.968671899478944,-7.193315815545024,-10.0,0.3033502551531659,0.15924252767514357,0.12762494057839371,0.1064320214401309,0.3033502551531659,2.5158976158682345,-0.8254366121118436,3.0322229965477865,-0.8010074087558483,0.86850888470643,-0.6931471805599453,1.4179376107902866,4.530698480664025,-2.858146317051398,4.2459532418293495,4.380175074464666,2.218700528360421,-4.343515980682478,-2.971490100413997,-1.1517784592042,-6.968671899478944,-7.193315815545024,-10.0,0.0,-0.6444597241317389,-0.8657922846166477,-1.0473816104911737,0.0
DS order-1.5 block Gaussian,20,0,8,122.54474661499262,-4513.581936407112,31602.356803735296,859.5473740452527,18.430157907200133,0.2642,1,0,0.1,0,12.435922489055294,0.436894996849182,21.22404067580218,-0.007181496027213321,2.5957144003949044,0.5,1.3481397703934226,4.43905434118796,-2.9347605715297247,4.173027103615652,4.30712685676155,2.131574301866836,-4.322929339711313,-3.0462247870164902,-1.2204520092132223,-7.036771247474886,-7.259594265597507,-9.966526490346247,0.30428368666975913,0.15694311885741075,0.12742963481666203,0.10705987298640894,0.30428368666975913,2.5205892593896353,-0.8280623945684983,3.0551345333338933,-0.7181496027213321,0.9538617775335212,-0.6931471805599453,1.3481397703934226,4.43905434118796,-2.9347605715297247,4.173027103615652,4.30712685676155,2.131574301866836,-4.322929339711313,-3.0462247870164902,-1.2204520092132223,-7.036771247474886,-7.259594265597507,-9.966526490346247,0.0,-0.6620770066689037,-0.8703961176356607,-1.0445722075124602,0.0
DS order-1.5 block Gaussian,20,0,9,135.9659188039368,-4454.796587229444,31942.901091944655,1438.4913934284186,60.09796399957403,0.3016,2,0,0.1,0,12.342681255298467,0.44585851182969266,21.78523306187409,-0.006409437317716744,2.7715900564845772,0.5,1.26932432301729,4.346032065831828,-3.0185056953705436,4.092012017728603,4.2259470900662315,2.0400817888974507,-4.327065913463066,-3.127267502329122,-1.2976895674523063,-7.113680715184192,-7.333085511081984,-9.922652077744685,0.3040416607390636,0.15108765198495036,0.12963919120032516,0.10985460185032767,0.30537689422533315,2.5130632765037326,-0.8077536153427245,3.081232357785032,-0.6409437317716744,1.01942118312018,-0.6931471805599453,1.26932432301729,4.346032065831828,-3.0185056953705436,4.092012017728603,4.2259470900662315,2.0400817888974507,-4.327065913463066,-3.127267502329122,-1.2976895674523063,-7.113680715184192,-7.333085511081984,-9.922652077744685,-0.004381998585301231,-0.7036865873819462,-0.8567915930657405,-1.0223890424251763,0.0
