method,inference_nstep,evaluation_nstep,start,iteration,elapsed_seconds,pseudo_loglik,euler20_loglik,euler20_se,eval_particles,eval_replicates,evaluation_seed,evaluation_status
Corenflos DPF,20,20,0,0,6.362135282019153,-6231.270667517555,-6209.205917143907,,5000,1,70631410,ok
Corenflos DPF,20,20,0,1,13.405449703102931,-6224.399687604373,-6204.882969077467,,5000,1,70631411,ok
Corenflos DPF,20,20,0,2,19.663503402029164,-6216.186024203609,-6198.244763924665,,5000,1,70631412,ok
Corenflos DPF,20,20,0,3,25.858506760094315,-6209.574213064952,-6190.8768693318725,,5000,1,70631413,ok
Corenflos DPF,20,20,0,4,32.0564548750408,-6201.415332656841,-6184.04700010594,,5000,1,70631414,ok
Corenflos DPF,20,20,0,5,38.12980899505783,-6195.933075122453,-6178.640927234347,,5000,1,70631415,ok
Corenflos DPF,20,20,0,6,44.203208877006546,-6188.853179931561,-6172.627976608112,,5000,1,70631416,ok
Corenflos DPF,20,20,0,7,50.29428108606953,-6183.922894505897,-6166.579745594943,,5000,1,70631417,ok
Corenflos DPF,20,20,0,8,56.33715051005129,-6176.253912959625,-6161.2946463387225,,5000,1,70631418,ok
