method,inference_nstep,start,start_type,particles,updates_completed,termination_reason,elapsed_seconds,output_selected_iteration,output_selected_elapsed_seconds,initial_pseudo_loglik,selected_pseudo_loglik,terminal_pseudo_loglik,minimum_ess,maximum_invalid_fraction,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
Corenflos DPF,20,0,global-box,100,8,maximum-updates,56.33715051005129,8,56.33715051005129,-6231.270667517555,-6176.253912959625,-6176.253912959625,16.491953307906275,0.0,11.308861631736585,0.43991472752849176,17.06660918925939,-0.01,1.2274997971213508,0.4383997629440597,2.1265205791952257,5.229015233965913,-2.153288100288833,4.941191734835913,5.079441735336317,2.9398147521363813,-3.818895545289871,-2.4297200556226595,-0.5994375709520304,-6.323774221721281,-6.5334177014239465,-9.396657178657845,0.29808967871544856,0.14596050153159681,0.1571501598382287,0.12715139098398792,0.271648268930738,2.4255866335801524,-0.8211743719232942,2.8371238755548487,-1.0,0.204979415408603,-0.8246240840782684,2.1265205791952257,5.229015233965913,-2.153288100288833,4.941191734835913,5.079441735336317,2.9398147521363813,-3.818895545289871,-2.4297200556226595,-0.5994375709520304,-6.323774221721281,-6.5334177014239465,-9.396657178657845,0.0,-0.7140583288685423,-0.6401925961710119,-0.852015945003003,-0.09288627596801506
