method,start,if2_elapsed_seconds,evaluation_nstep,euler20_loglik,euler20_se,eval_particles,eval_replicates,evaluation_seed,evaluation_status
IF2 checkpoint (175 updates),0,244.44243359565735,20,-6754.468183967199,5.220928025279905,5000,4,80631412,ok
