method,inference_nstep,start,start_type,particles,updates_completed,termination_reason,elapsed_seconds,output_selected_iteration,output_selected_elapsed_seconds,initial_pseudo_loglik,selected_pseudo_loglik,terminal_pseudo_loglik,minimum_ess,maximum_invalid_fraction,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
Corenflos DPF,20,0,global-box,100,8,maximum-updates,52.30661368602887,8,52.30661368602887,-6231.270667517552,-6117.464602816845,-6117.464602816845,17.263783335202426,0.0,10.000000000000002,0.6,23.284866028481098,-0.009573239912986203,1.0,0.5,2.3552044962390006,5.432621051016165,-1.8614025775243062,5.258767586988,5.397966616797505,3.251887965202917,-3.8294699439108033,-2.680659303455583,-0.81438152770516,-6.07472728528426,-6.225220160570038,-9.221969058744822,0.2640857019171198,0.2432359056978009,0.13866433322949961,0.11254827411035011,0.24146578504522964,2.302585092994046,-0.5108256237659907,3.147803622863187,-0.9573239912986202,0.0,-0.6931471805599453,2.3552044962390006,5.432621051016165,-1.8614025775243062,5.258767586988,5.397966616797505,3.251887965202917,-3.8294699439108033,-2.680659303455583,-0.81438152770516,-6.07472728528426,-6.225220160570038,-9.221969058744822,0.0,-0.08224190118528345,-0.6442175351601436,-0.8528914461306966,-0.08954589271566259
