method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,complete_pseudologlik,score_norm,minimum_ess,maximum_invalid_fraction,unique_initial_ancestors,accepted_step_size,backtrack_count,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,0,6.136202498979401,-6230.759840064467,28017.864725996402,48646.181952200976,8.9393392887343,-2.0816681711721685e-17,1,0.01,0,12.204439319925953,0.40694085741223185,15.776105071350697,-0.009654575819763804,1.285275956517952,0.4046354317852725,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.30016229191247606,0.12847598067816407,0.16178485054093503,0.1308026974351881,0.27877417943323657,2.501799764233874,-0.899087417582029,2.7584964580403506,-0.9654575819763804,0.25097344744528827,-0.904768785701927,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.0,-0.8485813353537146,-0.6180559319568264,-0.8306332400209862,-0.07392124005080869
DS order-1.5 block Gaussian,20,0,1,9.426121111027896,-6183.511187295466,28014.931057669564,109374.35432902651,5.36663936513237,-2.0816681711721685e-17,1,0.01,0,12.327095974238311,0.4028917282274689,15.619130203125623,-0.009754575804109376,1.2981931941515548,0.40870208547325726,2.0419699910651206,5.147343476682395,-2.239425147801594,4.852077687950139,4.990225609068855,2.852000628704245,-3.7694382539324534,-2.3627504771278214,-0.5365467859917069,-6.362280426028087,-6.620966211988308,-9.431106362529366,0.2983985594022441,0.12772106481036394,0.1640832805422956,0.13266097287271553,0.277136122372381,2.511799764232131,-0.9090874175801803,2.7484964580419806,-0.9754575804109376,0.26097344707657083,-0.8947687857254937,2.0419699910651206,5.147343476682395,-2.239425147801594,4.852077687950139,4.990225609068855,2.852000628704245,-3.7694382539324534,-2.3627504771278214,-0.5365467859917069,-6.362280426028087,-6.620966211988308,-9.431106362529366,0.0,-0.8485813356973502,-0.5980559334594991,-0.8106332429270188,-0.07392123858890304
DS order-1.5 block Gaussian,20,0,2,12.709917780011892,-6149.682679482528,28031.518775158154,61852.965269020075,3.2642437405216915,-2.0816681711721685e-17,1,0.01,0,12.451103691832996,0.3988787842600898,15.464255628134477,-0.009814660322890613,1.3100775864076109,0.412438067432445,2.0325065389868513,5.138267830304863,-2.247797481402555,4.843281745950063,4.980212077423755,2.842382002405263,-3.7785383790026903,-2.3716032493136665,-0.5453106531772849,-6.371114498324166,-6.629401820279152,-9.440678196231985,0.29832807865827404,0.12744139244337982,0.16391491278359158,0.13244950183525667,0.27786611427949787,2.5218092689279676,-0.9190977070953844,2.738531272300602,-0.9814660322890614,0.270086361724606,-0.8856692240371822,2.0325065389868513,5.138267830304863,-2.247797481402555,4.843281745950063,4.980212077423755,2.842382002405263,-3.7785383790026903,-2.3716032493136665,-0.5453106531772849,-6.371114498324166,-6.629401820279152,-9.440678196231985,0.0,-0.8505372242072524,-0.5988463473177672,-0.8119923614578838,-0.07105442164431859
DS order-1.5 block Gaussian,20,0,3,16.042146209976636,-6110.0727675308,27973.628248071967,53326.30054562255,3.431548487811908,-2.0816681711721685e-17,1,0.01,0,12.576057677567203,0.3949065366742248,15.31051904625874,-0.00988163210371456,1.3225673102829496,0.416332493812137,2.0228059389107753,5.128780380309946,-2.256876245905886,4.834060846355431,4.970493790813526,2.8326093364215597,-3.7880402057305096,-2.380943503902312,-0.5544289790439605,-6.380362326142494,-6.638489148658495,-9.450442289217854,0.298139286269272,0.12773022336246767,0.1629530411988973,0.1316665887720218,0.2795108603973412,2.531794821996881,-0.9291061580936217,2.728540111528539,-0.988163210371456,0.27957477969934386,-0.8762710739907447,2.0228059389107753,5.128780380309946,-2.256876245905886,4.834060846355431,4.970493790813526,2.8326093364215597,-3.7880402057305096,-2.380943503902312,-0.5544289790439605,-6.380362326142494,-6.638489148658495,-9.450442289217854,0.0,-0.847640371133418,-0.6040987123982101,-0.8172878962665944,-0.06451963253427079
DS order-1.5 block Gaussian,20,0,4,19.16195295599755,-6065.656093336283,27958.746798933164,9144.291165953166,9.153038861833418,-2.0816681711721685e-17,1,0.01,0,12.702526223164572,0.39097897129381165,15.158423556450884,-0.009923605320092687,1.335459139037566,0.42035229603127844,2.012961585128471,5.119090846817619,-2.266308644858738,4.824569275756679,4.961425829028396,2.822774230782139,-3.797736416099611,-2.3904977936013663,-0.5638925738020087,-6.389891069304564,-6.647919480063206,-9.460291690661231,0.2974283330179797,0.12735755882561656,0.16382714143330623,0.13241617870293046,0.27897078802016695,2.541800888893347,-0.9391015023003265,2.7185563877657,-0.9923605320092687,0.28927515709649126,-0.8666621192264342,2.012961585128471,5.119090846817619,-2.266308644858738,4.824569275756679,4.961425829028396,2.822774230782139,-3.797736416099611,-2.3904977936013663,-0.5638925738020087,-6.389891069304564,-6.647919480063206,-9.460291690661231,0.0,-0.8481747441467442,-0.5963614422381823,-0.8092234668675877,-0.06406622464367973
DS order-1.5 block Gaussian,20,0,5,22.64669037301792,-6037.406452041308,27982.224554200293,13653.890014525523,4.978653645084326,0.00999999999999998,1,0.01,0,12.764538967185869,0.38932030500590753,15.05375210456669,-0.009982169915727358,1.3454685803881308,0.4236130348363891,2.004896905715487,5.110739943422977,-2.2751525971078626,4.820054723997513,4.952673012007206,2.8148549702588177,-3.806071732882704,-2.398208694020888,-0.5712442582004962,-6.397290571886452,-6.655866764805895,-9.468320164101563,0.29631740180396365,0.1268591678923926,0.16527882977023475,0.13359076088385374,0.2779538396495553,2.5466709330953368,-0.9433528679917367,2.7116272693960264,-0.9982169915727357,0.2967423392868491,-0.8589348941598854,2.004896905715487,5.110739943422977,-2.2751525971078626,4.820054723997513,4.952673012007206,2.8148549702588177,-3.806071732882704,-2.398208694020888,-0.5712442582004962,-6.397290571886452,-6.655866764805895,-9.468320164101563,0.0,-0.8483536262840526,-0.5837972581495203,-0.7966500795589587,-0.06397612773153263
DS order-1.5 block Gaussian,20,0,6,26.008651457028463,-6024.6425482966215,27825.427138227446,81386.88726822505,2.971020805422713,-2.0816681711721685e-17,1,0.01,0,12.843794145236963,0.3871702730334274,14.949088161870215,-0.01,1.3566395079771034,0.42718779221735037,1.9962079097324457,5.101865427818084,-2.284130231807118,4.81372669019734,4.945160756876282,2.8062615817548995,-3.8147040256368476,-2.406653281769928,-0.5793945647832461,-6.4054786135283015,-6.664400376748179,-9.476972403958271,0.2963053413843429,0.1265922976626351,0.1653954022515345,0.13368474881682718,0.27802220988466037,2.552860748789343,-0.9488907007175326,2.7046503054595337,-1.0,0.3050106918959215,-0.8505315680147086,1.9962079097324457,5.101865427818084,-2.284130231807118,4.81372669019734,4.945160756876282,2.8062615817548995,-3.8147040256368476,-2.406653281769928,-0.5793945647832461,-6.4054786135283015,-6.664400376748179,-9.476972403958271,0.0,-0.8504188134521953,-0.5830514969143513,-0.7959060739432559,-0.06368947919294893
DS order-1.5 block Gaussian,20,0,7,29.06862982502207,-5997.396681112068,27823.898215763285,38989.67883166908,8.578270215482094,-2.0816681711721685e-17,1,0.01,0,12.929938191852525,0.3848045992751003,14.83244621995772,-0.01,1.3675737123765126,0.4305089603665453,1.9881790348291313,5.0935904353678,-2.2923690594000643,4.808264296542942,4.938454578077439,2.7983416882820413,-3.822564500178389,-2.41442219165031,-0.5869616378576451,-6.413088543156188,-6.672182165888171,-9.484820858905444,0.29615306322696794,0.12630325086072494,0.16571358298203476,0.13392686919885113,0.2779032337314214,2.5595454125598525,-0.9550196078838954,2.696817093319562,-1.0,0.3130381568788431,-0.842787141471386,1.9881790348291313,5.0935904353678,-2.2923690594000643,4.808264296542942,4.938454578077439,2.7983416882820413,-3.822564500178389,-2.41442219165031,-0.5869616378576451,-6.413088543156188,-6.672182165888171,-9.484820858905444,0.0,-0.8521906579442626,-0.5806155317571462,-0.7935825274410309,-0.06360345317370367
DS order-1.5 block Gaussian,20,0,8,32.602399680996314,-5966.902459116911,27913.15092909249,55993.00336648091,2.447711787389504,-2.0816681711721685e-17,1,0.01,0,12.982191661290509,0.3835270788981164,14.768161726654217,-0.01,1.379291542845773,0.4337783865529648,1.980060413075621,5.085217418552484,-2.300613864392091,4.802200452480455,4.931416115027677,2.7905950062761526,-3.8305907559910346,-2.422163574666189,-0.5946551353756663,-6.4208467247043615,-6.680178952287335,-9.492842683630357,0.2959807486445314,0.12605866376797656,0.1660027649674139,0.1341624365777076,0.2777953860423706,2.5635785461204215,-0.9583450507637643,2.6924736288553417,-1.0,0.3215699925977388,-0.8352215053599537,1.980060413075621,5.085217418552484,-2.300613864392091,4.802200452480455,4.931416115027677,2.7905950062761526,-3.8305907559910346,-2.422163574666189,-0.5946551353756663,-6.4208467247043615,-6.680178952287335,-9.492842683630357,0.0,-0.8535470297855758,-0.5782899691978741,-0.7912431347657932,-0.06340959258234327
DS order-1.5 block Gaussian,20,0,9,35.94171700498555,-5924.810842071922,27983.07170455602,24395.649226622332,7.913332097231631,-2.0816681711721685e-17,1,0.01,0,13.045606022327169,0.3818933859476607,14.687335745695236,-0.01,1.3908513478537445,0.4369258915941512,1.9722022043037988,5.0770720730325465,-2.30857805287101,4.7961807343178995,4.924395603526548,2.783169495753034,-3.8384362153420257,-2.4297404988215043,-0.602113602845445,-6.4283636699778,-6.687938350181259,-9.500557892953374,0.2958306901718395,0.12583673706747808,0.16624446048425154,0.1343672916648562,0.2777208206115746,2.5684513738014805,-0.9626138037074974,2.6869856085700308,-1.0,0.3299160401233088,-0.8279916827203594,1.9722022043037988,5.0770720730325465,-2.30857805287101,4.7961807343178995,4.924395603526548,2.783169495753034,-3.8384362153420257,-2.4297404988215043,-0.602113602845445,-6.4283636699778,-6.687938350181259,-9.500557892953374,0.0,-0.854801968813136,-0.5763279394257982,-0.7892102651291742,-0.06317093131416789
