nstep,unit_backward_ess_mean,unit_backward_ess_sd,bridge_backward_ess_mean,bridge_backward_ess_sd,unit_reference_probability_mean,bridge_reference_probability_mean
5.0,11.955606523668923,3.3512492343180758,127.04954142103934,1.0713886484097315,0.1109525289600132,0.007847754914381376
10.0,2.06253298695217,0.8063424671151396,127.07262543109593,0.9679680598132288,0.4576182235919849,0.00783521516371418
20.0,1.2886107026676643,0.4651279209448247,123.26046167343763,5.805600708997289,0.8403060340544618,0.007730067451176273
