method,order,inference_nstep,start,start_type,approx_start_loglik,approx_final_loglik,iterations_completed,elapsed_seconds,converged,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS-local+nugget QML,2,5,0,published-point,-3934.4452246337855,-3912.7886561541495,25,31.04196891601896,True,22.174536766985906,0.061898470858507436,19.706773910642415,-0.004200009829208142,3.194823282511598,0.21435272005175224,0.744915623296438,6.401424370634788,-3.4497413013394933,4.155037035110323,3.3499941174571988,4.600674257444518,-1.7221869345299574,-2.6193228109771773,-2.9100851677221926,-4.703270911100402,-8.444765857584489,-4.312109906723219,0.638782079952075,0.3591963604726664,0.0009388967889979996,0.001082536438627261,1.2634763326907424e-07,3.0989446381008245,-2.7822598030134023,2.9809624299720365,-0.42000098292081417,1.1615317756618109,-1.540132396250752,0.744915623296438,6.401424370634788,-3.4497413013394933,4.155037035110323,3.3499941174571988,4.600674257444518,-1.7221869345299574,-2.6193228109771773,-2.9100851677221926,-4.703270911100402,-8.444765857584489,-4.312109906723219,0.0,-0.5756941592114188,-6.522613084958869,-6.3802565213963245,-15.436036819125938
DS-local+nugget QML,2,10,0,published-point,-3924.039665924078,-3901.08286194688,25,54.238860448997,True,22.098901483454124,0.06141291076849982,19.40958518386372,-0.004200063220651537,3.186312092176201,0.21306457029892192,0.7462439571994796,6.387970429289232,-3.479471499006348,4.159273872316239,3.3448687368139627,4.579368318300131,-1.6739747324984577,-2.6092803699952523,-2.880248529919809,-4.664902691182351,-8.44138294708298,-4.312958046837489,0.6387940070703626,0.359184519161359,0.0009388259705836995,0.0010825217983358908,1.2599935879555118e-07,3.0955279006572565,-2.7901351928307276,2.965767025693597,-0.42000632206515376,1.1588641640588973,-1.546160012269167,0.7462439571994796,6.387970429289232,-3.479471499006348,4.159273872316239,3.3448687368139627,4.579368318300131,-1.6739747324984577,-2.6092803699952523,-2.880248529919809,-4.664902691182351,-8.44138294708298,-4.312958046837489,0.0,-0.575745797357725,-6.522707186546038,-6.380288717031292,-15.43881577470384
DS-local+nugget QML,2,20,0,published-point,-3921.183064862524,-3897.3257639218746,25,101.31753316696268,True,22.074288146185037,0.061181916767049586,19.236961477669283,-0.004201094661410285,3.182775808003538,0.21283422600136098,0.7475388502581753,6.382460383106802,-3.493332130628114,4.166504669030818,3.342330739400931,4.569128234965,-1.6650142282046554,-2.586728008230319,-2.8550536160415327,-4.656513379214298,-8.440110493363093,-4.313414574175512,0.6387644691172396,0.35921440501214086,0.0009386650725165072,0.0010823349673213028,1.2583078173504374e-07,3.0944134989116407,-2.7939036107885706,2.956833505409656,-0.4201094661410285,1.1577537116388743,-1.5472416979748855,0.7475388502581753,6.382460383106802,-3.493332130628114,4.166504669030818,3.342330739400931,4.569128234965,-1.6650142282046554,-2.586728008230319,-2.8550536160415327,-4.656513379214298,-8.440110493363093,-4.313414574175512,0.0,-0.5756163548352757,-6.522832342186832,-6.380415079358089,-15.440108349250895
