parent_spread,nstep,unit_backward_ess_mean,unit_backward_ess_sd,bridge_backward_ess_mean,bridge_backward_ess_sd,unit_reference_probability_mean,bridge_reference_probability_mean
0.001,5.0,81.62315548866684,4.023131096736908,127.9929978943521,0.012893947059331693,0.014992443419260601,0.00781466552450785
0.001,10.0,43.68320444174201,6.1248837102884135,127.98449373171991,0.02275684283559083,0.020245699953648767,0.007810054270861065
0.001,20.0,4.631028944169767,2.1171708273165493,127.92601300188728,0.06601211706528334,0.3125607538501239,0.007815220627989925
0.01,5.0,10.347599932178504,2.2778736753584736,127.59029482329268,0.5821579382856885,0.09780615515865176,0.007826778472396176
0.01,10.0,2.6442286246406006,0.7724108111936404,127.44872462540727,0.4783745861908946,0.2872934474023703,0.007873958783369628
0.01,20.0,1.004044616473458,0.00694015086872796,121.44541446170118,8.653315928032479,0.9979912075681832,0.007754387454655233
0.1,5.0,1.18665300077781,0.40862876529858877,89.56146376265232,39.16565180899696,0.9191732830769572,0.007699281785770382
0.1,10.0,1.0000000171701882,3.796755086094416e-08,83.90581488828471,15.211919229902687,0.9999999914149063,0.01024220702790258
0.1,20.0,1.0,0.0,82.14848021674132,6.829988291360203,1.0,0.012824996864279847
