method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,gradient_norm,minimum_ess,median_ess,resampling_count,maximum_invalid_fraction,learning_rate,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
Corenflos DPF,20,0,0,1.5753323950339109,-6231.473407255866,2814.4180568366883,17.222396180118935,77.04960159386508,98,0.0,0.02,12.204439319925953,0.40694085741223185,15.776105071350697,-0.009654575819763804,1.285275956517952,0.4046354317852725,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.30016229191247606,0.12847598067816407,0.16178485054093505,0.1308026974351881,0.27877417943323657,2.501799764233874,-0.899087417582029,2.7584964580403506,-0.9654575819763804,0.25097344744528827,-0.904768785701927,2.0519699908305746,5.157343476386535,-2.22942514844895,4.8620776876508796,5.000225608613919,2.862000628488265,-3.7594382581790438,-2.3527504780275645,-0.5265467864596349,-6.352280427453167,-6.610966241633912,-9.421106416727302,0.0,-0.8485813353537146,-0.6180559319568264,-0.8306332400209862,-0.07392124005080869
Corenflos DPF,20,0,1,3.672576955985278,-6223.292249508343,2203.909242318522,15.93487029080805,76.42629353981428,87,0.0,0.01996007984031936,11.962775229888717,0.41516160804006647,16.0948035336716,-0.009454575822335283,1.2598257875307732,0.41280960972854247,2.0719699907823,5.177343476309657,-2.209425148556596,4.882077687637601,5.02022560860508,2.8820006284667343,-3.739438260974347,-2.372750474811277,-0.506546787311094,-6.332280427943514,-6.590966245359755,-9.401106433250794,0.29859669833509495,0.13302171813720165,0.1609410016073461,0.13012045014624615,0.2773201317741112,2.4817997642375937,-0.8790874175905304,2.7784964580078384,-0.9454575822335284,0.23097344753959173,-0.8847687857045855,2.0719699907823,5.177343476309657,-2.209425148556596,4.882077687637601,5.02022560860508,2.8820006284667343,-3.739438260974347,-2.372750474811277,-0.506546787311094,-6.332280427943514,-6.590966245359755,-9.401106433250794,0.0,-0.8085814187388732,-0.6180559797126722,-0.8306332668250022,-0.0739212786501869
Corenflos DPF,20,0,2,5.077497371006757,-6210.617152696221,2134.990530167236,23.0257701525649,76.09466433214612,85,0.0,0.0199203187250996,11.741533779888378,0.42316559507311463,16.411808135432686,-0.009468367958526512,1.2392597012919238,0.4211330194137244,2.0907428646247257,5.195219404870826,-2.191096462637799,4.901779460725278,5.039904235596088,2.9011586919067565,-3.734451976442467,-2.3885234659797305,-0.5185719257555831,-6.320278416967526,-6.571653064413945,-9.383978653504489,0.2996162606803235,0.13621536012674676,0.1593337329571703,0.1290166816744827,0.2758179645612766,2.4631324515129207,-0.8599916988290477,2.7980010840066507,-0.9468367958526512,0.21451418624531746,-0.8648065346021243,2.0907428646247257,5.195219404870826,-2.191096462637799,4.901779460725278,5.039904235596088,2.9011586919067565,-3.734451976442467,-2.3885234659797305,-0.5185719257555831,-6.320278416967526,-6.571653064413945,-9.383978653504489,0.0,-0.7882653611865362,-0.6315015728845771,-0.842560813496937,-0.08276142537597073
Corenflos DPF,20,0,3,6.41227109497413,-6197.075962568252,2120.02589935804,22.72801309643341,75.14451470977653,76,0.0,0.019880715705765408,11.526323160242532,0.43128774216600974,16.730889605421645,-0.009416469158716311,1.2190762428666706,0.4296251626821971,2.108070407276601,5.208992591390048,-2.173504384924584,4.921443739458523,5.059609225753852,2.9204050844946536,-3.735483632375733,-2.40610046257579,-0.5338914931997969,-6.310054922747138,-6.55234068786968,-9.368392617605355,0.30137551169629434,0.13889661064252015,0.15744932326506705,0.12776189191680834,0.2745166624793102,2.444633390122952,-0.8409797963999406,2.8172566878481304,-0.9416469158716312,0.19809339396299747,-0.8448421651512924,2.108070407276601,5.208992591390048,-2.173504384924584,4.921443739458523,5.059609225753852,2.9204050844946536,-3.735483632375733,-2.40610046257579,-0.5338914931997969,-6.310054922747138,-6.55234068786968,-9.368392617605355,0.0,-0.7746271863314557,-0.6492533849287034,-0.8581887222094278,-0.09334507406527812
Corenflos DPF,20,0,4,7.739375357981771,-6185.830604692306,2107.7997022027544,20.45916608767148,74.92929814940821,75,0.0,0.01984126984126984,11.311947741133471,0.4396920666789434,17.06051923201778,-0.009435858236400928,1.1986056622726255,0.4382710686033945,2.125860878639746,5.224573014813006,-2.1551713528404477,4.941129132813824,5.0792720979068635,2.939644207618062,-3.7326285626825633,-2.4235227593268505,-0.5498736894332966,-6.299278436703717,-6.533019226764277,-9.352451830906098,0.3021417776388338,0.14235373119244316,0.15588251422093866,0.1266572325685988,0.2729647443791856,2.425859489371045,-0.8216806455350275,2.836766977240342,-0.9435858236400928,0.18115893310272793,-0.8249176819418188,2.125860878639746,5.224573014813006,-2.1551713528404477,4.941129132813824,5.0792720979068635,2.939644207618062,-3.7326285626825633,-2.4235227593268505,-0.5498736894332966,-6.299278436703717,-6.533019226764277,-9.352451830906098,0.0,-0.7525813448140304,-0.6617937600437216,-0.8694118880351467,-0.10155372421482994
Corenflos DPF,20,0,5,8.989689929992892,-6175.0974581352175,2217.531452747745,30.85096626041176,74.40147384586776,65,0.0,0.019801980198019802,11.098031800039667,0.44832993822883926,17.396004538010335,-0.00945298560592318,1.1779236177575527,0.44705865570743636,2.144276649421675,5.241579756764004,-2.136414871034924,4.96078264470132,5.098975136564089,2.9591132956983817,-3.725449092806046,-2.4392542628307607,-0.5654402313328456,-6.288276593783324,-6.513867253402564,-9.336607061249154,0.30254065463759333,0.14607909635950217,0.15441560541324242,0.12559827786485064,0.2713663657248114,2.4067677772843283,-0.802225848366759,2.8562405556005186,-0.9452985605923181,0.16375324251386855,-0.8050654721552619,2.144276649421675,5.241579756764004,-2.136414871034924,4.96078264470132,5.098975136564089,2.9591132956983817,-3.725449092806046,-2.4392542628307607,-0.5654402313328456,-6.288276593783324,-6.513867253402564,-9.336607061249154,0.0,-0.7280674330382098,-0.6725679601242034,-0.8791271212638216,-0.10874585301167715
Corenflos DPF,20,0,6,10.208563341991976,-6163.61164300712,1946.1483434840359,31.260831824304926,73.37375635213525,61,0.0,0.019762845849802372,10.884774326825106,0.457153522429787,17.73480570551995,-0.009383150781218914,1.1568212984965052,0.4559508284611648,2.163179443995679,5.259339339613461,-2.1173180581915045,4.980529405763108,5.118798749725138,2.978793119023523,-3.714325266799093,-2.4527129098132168,-0.5779237314941842,-6.274659241631634,-6.49451096628471,-9.3195128730841,0.3023026224820736,0.15022699540425102,0.15310189005473246,0.1246226956825894,0.26974579637635343,2.387364961979638,-0.7827360092066209,2.8755291327395773,-0.9383150781218914,0.14567598381624133,-0.7853703076040808,2.163179443995679,5.259339339613461,-2.1173180581915045,4.980529405763108,5.118798749725138,2.978793119023523,-3.714325266799093,-2.4527129098132168,-0.5779237314941842,-6.274659241631634,-6.49451096628471,-9.3195128730841,0.0,-0.6992811239429856,-0.6803249290280493,-0.8861378387438654,-0.11394855623433911
Corenflos DPF,20,0,7,11.388698893017136,-6157.4635570785995,2131.980132944852,31.266298107241944,73.71539550695331,56,0.0,0.01972386587771203,10.67496447583355,0.46613964162035704,18.0795245493091,-0.00927931161731741,1.1360127521620016,0.46500608761472434,2.182295072029405,5.277626865084074,-2.098072422974533,5.000315652347601,5.138653358580307,2.9984929642829083,-3.7007982105906465,-2.464254736765733,-0.5886363787893684,-6.259705464563439,-6.475019957694238,-9.301937864593754,0.30177764591989303,0.1546045699902392,0.1518509261834773,0.12367607456840735,0.26809078333798314,2.367901231318383,-0.7632700296160988,2.894780057566769,-0.927931161731741,0.12752454573067393,-0.7657047818359071,2.182295072029405,5.277626865084074,-2.098072422974533,5.000315652347601,5.138653358580307,2.9984929642829083,-3.7007982105906465,-2.464254736765733,-0.5886363787893684,-6.259705464563439,-6.475019957694238,-9.301937864593754,0.0,-0.6688197785967116,-0.6867911836006609,-0.8920246286823035,-0.11836480745667169
Corenflos DPF,20,0,8,12.545286518987268,-6148.606605274048,2176.1818253262795,31.84485540734451,78.31588905140015,53,0.0,0.0,10.466709688755074,0.47536505519429356,18.432374239860064,-0.00916571452330172,1.1150994768591873,0.47415672898966865,2.201734820645242,5.2964184033209305,-2.078538119039333,5.020161010038349,5.158568623946181,3.018356900919451,-3.6854762075870364,-2.471576868405967,-0.5956286035981472,-6.243391678841226,-6.455434151947961,-9.283665372697133,0.3009774285406092,0.15918593210176046,0.1506650143349105,0.12276066959152729,0.2664109554311926,2.3481997146282625,-0.7436722328698798,2.9141085881192135,-0.916571452330172,0.10894361784655926,-0.7462173600634072,2.201734820645242,5.2964184033209305,-2.078538119039333,5.020161010038349,5.158568623946181,3.018356900919451,-3.6854762075870364,-2.471576868405967,-0.5956286035981472,-6.243391678841226,-6.455434151947961,-9.283665372697133,0.0,-0.63696237038915,-0.6919763493996441,-0.8967985894868427,-0.12199521188830946
